"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",39,5,19,54
"2",35,5,23,54
"3",37,5,21,54
"4",37,5,21,54
"5",39,5,19,54
"6",39,5,19,54
"7",35,5,23,54
"8",39,5,19,54
"9",37,5,21,54
"10",35,5,23,54
"11",35,5,23,54
"12",37,5,21,54
"13",39,5,19,54
"14",39,5,19,54
"15",37,5,21,54
"16",39,5,19,54
"17",35,5,23,54
"18",39,5,19,54
"19",35,5,23,54
"20",37,5,21,54
"21",38,5,20,54
"22",38,5,20,54
"23",35,5,23,54
"24",37,5,21,54
"25",37,5,21,54
"26",37,5,21,54
"27",39,5,19,54
"28",39,5,19,54
"29",35,5,23,54
"30",39,5,19,54
"31",37,5,21,54
"32",37,5,21,54
"33",37,5,21,54
"34",39,5,19,54
"35",37,5,21,54
"36",37,5,21,54
"37",35,5,23,54
"38",39,5,19,54
"39",39,5,19,54
"40",39,5,19,54
"41",38,5,20,54
"42",35,5,23,54
"43",35,5,23,54
"44",37,5,21,54
"45",39,5,19,54
"46",37,5,21,54
"47",37,5,21,54
"48",39,5,19,54
"49",37,5,21,54
"50",37,5,21,54
"51",37,5,21,54
"52",39,5,19,54
"53",37,5,21,54
"54",39,5,19,54
"55",35,5,23,54
"56",39,5,19,54
"57",39,5,19,54
"58",37,5,21,54
"59",37,5,21,54
"60",39,5,19,54
"61",37,5,21,54
"62",39,5,19,54
"63",37,5,21,54
"64",39,5,19,54
"65",39,5,19,54
"66",35,5,23,54
"67",39,5,19,54
"68",39,5,19,54
"69",39,5,19,54
"70",37,5,21,54
"71",39,5,19,54
"72",37,5,21,54
"73",39,5,19,54
"74",37,5,21,54
"75",39,5,19,54
"76",37,5,21,54
"77",37,5,21,54
"78",37,5,21,54
"79",35,5,23,54
"80",37,5,21,54
"81",37,5,21,54
"82",37,5,21,54
"83",35,5,23,54
"84",35,5,23,54
"85",35,5,23,54
"86",37,5,21,54
"87",37,5,21,54
"88",39,5,19,54
"89",35,5,23,54
"90",39,5,19,54
"91",37,5,21,54
"92",37,5,21,54
"93",39,5,19,54
"94",37,5,21,54
"95",35,5,23,54
"96",37,5,21,54
"97",37,5,21,54
"98",39,5,19,54
"99",37,5,21,54
"100",37,5,21,54
