"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",33,10,25,49
"2",33,10,25,49
"3",33,10,25,49
"4",33,10,25,49
"5",33,10,25,49
"6",32,10,26,49
"7",33,10,25,49
"8",33,10,25,49
"9",32,10,26,49
"10",32,10,26,49
"11",33,10,25,49
"12",33,10,25,49
"13",33,10,25,49
"14",33,10,25,49
"15",33,10,25,49
"16",33,10,25,49
"17",33,10,25,49
"18",33,10,25,49
"19",33,10,25,49
"20",33,10,25,49
"21",33,10,25,49
"22",33,10,25,49
"23",33,10,25,49
"24",33,10,25,49
"25",33,10,25,49
"26",33,10,25,49
"27",33,10,25,49
"28",33,10,25,49
"29",33,10,25,49
"30",33,10,25,49
"31",33,10,25,49
"32",33,10,25,49
"33",33,10,25,49
"34",33,10,25,49
"35",33,10,25,49
"36",33,10,25,49
"37",33,10,25,49
"38",33,10,25,49
"39",33,10,25,49
"40",33,10,25,49
"41",33,10,25,49
"42",33,10,25,49
"43",33,10,25,49
"44",33,10,25,49
"45",33,10,25,49
"46",32,10,26,49
"47",33,10,25,49
"48",33,10,25,49
"49",33,10,25,49
"50",33,10,25,49
"51",32,10,26,49
"52",33,10,25,49
"53",33,10,25,49
"54",33,10,25,49
"55",33,10,25,49
"56",32,10,26,49
"57",33,10,25,49
"58",33,10,25,49
"59",33,10,25,49
"60",33,10,25,49
"61",33,10,25,49
"62",33,10,25,49
"63",33,10,25,49
"64",32,10,26,49
"65",33,10,25,49
"66",33,10,25,49
"67",32,10,26,49
"68",33,10,25,49
"69",33,10,25,49
"70",32,10,26,49
"71",33,10,25,49
"72",33,10,25,49
"73",33,10,25,49
"74",33,10,25,49
"75",33,10,25,49
"76",33,10,25,49
"77",33,10,25,49
"78",33,10,25,49
"79",33,10,25,49
"80",33,10,25,49
"81",32,10,26,49
"82",32,10,26,49
"83",33,10,25,49
"84",33,10,25,49
"85",32,10,26,49
"86",32,10,26,49
"87",32,10,26,49
"88",32,10,26,49
"89",32,10,26,49
"90",33,10,25,49
"91",33,10,25,49
"92",33,10,25,49
"93",33,10,25,49
"94",33,10,25,49
"95",33,10,25,49
"96",33,10,25,49
"97",33,10,25,49
"98",33,10,25,49
"99",33,10,25,49
"100",33,10,25,49
