"","coeff_diameter","coeff_compactness","coeff_intercept"
"1",0.170405761904885,3.6137843583483,-2.50176971770625
"2",0.174810671213994,3.61572418613091,-2.50895401150315
"3",0.172061452545061,3.61488045868142,-2.50494387473577
"4",0.173154778303023,3.60227887953038,-2.49478349018223
"5",0.172698342485285,3.60457859848434,-2.4963796981428
"6",0.172592049960041,3.61543525484659,-2.50905626132469
"7",0.172066948691446,3.62354456230251,-2.51352278132362
"8",0.172742704981325,3.62205708554895,-2.51442007974726
"9",0.172915162187935,3.60966706105845,-2.50040934761679
"10",0.172607459325134,3.60967736728334,-2.49942043027783
"11",0.172399272665464,3.61175932353723,-2.50045649777206
"12",0.17228499334301,3.61516799101726,-2.50546154374134
"13",0.172732039576875,3.61613002439147,-2.50666835018553
"14",0.171324045653354,3.61353556572148,-2.50363530185142
"15",0.171041583412823,3.61226012495119,-2.49984172847345
"16",0.173498546974714,3.62052871186478,-2.51254262182518
"17",0.172735027183636,3.62149554038214,-2.51265060903087
"18",0.172316878456743,3.62021974623455,-2.51080193720121
"19",0.173067620584754,3.61539334457901,-2.50671766445704
"20",0.173807175869908,3.61120862206058,-2.50389860617261
"21",0.171013298254369,3.61488630616525,-2.50365131124237
"22",0.172170404474548,3.60182274391312,-2.49197650671421
"23",0.173504143413126,3.61971009605141,-2.51234359986577
"24",0.170644356253505,3.61082081032022,-2.49866714807634
"25",0.17231946087155,3.61506607953883,-2.50716879325525
"26",0.170906747109789,3.60541206450797,-2.4934303997029
"27",0.171921956434759,3.60691696133181,-2.49983050625564
"28",0.17202107509049,3.61140364581274,-2.50094877084506
"29",0.17133015483054,3.61923022478263,-2.51062465600605
"30",0.173678133666006,3.61510877852706,-2.50896305607682
"31",0.171066433925296,3.62062178332903,-2.51059681320563
"32",0.172986406640214,3.60450667609603,-2.49681228138707
"33",0.174310721529539,3.61607079005837,-2.51014474446807
"34",0.172366267531727,3.61243191415128,-2.50340794558175
"35",0.173092764369302,3.62380162148886,-2.51462094789619
"36",0.172116918158324,3.61784022050585,-2.50875848453646
"37",0.173249602107999,3.60875270630974,-2.50064683016757
"38",0.172503615200812,3.61227649735294,-2.50239975318477
"39",0.17246322644755,3.61438988937845,-2.50511311655191
"40",0.174065503273941,3.61519285897202,-2.50961323570799
"41",0.174649351833499,3.61930933696044,-2.51408411948925
"42",0.175884361634244,3.61794238845027,-2.51389237833278
"43",0.1716533326226,3.62097628256187,-2.51281600502424
"44",0.172313143972173,3.60959782578345,-2.50258948622013
"45",0.172317223425112,3.61044408893439,-2.50199925017388
"46",0.175646749001266,3.61847570579551,-2.51319183746046
"47",0.171988988245867,3.61652431847063,-2.50704639442778
"48",0.170977610289306,3.61951906850584,-2.50713999532767
"49",0.17371227165541,3.60950492319743,-2.50385181357476
"50",0.172207672489653,3.62010141851722,-2.51138046387134
"51",0.17111735985149,3.61698113187521,-2.5058998468925
"52",0.171725411472002,3.61614146628321,-2.5069602981654
"53",0.173782249708038,3.61294947429079,-2.50477722209693
"54",0.173312276580512,3.60861914737408,-2.50299913443567
"55",0.173887195114903,3.61832070651037,-2.50977405133882
"56",0.170921130336429,3.6184797436118,-2.5065013494941
"57",0.172795788718374,3.60548066861448,-2.49706947524323
"58",0.174370485431751,3.61214918078201,-2.5068522286275
"59",0.171122867547104,3.62322641463432,-2.51275877664248
"60",0.17415858615788,3.61451466280826,-2.50717853620575
"61",0.172362926043896,3.61038852909782,-2.49953663826594
"62",0.171790148781383,3.60481273535167,-2.49702754286127
"63",0.172503485923659,3.6180383480079,-2.50896179035064
"64",0.172044786633849,3.60682588188802,-2.49969430497228
