"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",36,7,22,52
"2",36,8,22,51
"3",36,8,22,51
"4",35,7,23,52
"5",38,8,20,51
"6",36,8,22,51
"7",38,8,20,51
"8",38,8,20,51
"9",35,8,23,51
"10",38,8,20,51
"11",35,8,23,51
"12",38,8,20,51
"13",36,8,22,51
"14",39,8,19,51
"15",38,8,20,51
"16",35,8,23,51
"17",35,8,23,51
"18",40,8,18,51
"19",35,8,23,51
"20",38,8,20,51
"21",36,8,22,51
"22",40,8,18,51
"23",35,7,23,52
"24",38,8,20,51
"25",35,8,23,51
"26",38,8,20,51
"27",38,8,20,51
"28",35,8,23,51
"29",39,8,19,51
"30",38,8,20,51
"31",36,8,22,51
"32",36,8,22,51
"33",36,8,22,51
"34",39,8,19,51
"35",38,8,20,51
"36",35,8,23,51
"37",35,8,23,51
"38",40,8,18,51
"39",38,8,20,51
"40",36,7,22,52
"41",38,8,20,51
"42",40,8,18,51
"43",38,8,20,51
"44",36,8,22,51
"45",40,8,18,51
"46",38,8,20,51
"47",39,8,19,51
"48",38,8,20,51
"49",38,8,20,51
"50",36,8,22,51
"51",35,8,23,51
"52",35,8,23,51
"53",38,7,20,52
"54",38,8,20,51
"55",38,8,20,51
"56",36,8,22,51
"57",40,8,18,51
"58",36,7,22,52
"59",40,8,18,51
"60",35,8,23,51
"61",38,8,20,51
"62",36,8,22,51
"63",38,8,20,51
"64",38,8,20,51
"65",38,8,20,51
"66",35,8,23,51
"67",36,7,22,52
"68",38,8,20,51
"69",35,8,23,51
"70",36,7,22,52
"71",35,8,23,51
"72",37,8,21,51
"73",40,8,18,51
"74",36,7,22,52
"75",35,8,23,51
"76",38,8,20,51
"77",39,8,19,51
"78",39,8,19,51
"79",35,8,23,51
"80",36,8,22,51
"81",38,8,20,51
"82",36,8,22,51
"83",38,8,20,51
"84",40,8,18,51
"85",35,8,23,51
"86",38,8,20,51
"87",35,8,23,51
"88",40,8,18,51
"89",39,8,19,51
"90",40,8,18,51
"91",38,8,20,51
"92",36,8,22,51
"93",38,8,20,51
"94",40,8,18,51
"95",35,8,23,51
"96",38,8,20,51
"97",36,7,22,52
"98",38,8,20,51
"99",39,7,19,52
"100",39,8,19,51
