"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",32,7,26,52
"2",32,7,26,52
"3",32,7,26,52
"4",32,7,26,52
"5",32,7,26,52
"6",32,7,26,52
"7",32,7,26,52
"8",32,7,26,52
"9",32,7,26,52
"10",32,7,26,52
"11",32,7,26,52
"12",32,7,26,52
"13",32,7,26,52
"14",32,7,26,52
"15",32,7,26,52
"16",32,7,26,52
"17",32,7,26,52
"18",32,7,26,52
"19",32,7,26,52
"20",32,7,26,52
"21",32,7,26,52
"22",32,7,26,52
"23",32,7,26,52
"24",32,7,26,52
"25",32,7,26,52
"26",32,7,26,52
"27",32,7,26,52
"28",32,7,26,52
"29",32,7,26,52
"30",32,7,26,52
"31",32,7,26,52
"32",32,7,26,52
"33",32,7,26,52
"34",32,7,26,52
"35",32,7,26,52
"36",32,7,26,52
"37",32,7,26,52
"38",32,7,26,52
"39",32,7,26,52
"40",32,7,26,52
"41",32,7,26,52
"42",32,7,26,52
"43",32,7,26,52
"44",32,7,26,52
"45",32,7,26,52
"46",32,7,26,52
"47",32,7,26,52
"48",32,7,26,52
"49",32,7,26,52
"50",32,7,26,52
"51",32,7,26,52
"52",32,7,26,52
"53",32,7,26,52
"54",32,7,26,52
"55",32,7,26,52
"56",32,7,26,52
"57",32,7,26,52
"58",32,7,26,52
"59",32,7,26,52
"60",32,7,26,52
"61",32,7,26,52
"62",32,7,26,52
"63",32,7,26,52
"64",32,7,26,52
"65",32,7,26,52
"66",32,7,26,52
"67",32,7,26,52
"68",32,7,26,52
"69",32,7,26,52
"70",32,7,26,52
"71",32,7,26,52
"72",32,7,26,52
"73",32,7,26,52
"74",32,7,26,52
"75",32,7,26,52
"76",32,7,26,52
"77",32,7,26,52
"78",32,7,26,52
"79",32,7,26,52
"80",32,7,26,52
"81",32,7,26,52
"82",32,7,26,52
"83",32,7,26,52
"84",32,7,26,52
"85",32,7,26,52
"86",32,7,26,52
"87",32,7,26,52
"88",32,7,26,52
"89",32,7,26,52
"90",32,7,26,52
"91",32,7,26,52
"92",32,7,26,52
"93",32,7,26,52
"94",32,7,26,52
"95",32,7,26,52
"96",32,7,26,52
"97",32,7,26,52
"98",32,7,26,52
"99",32,7,26,52
"100",32,7,26,52
