Tamandua_tetradactyla, {{100, {{37, 3, 10, 41}, 0.88}}}
Giraffa_camelopardalis, {{3, {{34, 4, 11, 43}, 0.29}}, {97, {{34, 4, 11, 43}, 0.3}}}
Alces_americanus, {{100, {{34, 4, 11, 43}, 0.37}}}
Nothosaurus_giganteus, {{2, {{34, 4, 11, 43}, 0.63}}, {31, {{34, 4, 11, 43}, 0.65}}, {67, {{34, 4, 11, 43}, 0.64}}}
Dyrosaurid, {{36, {{34, 4, 11, 43}, 0.17}}, {64, {{34, 4, 11, 43}, 0.18}}}
Spinosaurus_.11, {{4, {{34, 4, 11, 43}, 0.44}}, {12, {{34, 4, 11, 43}, 0.45}}, {23, {{34, 4, 11, 43}, 0.47}}, {40, {{34, 4, 11, 43}, 0.48}}, {5, {{34, 4, 11, 43}, 0.49}}, {16, {{34, 4, 11, 43}, 0.46}}}
Spinosaurus_.10, {{19, {{34, 4, 11, 43}, 0.5}}, {25, {{34, 4, 11, 43}, 0.53}}, {20, {{34, 4, 11, 43}, 0.51}}, {9, {{34, 4, 11, 43}, 0.54}}, {8, {{34, 4, 11, 43}, 0.49}}, {19, {{34, 4, 11, 43}, 0.52}}}
Spinosaurus_.9, {{100, {{34, 4, 11, 43}, 0.99}}}
Spinosaurus_.8, {{66, {{34, 4, 11, 43}, 0.99}}, {34, {{34, 4, 11, 43}, 0.98}}}
Spinosaurus_.7, {{100, {{34, 4, 11, 43}, 0.97}}}
Spinosaurus_.6, {{86, {{34, 4, 11, 43}, 0.93}}, {4, {{34, 4, 11, 43}, 0.94}}, {10, {{34, 4, 11, 43}, 0.92}}}
Spinosaurus_.5, {{100, {{34, 4, 11, 43}, 1.0}}}
Spinosaurus_.4, {{100, {{34, 4, 11, 43}, 0.99}}}
Spinosaurus_.3, {{100, {{34, 4, 11, 43}, 0.98}}}
Spinosaurus_.2, {{99, {{34, 4, 11, 43}, 0.96}}, {1, {{34, 4, 11, 43}, 0.95}}}
Spinosaurus_.1, {{74, {{34, 4, 11, 43}, 0.91}}, {1, {{34, 4, 11, 43}, 0.92}}, {25, {{34, 4, 11, 43}, 0.9}}}
Spinosaurus_, {{100, {{34, 4, 11, 43}, 1.0}}}
Baryonyx.3, {{99, {{34, 4, 11, 43}, 0.89}}, {1, {{34, 4, 11, 43}, 0.9}}}
Baryonyx.2, {{3, {{34, 4, 11, 43}, 0.96}}, {97, {{34, 4, 11, 43}, 0.97}}}
Baryonyx.1, {{100, {{34, 4, 11, 43}, 0.99}}}
Suchomimus.3, {{12, {{34, 4, 11, 43}, 0.31}}, {14, {{34, 4, 11, 43}, 0.33}}, {74, {{34, 4, 11, 43}, 0.32}}}
Suchomimus.2, {{84, {{34, 4, 11, 43}, 0.58}}, {5, {{34, 4, 11, 43}, 0.59}}, {11, {{34, 4, 11, 43}, 0.57}}}
Suchomimus.1, {{40, {{34, 4, 11, 43}, 0.29}}, {1, {{34, 4, 11, 43}, 0.31}}, {59, {{34, 4, 11, 43}, 0.3}}}
Suchomimus, {{13, {{34, 4, 11, 43}, 0.56}}, {4, {{34, 4, 11, 43}, 0.54}}, {83, {{34, 4, 11, 43}, 0.55}}}
Baryonyx, {{100, {{34, 4, 11, 43}, 0.99}}}
Atlantisia_rogersi, {{100, {{34, 4, 11, 43}, 0.01}}}
Monodelphis_domestica, {{27, {{32, 4, 11, 44}, 0.69}}, {73, {{32, 4, 11, 44}, 0.68}}}
Otaria_byronia, {{100, {{32, 4, 11, 44}, 0.9}}}
Lama_guanicoe, {{93, {{32, 4, 11, 44}, 0.07}}, {7, {{32, 4, 11, 44}, 0.08}}}
Cephalophus_silvicultor, {{59, {{32, 4, 11, 44}, 0.47}}, {41, {{32, 4, 11, 44}, 0.46}}}
Rangifer_tarandus, {{100, {{32, 4, 11, 44}, 0.07}}}
Psephoderma, {{100, {{32, 4, 11, 44}, 0.91}}}
Placodontia_indet_1, {{100, {{32, 4, 11, 44}, 0.98}}}
Lacerta_viridis, {{93, {{32, 4, 11, 44}, 0.27}}, {7, {{32, 4, 11, 44}, 0.28}}}
Pogona_viceps, {{100, {{32, 4, 11, 44}, 0.02}}}
Spinosaurus_.11, {{32, {{32, 4, 11, 44}, 0.47}}, {1, {{32, 4, 11, 44}, 0.48}}, {28, {{32, 4, 11, 44}, 0.46}}, {14, {{32, 4, 11, 44}, 0.44}}, {21, {{32, 4, 11, 44}, 0.45}}, {4, {{32, 4, 11, 44}, 0.43}}}
Spinosaurus_.10, {{5, {{32, 4, 11, 44}, 0.47}}, {22, {{32, 4, 11, 44}, 0.49}}, {18, {{32, 4, 11, 44}, 0.48}}, {5, {{32, 4, 11, 44}, 0.52}}, {22, {{32, 4, 11, 44}, 0.5}}, {28, {{32, 4, 11, 44}, 0.51}}}
Spinosaurus_.9, {{100, {{32, 4, 11, 44}, 0.98}}}
Spinosaurus_.8, {{100, {{32, 4, 11, 44}, 0.97}}}
Spinosaurus_.7, {{11, {{32, 4, 11, 44}, 0.95}}, {89, {{32, 4, 11, 44}, 0.94}}}
Spinosaurus_.6, {{57, {{32, 4, 11, 44}, 0.89}}, {43, {{32, 4, 11, 44}, 0.88}}}
Spinosaurus_.5, {{100, {{32, 4, 11, 44}, 0.99}}}
Spinosaurus_.4, {{53, {{32, 4, 11, 44}, 0.97}}, {47, {{32, 4, 11, 44}, 0.98}}}
Spinosaurus_.3, {{99, {{32, 4, 11, 44}, 0.96}}, {1, {{32, 4, 11, 44}, 0.97}}}
Spinosaurus_.2, {{6, {{32, 4, 11, 44}, 0.92}}, {93, {{32, 4, 11, 44}, 0.93}}, {1, {{32, 4, 11, 44}, 0.94}}}
Spinosaurus_.1, {{5, {{32, 4, 11, 44}, 0.85}}, {49, {{32, 4, 11, 44}, 0.86}}, {46, {{32, 4, 11, 44}, 0.87}}}
Spinosaurus_, {{100, {{32, 4, 11, 44}, 0.99}}}
Baryonyx.3, {{43, {{32, 4, 11, 44}, 0.83}}, {57, {{32, 4, 11, 44}, 0.84}}}
Baryonyx.2, {{32, {{32, 4, 11, 44}, 0.93}}, {68, {{32, 4, 11, 44}, 0.94}}}
Baryonyx.1, {{100, {{32, 4, 11, 44}, 0.98}}}
Suchomimus.3, {{61, {{32, 4, 11, 44}, 0.31}}, {4, {{32, 4, 11, 44}, 0.3}}, {35, {{32, 4, 11, 44}, 0.32}}}
Suchomimus.2, {{8, {{32, 4, 11, 44}, 0.54}}, {9, {{32, 4, 11, 44}, 0.52}}, {83, {{32, 4, 11, 44}, 0.53}}}
Suchomimus.1, {{42, {{32, 4, 11, 44}, 0.29}}, {1, {{32, 4, 11, 44}, 0.31}}, {57, {{32, 4, 11, 44}, 0.3}}}
Suchomimus, {{10, {{32, 4, 11, 44}, 0.52}}, {6, {{32, 4, 11, 44}, 0.5}}, {84, {{32, 4, 11, 44}, 0.51}}}
Baryonyx, {{100, {{32, 4, 11, 44}, 0.97}}}
Apteryx_australis, {{2, {{32, 4, 11, 44}, 0.12}}, {98, {{32, 4, 11, 44}, 0.13}}}
Xenicus_giliventris, {{100, {{32, 4, 11, 44}, 0.01}}}
Hemiechinus_azurites, {{100, {{33, 5, 11, 43}, 0.65}}}
Lutra_vulgaris, {{100, {{33, 5, 11, 43}, 0.92}}}
Felis_felis, {{8, {{33, 5, 11, 43}, 0.14}}, {92, {{33, 5, 11, 43}, 0.13}}}
Uncia_uncia, {{13, {{33, 5, 11, 43}, 0.47}}, {87, {{33, 5, 11, 43}, 0.48}}}
Indohyus, {{4, {{33, 5, 11, 43}, 0.93}}, {96, {{33, 5, 11, 43}, 0.94}}}
Rupicapra_rupicapra, {{9, {{33, 5, 11, 43}, 0.06}}, {91, {{33, 5, 11, 43}, 0.05}}}
Bos_taurus, {{100, {{33, 5, 11, 43}, 0.68}}}
Bison_bonasus, {{40, {{33, 5, 11, 43}, 0.29}}, {60, {{33, 5, 11, 43}, 0.28}}}
Nothosaurus_mirabilis, {{2, {{33, 5, 11, 43}, 0.93}}, {98, {{33, 5, 11, 43}, 0.94}}}
Spinosaurus_.11, {{11, {{33, 5, 11, 43}, 0.47}}, {10, {{33, 5, 11, 43}, 0.48}}, {20, {{33, 5, 11, 43}, 0.49}}, {2, {{33, 5, 11, 43}, 0.46}}, {37, {{33, 5, 11, 43}, 0.5}}, {20, {{33, 5, 11, 43}, 0.51}}}
Spinosaurus_.10, {{19, {{33, 5, 11, 43}, 0.52}}, {3, {{33, 5, 11, 43}, 0.56}}, {17, {{33, 5, 11, 43}, 0.53}}, {12, {{33, 5, 11, 43}, 0.51}}, {25, {{33, 5, 11, 43}, 0.54}}, {24, {{33, 5, 11, 43}, 0.55}}}
Spinosaurus_.9, {{56, {{33, 5, 11, 43}, 0.99}}, {44, {{33, 5, 11, 43}, 0.98}}}
Spinosaurus_.8, {{2, {{33, 5, 11, 43}, 0.97}}, {98, {{33, 5, 11, 43}, 0.98}}}
Spinosaurus_.7, {{80, {{33, 5, 11, 43}, 0.96}}, {20, {{33, 5, 11, 43}, 0.95}}}
Spinosaurus_.6, {{39, {{33, 5, 11, 43}, 0.92}}, {1, {{33, 5, 11, 43}, 0.9}}, {60, {{33, 5, 11, 43}, 0.91}}}
Spinosaurus_.5, {{100, {{33, 5, 11, 43}, 0.99}}}
Spinosaurus_.4, {{100, {{33, 5, 11, 43}, 0.98}}}
Spinosaurus_.3, {{100, {{33, 5, 11, 43}, 0.97}}}
Spinosaurus_.2, {{43, {{33, 5, 11, 43}, 0.95}}, {57, {{33, 5, 11, 43}, 0.94}}}
Spinosaurus_.1, {{13, {{33, 5, 11, 43}, 0.9}}, {62, {{33, 5, 11, 43}, 0.89}}, {25, {{33, 5, 11, 43}, 0.88}}}
Spinosaurus_, {{100, {{33, 5, 11, 43}, 0.99}}}
Baryonyx.3, {{69, {{33, 5, 11, 43}, 0.88}}, {31, {{33, 5, 11, 43}, 0.87}}}
Baryonyx.2, {{2, {{33, 5, 11, 43}, 0.96}}, {98, {{33, 5, 11, 43}, 0.95}}}
Baryonyx.1, {{1, {{33, 5, 11, 43}, 0.99}}, {99, {{33, 5, 11, 43}, 0.98}}}
Suchomimus.3, {{66, {{33, 5, 11, 43}, 0.37}}, {26, {{33, 5, 11, 43}, 0.38}}, {8, {{33, 5, 11, 43}, 0.36}}}
Suchomimus.2, {{11, {{33, 5, 11, 43}, 0.59}}, {5, {{33, 5, 11, 43}, 0.61}}, {84, {{33, 5, 11, 43}, 0.6}}}
Suchomimus.1, {{4, {{33, 5, 11, 43}, 0.36}}, {38, {{33, 5, 11, 43}, 0.34}}, {58, {{33, 5, 11, 43}, 0.35}}}
Suchomimus, {{27, {{33, 5, 11, 43}, 0.58}}, {2, {{33, 5, 11, 43}, 0.56}}, {71, {{33, 5, 11, 43}, 0.57}}}
Baryonyx, {{100, {{33, 5, 11, 43}, 0.98}}}
Dromaius_, {{100, {{33, 5, 11, 43}, 0.03}}}
Tenrec_ecaudatus, {{100, {{35, 4, 11, 42}, 0.82}}}
Desmana_moschata, {{100, {{35, 4, 11, 42}, 0.94}}}
Remingtonocetus, {{100, {{35, 4, 11, 42}, 0.88}}}
Basilosaurus, {{100, {{35, 4, 11, 42}, 0.98}}}
Syncerus_caffer, {{100, {{35, 4, 11, 42}, 0.83}}}
Dama_dama, {{49, {{35, 4, 11, 42}, 0.22}}, {51, {{35, 4, 11, 42}, 0.23}}}
Placondontia_indet, {{100, {{35, 4, 11, 42}, 1.0}}}
Spinosaurus_.11, {{24, {{35, 4, 11, 42}, 0.51}}, {11, {{35, 4, 11, 42}, 0.47}}, {13, {{35, 4, 11, 42}, 0.48}}, {15, {{35, 4, 11, 42}, 0.49}}, {4, {{35, 4, 11, 42}, 0.46}}, {33, {{35, 4, 11, 42}, 0.5}}}
Spinosaurus_.10, {{14, {{35, 4, 11, 42}, 0.53}}, {15, {{35, 4, 11, 42}, 0.51}}, {21, {{35, 4, 11, 42}, 0.54}}, {26, {{35, 4, 11, 42}, 0.55}}, {17, {{35, 4, 11, 42}, 0.52}}, {2, {{35, 4, 11, 42}, 0.5}}, {5, {{35, 4, 11, 42}, 0.56}}}
Spinosaurus_.9, {{37, {{35, 4, 11, 42}, 0.98}}, {63, {{35, 4, 11, 42}, 0.99}}}
Spinosaurus_.8, {{2, {{35, 4, 11, 42}, 0.97}}, {98, {{35, 4, 11, 42}, 0.98}}}
Spinosaurus_.7, {{18, {{35, 4, 11, 42}, 0.95}}, {82, {{35, 4, 11, 42}, 0.96}}}
Spinosaurus_.6, {{41, {{35, 4, 11, 42}, 0.92}}, {4, {{35, 4, 11, 42}, 0.9}}, {55, {{35, 4, 11, 42}, 0.91}}}
Spinosaurus_.5, {{100, {{35, 4, 11, 42}, 0.99}}}
Spinosaurus_.4, {{100, {{35, 4, 11, 42}, 0.98}}}
Spinosaurus_.3, {{100, {{35, 4, 11, 42}, 0.97}}}
Spinosaurus_.2, {{56, {{35, 4, 11, 42}, 0.95}}, {44, {{35, 4, 11, 42}, 0.94}}}
Spinosaurus_.1, {{24, {{35, 4, 11, 42}, 0.88}}, {21, {{35, 4, 11, 42}, 0.9}}, {55, {{35, 4, 11, 42}, 0.89}}}
Spinosaurus_, {{100, {{35, 4, 11, 42}, 0.99}}}
Baryonyx.3, {{69, {{35, 4, 11, 42}, 0.88}}, {31, {{35, 4, 11, 42}, 0.87}}}
Baryonyx.2, {{89, {{35, 4, 11, 42}, 0.95}}, {11, {{35, 4, 11, 42}, 0.96}}}
Baryonyx.1, {{92, {{35, 4, 11, 42}, 0.98}}, {8, {{35, 4, 11, 42}, 0.99}}}
Suchomimus.3, {{36, {{35, 4, 11, 42}, 0.36}}, {60, {{35, 4, 11, 42}, 0.37}}, {4, {{35, 4, 11, 42}, 0.38}}}
Suchomimus.2, {{2, {{35, 4, 11, 42}, 0.61}}, {60, {{35, 4, 11, 42}, 0.6}}, {38, {{35, 4, 11, 42}, 0.59}}}
Suchomimus.1, {{59, {{35, 4, 11, 42}, 0.34}}, {6, {{35, 4, 11, 42}, 0.33}}, {35, {{35, 4, 11, 42}, 0.35}}}
Suchomimus, {{81, {{35, 4, 11, 42}, 0.57}}, {13, {{35, 4, 11, 42}, 0.58}}, {6, {{35, 4, 11, 42}, 0.56}}}
Baryonyx, {{100, {{35, 4, 11, 42}, 0.98}}}
Apteryx_owenii_, {{100, {{35, 4, 11, 42}, 0.05}}}
Tribonyx_mortieri, {{37, {{35, 4, 11, 42}, 0.09}}, {63, {{35, 4, 11, 42}, 0.08}}}
large_eocene_stem_penguin, {{100, {{35, 4, 11, 42}, 0.99}}}
Castor_fiber, {{100, {{35, 4, 11, 42}, 0.82}}}
Diplomesodon_pulchellum, {{1, {{35, 4, 11, 42}, 0.6}}, {99, {{35, 4, 11, 42}, 0.59}}}
Procyon_lotor, {{100, {{35, 4, 11, 42}, 0.46}}}
Rodhocetus, {{100, {{35, 4, 11, 42}, 0.98}}}
Okapia_johnstoni, {{92, {{35, 4, 11, 42}, 0.48}}, {8, {{35, 4, 11, 42}, 0.49}}}
Megaloceros_sp, {{49, {{35, 4, 11, 42}, 0.16}}, {51, {{35, 4, 11, 42}, 0.17}}}
Simosaurus, {{100, {{35, 4, 11, 42}, 0.99}}}
Pistosaurus, {{100, {{35, 4, 11, 42}, 0.98}}}
Nothosaurus_568, {{100, {{35, 4, 11, 42}, 0.99}}}
Spinosaurus_.11, {{9, {{35, 4, 11, 42}, 0.45}}, {18, {{35, 4, 11, 42}, 0.47}}, {28, {{35, 4, 11, 42}, 0.49}}, {31, {{35, 4, 11, 42}, 0.48}}, {12, {{35, 4, 11, 42}, 0.46}}, {1, {{35, 4, 11, 42}, 0.5}}, {1, {{35, 4, 11, 42}, 0.44}}}
Spinosaurus_.10, {{21, {{35, 4, 11, 42}, 0.53}}, {20, {{35, 4, 11, 42}, 0.51}}, {14, {{35, 4, 11, 42}, 0.54}}, {7, {{35, 4, 11, 42}, 0.49}}, {22, {{35, 4, 11, 42}, 0.52}}, {16, {{35, 4, 11, 42}, 0.5}}}
Spinosaurus_.9, {{47, {{35, 4, 11, 42}, 0.98}}, {53, {{35, 4, 11, 42}, 0.99}}}
Spinosaurus_.8, {{10, {{35, 4, 11, 42}, 0.97}}, {90, {{35, 4, 11, 42}, 0.98}}}
Spinosaurus_.7, {{51, {{35, 4, 11, 42}, 0.95}}, {49, {{35, 4, 11, 42}, 0.96}}}
Spinosaurus_.6, {{42, {{35, 4, 11, 42}, 0.9}}, {58, {{35, 4, 11, 42}, 0.91}}}
Spinosaurus_.5, {{100, {{35, 4, 11, 42}, 0.99}}}
Spinosaurus_.4, {{100, {{35, 4, 11, 42}, 0.98}}}
Spinosaurus_.3, {{100, {{35, 4, 11, 42}, 0.97}}}
Spinosaurus_.2, {{45, {{35, 4, 11, 42}, 0.95}}, {55, {{35, 4, 11, 42}, 0.94}}}
Spinosaurus_.1, {{41, {{35, 4, 11, 42}, 0.88}}, {59, {{35, 4, 11, 42}, 0.89}}}
Spinosaurus_, {{100, {{35, 4, 11, 42}, 0.99}}}
Baryonyx.3, {{5, {{35, 4, 11, 42}, 0.87}}, {95, {{35, 4, 11, 42}, 0.86}}}
Baryonyx.2, {{100, {{35, 4, 11, 42}, 0.95}}}
Baryonyx.1, {{100, {{35, 4, 11, 42}, 0.98}}}
Suchomimus.3, {{1, {{35, 4, 11, 42}, 0.34}}, {51, {{35, 4, 11, 42}, 0.33}}, {45, {{35, 4, 11, 42}, 0.32}}, {3, {{35, 4, 11, 42}, 0.31}}}
Suchomimus.2, {{3, {{35, 4, 11, 42}, 0.57}}, {22, {{35, 4, 11, 42}, 0.55}}, {75, {{35, 4, 11, 42}, 0.56}}}
Suchomimus.1, {{2, {{35, 4, 11, 42}, 0.32}}, {2, {{35, 4, 11, 42}, 0.29}}, {57, {{35, 4, 11, 42}, 0.31}}, {39, {{35, 4, 11, 42}, 0.3}}}
Suchomimus, {{49, {{35, 4, 11, 42}, 0.53}}, {51, {{35, 4, 11, 42}, 0.54}}}
Baryonyx, {{100, {{35, 4, 11, 42}, 0.98}}}
Strigiops_habroptilus, {{100, {{35, 4, 11, 42}, 0.02}}}
Dasyurus_maculatus, {{100, {{35, 4, 11, 42}, 0.65}}}
Mus_musculus, {{100, {{35, 4, 11, 42}, 0.02}}}
Mustela_nivalis, {{8, {{35, 4, 11, 42}, 0.16}}, {92, {{35, 4, 11, 42}, 0.15}}}
Nanophoca_vitulinoides, {{100, {{35, 4, 11, 42}, 0.99}}}
Sus_scrofa, {{100, {{35, 4, 11, 42}, 0.14}}}
Hippopotamus_amphibius, {{100, {{35, 4, 11, 42}, 0.96}}}
Paraplacodus, {{100, {{35, 4, 11, 42}, 1.0}}}
Nothosaurus_mirabilis_1, {{93, {{35, 4, 11, 42}, 0.84}}, {7, {{35, 4, 11, 42}, 0.83}}}
Protochampsidae, {{70, {{35, 4, 11, 42}, 0.13}}, {23, {{35, 4, 11, 42}, 0.12}}, {7, {{35, 4, 11, 42}, 0.14}}}
Spinosaurus_.11, {{40, {{35, 4, 11, 42}, 0.45}}, {17, {{35, 4, 11, 42}, 0.43}}, {11, {{35, 4, 11, 42}, 0.42}}, {4, {{35, 4, 11, 42}, 0.41}}, {7, {{35, 4, 11, 42}, 0.46}}, {21, {{35, 4, 11, 42}, 0.44}}}
Spinosaurus_.10, {{15, {{35, 4, 11, 42}, 0.51}}, {13, {{35, 4, 11, 42}, 0.47}}, {23, {{35, 4, 11, 42}, 0.48}}, {16, {{35, 4, 11, 42}, 0.49}}, {6, {{35, 4, 11, 42}, 0.46}}, {27, {{35, 4, 11, 42}, 0.5}}}
Spinosaurus_.9, {{100, {{35, 4, 11, 42}, 0.99}}}
Spinosaurus_.8, {{46, {{35, 4, 11, 42}, 0.98}}, {54, {{35, 4, 11, 42}, 0.99}}}
Spinosaurus_.7, {{93, {{35, 4, 11, 42}, 0.97}}, {7, {{35, 4, 11, 42}, 0.96}}}
Spinosaurus_.6, {{42, {{35, 4, 11, 42}, 0.93}}, {58, {{35, 4, 11, 42}, 0.92}}}
Spinosaurus_.5, {{100, {{35, 4, 11, 42}, 1.0}}}
Spinosaurus_.4, {{100, {{35, 4, 11, 42}, 0.99}}}
Spinosaurus_.3, {{100, {{35, 4, 11, 42}, 0.98}}}
Spinosaurus_.2, {{5, {{35, 4, 11, 42}, 0.95}}, {95, {{35, 4, 11, 42}, 0.96}}}
Spinosaurus_.1, {{53, {{35, 4, 11, 42}, 0.9}}, {45, {{35, 4, 11, 42}, 0.91}}, {2, {{35, 4, 11, 42}, 0.89}}}
Spinosaurus_, {{100, {{35, 4, 11, 42}, 1.0}}}
Baryonyx.3, {{98, {{35, 4, 11, 42}, 0.88}}, {2, {{35, 4, 11, 42}, 0.87}}}
Baryonyx.2, {{100, {{35, 4, 11, 42}, 0.96}}}
Baryonyx.1, {{100, {{35, 4, 11, 42}, 0.99}}}
Suchomimus.3, {{6, {{35, 4, 11, 42}, 0.26}}, {24, {{35, 4, 11, 42}, 0.28}}, {70, {{35, 4, 11, 42}, 0.27}}}
Suchomimus.2, {{77, {{35, 4, 11, 42}, 0.53}}, {19, {{35, 4, 11, 42}, 0.54}}, {4, {{35, 4, 11, 42}, 0.52}}}
Suchomimus.1, {{27, {{35, 4, 11, 42}, 0.26}}, {4, {{35, 4, 11, 42}, 0.24}}, {69, {{35, 4, 11, 42}, 0.25}}}
Suchomimus, {{70, {{35, 4, 11, 42}, 0.51}}, {30, {{35, 4, 11, 42}, 0.5}}}
Baryonyx, {{100, {{35, 4, 11, 42}, 0.99}}}
Raphus, {{100, {{35, 4, 11, 42}, 0.12}}}
Taxidea_taxus, {{99, {{34, 4, 13, 41}, 0.59}}, {1, {{35, 4, 12, 41}, 0.59}}}
Nyctereutes_procyonoides, {{86, {{34, 4, 13, 41}, 0.31}}, {1, {{35, 4, 12, 41}, 0.31}}, {13, {{34, 4, 13, 41}, 0.32}}}
Paguma_larvata, {{99, {{34, 4, 13, 41}, 0.42}}, {1, {{35, 4, 12, 41}, 0.42}}}
Maiacetus, {{99, {{34, 4, 13, 41}, 1.0}}, {1, {{35, 4, 12, 41}, 1.0}}}
Chapsosaurus_, {{99, {{34, 4, 13, 41}, 0.99}}, {1, {{35, 4, 12, 41}, 0.99}}}
Rhaeticosaurus, {{99, {{34, 4, 13, 41}, 1.0}}, {1, {{35, 4, 12, 41}, 1.0}}}
Cryptoclidus, {{99, {{34, 4, 13, 41}, 1.0}}, {1, {{35, 4, 12, 41}, 1.0}}}
Plesiosaurus, {{96, {{34, 4, 13, 41}, 1.0}}, {1, {{35, 4, 12, 41}, 1.0}}, {3, {{34, 4, 13, 41}, 0.99}}}
Cricosaurus, {{99, {{34, 4, 13, 41}, 0.98}}, {1, {{35, 4, 12, 41}, 0.98}}}
Spinosaurus_.11, {{31, {{34, 4, 13, 41}, 0.54}}, {23, {{34, 4, 13, 41}, 0.55}}, {12, {{34, 4, 13, 41}, 0.52}}, {1, {{35, 4, 12, 41}, 0.54}}, {5, {{34, 4, 13, 41}, 0.5}}, {2, {{34, 4, 13, 41}, 0.56}}, {15, {{34, 4, 13, 41}, 0.53}}, {11, {{34, 4, 13, 41}, 0.51}}}
