"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",39,6,19,53
"2",39,6,19,53
"3",39,6,19,53
"4",39,6,19,53
"5",41,6,17,53
"6",38,6,20,53
"7",41,6,17,53
"8",41,6,17,53
"9",37,6,21,53
"10",41,6,17,53
"11",39,6,19,53
"12",39,6,19,53
"13",41,6,17,53
"14",41,6,17,53
"15",39,6,19,53
"16",41,6,17,53
"17",39,6,19,53
"18",39,6,19,53
"19",39,6,19,53
"20",41,6,17,53
"21",41,6,17,53
"22",39,6,19,53
"23",41,6,17,53
"24",39,6,19,53
"25",41,6,17,53
"26",39,6,19,53
"27",41,6,17,53
"28",41,6,17,53
"29",37,6,21,53
"30",41,6,17,53
"31",41,6,17,53
"32",39,6,19,53
"33",37,6,21,53
"34",39,6,19,53
"35",39,6,19,53
"36",41,6,17,53
"37",39,6,19,53
"38",41,6,17,53
"39",41,6,17,53
"40",38,6,20,53
"41",39,6,19,53
"42",39,6,19,53
"43",41,6,17,53
"44",41,6,17,53
"45",41,6,17,53
"46",39,6,19,53
"47",39,6,19,53
"48",39,6,19,53
"49",39,6,19,53
"50",41,6,17,53
"51",41,6,17,53
"52",37,6,21,53
"53",41,6,17,53
"54",41,6,17,53
"55",37,6,21,53
"56",41,6,17,53
"57",41,6,17,53
"58",41,6,17,53
"59",39,6,19,53
"60",41,6,17,53
"61",41,6,17,53
"62",39,6,19,53
"63",41,6,17,53
"64",39,6,19,53
"65",39,6,19,53
"66",39,6,19,53
"67",41,6,17,53
"68",39,6,19,53
"69",37,6,21,53
"70",39,6,19,53
"71",41,6,17,53
"72",41,6,17,53
"73",39,6,19,53
"74",40,6,18,53
"75",39,6,19,53
"76",41,6,17,53
"77",41,6,17,53
"78",41,6,17,53
"79",39,6,19,53
"80",39,6,19,53
"81",41,6,17,53
"82",39,6,19,53
"83",39,6,19,53
"84",39,6,19,53
"85",41,6,17,53
"86",41,6,17,53
"87",39,6,19,53
"88",39,6,19,53
"89",41,6,17,53
"90",39,6,19,53
"91",39,6,19,53
"92",41,6,17,53
"93",37,6,21,53
"94",41,6,17,53
"95",39,6,19,53
"96",39,6,19,53
"97",39,6,19,53
"98",41,6,17,53
"99",41,6,17,53
"100",37,6,21,53
