"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",34,6,17,48
"2",34,6,17,48
"3",34,6,17,48
"4",34,6,17,48
"5",34,6,17,48
"6",34,6,17,48
"7",34,6,17,48
"8",34,6,17,48
"9",34,6,17,48
"10",34,6,17,48
"11",34,6,17,48
"12",34,6,17,48
"13",34,6,17,48
"14",34,6,17,48
"15",34,6,17,48
"16",34,6,17,48
"17",34,6,17,48
"18",34,6,17,48
"19",34,6,17,48
"20",34,6,17,48
"21",34,6,17,48
"22",34,6,17,48
"23",34,6,17,48
"24",34,6,17,48
"25",34,6,17,48
"26",34,6,17,48
"27",34,6,17,48
"28",34,6,17,48
"29",34,6,17,48
"30",34,6,17,48
"31",34,6,17,48
"32",34,6,17,48
"33",34,6,17,48
"34",34,6,17,48
"35",34,6,17,48
"36",34,6,17,48
"37",34,6,17,48
"38",34,6,17,48
"39",34,6,17,48
"40",34,6,17,48
"41",34,6,17,48
"42",34,6,17,48
"43",34,6,17,48
"44",34,6,17,48
"45",34,6,17,48
"46",34,6,17,48
"47",34,6,17,48
"48",34,6,17,48
"49",34,6,17,48
"50",34,6,17,48
"51",34,6,17,48
"52",34,6,17,48
"53",34,6,17,48
"54",34,6,17,48
"55",34,6,17,48
"56",34,6,17,48
"57",34,6,17,48
"58",34,6,17,48
"59",34,6,17,48
"60",34,6,17,48
"61",34,6,17,48
"62",34,6,17,48
"63",34,6,17,48
"64",34,6,17,48
"65",34,6,17,48
"66",34,6,17,48
"67",34,6,17,48
"68",34,6,17,48
"69",34,6,17,48
"70",34,6,17,48
"71",34,6,17,48
"72",34,6,17,48
"73",34,6,17,48
"74",34,6,17,48
"75",34,6,17,48
"76",34,6,17,48
"77",34,6,17,48
"78",34,6,17,48
"79",34,6,17,48
"80",34,6,17,48
"81",34,6,17,48
"82",34,6,17,48
"83",34,6,17,48
"84",34,6,17,48
"85",34,6,17,48
"86",34,6,17,48
"87",34,6,17,48
"88",34,6,17,48
"89",34,6,17,48
"90",34,6,17,48
"91",34,6,17,48
"92",34,6,17,48
"93",34,6,17,48
"94",34,6,17,48
"95",34,6,17,48
"96",34,6,17,48
"97",34,6,17,48
"98",34,6,17,48
"99",34,6,17,48
"100",34,6,17,48
