"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",36,5,19,45
"2",36,5,19,45
"3",36,5,19,45
"4",36,5,19,45
"5",36,5,19,45
"6",36,5,19,45
"7",36,5,19,45
"8",36,5,19,45
"9",36,5,19,45
"10",36,5,19,45
"11",36,5,19,45
"12",36,5,19,45
"13",36,5,19,45
"14",36,5,19,45
"15",36,5,19,45
"16",36,5,19,45
"17",36,5,19,45
"18",36,5,19,45
"19",36,5,19,45
"20",36,5,19,45
"21",36,5,19,45
"22",36,5,19,45
"23",36,5,19,45
"24",36,5,19,45
"25",36,5,19,45
"26",36,5,19,45
"27",36,5,19,45
"28",36,5,19,45
"29",36,5,19,45
"30",36,5,19,45
"31",36,5,19,45
"32",36,5,19,45
"33",36,5,19,45
"34",36,5,19,45
"35",36,5,19,45
"36",36,5,19,45
"37",36,5,19,45
"38",36,5,19,45
"39",36,5,19,45
"40",36,5,19,45
"41",36,5,19,45
"42",36,5,19,45
"43",36,5,19,45
"44",36,5,19,45
"45",36,5,19,45
"46",36,5,19,45
"47",36,5,19,45
"48",36,5,19,45
"49",36,5,19,45
"50",36,5,19,45
"51",36,5,19,45
"52",36,5,19,45
"53",36,5,19,45
"54",36,5,19,45
"55",36,5,19,45
"56",36,5,19,45
"57",36,5,19,45
"58",36,5,19,45
"59",36,5,19,45
"60",36,5,19,45
"61",36,5,19,45
"62",36,5,19,45
"63",36,5,19,45
"64",36,5,19,45
"65",36,5,19,45
"66",36,5,19,45
"67",36,5,19,45
"68",36,5,19,45
"69",36,5,19,45
"70",36,5,19,45
"71",36,5,19,45
"72",36,5,19,45
"73",36,5,19,45
"74",36,5,19,45
"75",36,5,19,45
"76",36,5,19,45
"77",36,5,19,45
"78",36,5,19,45
"79",36,5,19,45
"80",36,5,19,45
"81",36,5,19,45
"82",36,5,19,45
"83",36,5,19,45
"84",36,5,19,45
"85",36,5,19,45
"86",36,5,19,45
"87",36,5,19,45
"88",36,5,19,45
"89",36,5,19,45
"90",36,5,19,45
"91",36,5,19,45
"92",36,5,19,45
"93",36,5,19,45
"94",36,5,19,45
"95",36,5,19,45
"96",36,5,19,45
"97",36,5,19,45
"98",36,5,19,45
"99",36,5,19,45
"100",36,5,19,45
