"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",35,5,23,54
"2",39,5,19,54
"3",35,5,23,54
"4",35,5,23,54
"5",35,5,23,54
"6",37,5,21,54
"7",39,5,19,54
"8",37,5,21,54
"9",35,5,23,54
"10",37,5,21,54
"11",35,5,23,54
"12",35,5,23,54
"13",39,5,19,54
"14",39,5,19,54
"15",37,5,21,54
"16",39,5,19,54
"17",35,5,23,54
"18",39,5,19,54
"19",37,5,21,54
"20",39,5,19,54
"21",39,5,19,54
"22",35,5,23,54
"23",37,5,21,54
"24",35,5,23,54
"25",35,5,23,54
"26",39,5,19,54
"27",35,5,23,54
"28",35,5,23,54
"29",37,5,21,54
"30",35,5,23,54
"31",35,5,23,54
"32",37,5,21,54
"33",37,5,21,54
"34",35,5,23,54
"35",35,5,23,54
"36",39,5,19,54
"37",39,5,19,54
"38",35,5,23,54
"39",35,5,23,54
"40",39,5,19,54
"41",37,5,21,54
"42",39,5,19,54
"43",35,5,23,54
"44",39,5,19,54
"45",37,5,21,54
"46",39,5,19,54
"47",35,5,23,54
"48",39,5,19,54
"49",35,5,23,54
"50",35,5,23,54
"51",37,5,21,54
"52",37,5,21,54
"53",39,5,19,54
"54",37,5,21,54
"55",39,5,19,54
"56",35,5,23,54
"57",35,5,23,54
"58",37,5,21,54
"59",39,5,19,54
"60",35,5,23,54
"61",37,5,21,54
"62",35,5,23,54
"63",35,5,23,54
"64",37,5,21,54
"65",35,5,23,54
"66",39,5,19,54
"67",37,5,21,54
"68",35,5,23,54
"69",35,5,23,54
"70",35,5,23,54
"71",35,5,23,54
"72",37,5,21,54
"73",35,5,23,54
"74",37,5,21,54
"75",39,5,19,54
"76",37,5,21,54
"77",35,5,23,54
"78",37,5,21,54
"79",39,5,19,54
"80",35,5,23,54
"81",39,5,19,54
"82",39,5,19,54
"83",39,5,19,54
"84",37,5,21,54
"85",35,5,23,54
"86",39,5,19,54
"87",39,5,19,54
"88",39,5,19,54
"89",39,5,19,54
"90",39,5,19,54
"91",37,5,21,54
"92",37,5,21,54
"93",35,5,23,54
"94",35,5,23,54
"95",35,5,23,54
"96",39,5,19,54
"97",35,5,23,54
"98",39,5,19,54
"99",39,5,19,54
"100",35,5,23,54
