Dasyurus_maculatus, {{75, {{90, 7, 18, 46}, 0.65}}, {3, {{91, 7, 17, 46}, 0.65}}, {22, {{90, 7, 18, 46}, 0.66}}}
Microgale_thomasi, {{43, {{90, 7, 18, 46}, 0.06}}, {2, {{91, 7, 17, 46}, 0.05}}, {1, {{91, 7, 17, 46}, 0.06}}, {54, {{90, 7, 18, 46}, 0.05}}}
Desmana_moschata, {{97, {{90, 7, 18, 46}, 0.99}}, {3, {{91, 7, 17, 46}, 0.99}}}
Taxidea_taxus, {{67, {{90, 7, 18, 46}, 0.34}}, {29, {{90, 7, 18, 46}, 0.33}}, {1, {{90, 7, 18, 46}, 0.35}}, {1, {{91, 7, 17, 46}, 0.34}}, {2, {{91, 7, 17, 46}, 0.33}}}
Procyon_lotor, {{2, {{91, 7, 17, 46}, 0.18}}, {1, {{90, 7, 18, 46}, 0.2}}, {61, {{90, 7, 18, 46}, 0.19}}, {35, {{90, 7, 18, 46}, 0.18}}, {1, {{91, 7, 17, 46}, 0.19}}}
Leptophoca_proxima, {{54, {{90, 7, 18, 46}, 0.49}}, {3, {{91, 7, 17, 46}, 0.49}}, {43, {{90, 7, 18, 46}, 0.5}}}
Nyctereutes_procyonoides, {{1, {{91, 7, 17, 46}, 0.12}}, {31, {{90, 7, 18, 46}, 0.11}}, {1, {{90, 7, 18, 46}, 0.13}}, {2, {{91, 7, 17, 46}, 0.11}}, {65, {{90, 7, 18, 46}, 0.12}}}
Tapirus_terrestris, {{20, {{90, 7, 18, 46}, 0.25}}, {11, {{90, 7, 18, 46}, 0.27}}, {2, {{91, 7, 17, 46}, 0.25}}, {66, {{90, 7, 18, 46}, 0.26}}, {1, {{91, 7, 17, 46}, 0.26}}}
Ceratotherium_simum, {{46, {{90, 7, 18, 46}, 0.86}}, {3, {{91, 7, 17, 46}, 0.86}}, {51, {{90, 7, 18, 46}, 0.87}}}
Placodontia_indet_1, {{97, {{90, 7, 18, 46}, 1.0}}, {3, {{91, 7, 17, 46}, 1.0}}}
Rhaeticosaurus, {{97, {{90, 7, 18, 46}, 1.0}}, {3, {{91, 7, 17, 46}, 1.0}}}
Alligator, {{3, {{91, 7, 17, 46}, 0.98}}, {97, {{90, 7, 18, 46}, 0.98}}}
Stegosaurus_sp, {{81, {{90, 7, 18, 46}, 0.96}}, {3, {{91, 7, 17, 46}, 0.96}}, {16, {{90, 7, 18, 46}, 0.97}}}
Spinosaurus_.11, {{1, {{91, 7, 17, 46}, 0.28}}, {3, {{90, 7, 18, 46}, 0.24}}, {3, {{90, 7, 18, 46}, 0.25}}, {19, {{90, 7, 18, 46}, 0.29}}, {16, {{90, 7, 18, 46}, 0.27}}, {9, {{90, 7, 18, 46}, 0.31}}, {17, {{90, 7, 18, 46}, 0.3}}, {1, {{91, 7, 17, 46}, 0.29}}, {1, {{91, 7, 17, 46}, 0.27}}, {15, {{90, 7, 18, 46}, 0.26}}, {15, {{90, 7, 18, 46}, 0.28}}}
Spinosaurus_.10, {{9, {{90, 7, 18, 46}, 0.37}}, {6, {{90, 7, 18, 46}, 0.31}}, {3, {{90, 7, 18, 46}, 0.3}}, {4, {{90, 7, 18, 46}, 0.38}}, {18, {{90, 7, 18, 46}, 0.36}}, {17, {{90, 7, 18, 46}, 0.34}}, {1, {{90, 7, 18, 46}, 0.39}}, {9, {{90, 7, 18, 46}, 0.33}}, {1, {{91, 7, 17, 46}, 0.31}}, {18, {{90, 7, 18, 46}, 0.35}}, {1, {{91, 7, 17, 46}, 0.36}}, {12, {{90, 7, 18, 46}, 0.32}}, {1, {{91, 7, 17, 46}, 0.33}}}
Spinosaurus_.9, {{44, {{90, 7, 18, 46}, 1.0}}, {2, {{91, 7, 17, 46}, 1.0}}, {53, {{90, 7, 18, 46}, 0.99}}, {1, {{91, 7, 17, 46}, 0.99}}}
Spinosaurus_.8, {{97, {{90, 7, 18, 46}, 0.99}}, {3, {{91, 7, 17, 46}, 0.99}}}
Spinosaurus_.7, {{12, {{90, 7, 18, 46}, 0.96}}, {85, {{90, 7, 18, 46}, 0.97}}, {3, {{91, 7, 17, 46}, 0.97}}}
Spinosaurus_.6, {{42, {{90, 7, 18, 46}, 0.9}}, {1, {{90, 7, 18, 46}, 0.91}}, {32, {{90, 7, 18, 46}, 0.89}}, {3, {{91, 7, 17, 46}, 0.89}}, {20, {{90, 7, 18, 46}, 0.88}}, {2, {{90, 7, 18, 46}, 0.87}}}
Spinosaurus_.5, {{97, {{90, 7, 18, 46}, 1.0}}, {3, {{91, 7, 17, 46}, 1.0}}}
Spinosaurus_.4, {{95, {{90, 7, 18, 46}, 1.0}}, {3, {{91, 7, 17, 46}, 1.0}}, {2, {{90, 7, 18, 46}, 0.99}}}
Spinosaurus_.3, {{97, {{90, 7, 18, 46}, 0.99}}, {3, {{91, 7, 17, 46}, 0.99}}}
Spinosaurus_.2, {{1, {{91, 7, 17, 46}, 0.98}}, {85, {{90, 7, 18, 46}, 0.97}}, {2, {{91, 7, 17, 46}, 0.97}}, {12, {{90, 7, 18, 46}, 0.98}}}
Spinosaurus_.1, {{15, {{90, 7, 18, 46}, 0.92}}, {30, {{90, 7, 18, 46}, 0.9}}, {45, {{90, 7, 18, 46}, 0.91}}, {7, {{90, 7, 18, 46}, 0.89}}, {2, {{91, 7, 17, 46}, 0.9}}, {1, {{91, 7, 17, 46}, 0.91}}}
Spinosaurus_, {{97, {{90, 7, 18, 46}, 1.0}}, {3, {{91, 7, 17, 46}, 1.0}}}
Baryonyx.3, {{19, {{90, 7, 18, 46}, 0.76}}, {1, {{91, 7, 17, 46}, 0.76}}, {54, {{90, 7, 18, 46}, 0.77}}, {1, {{91, 7, 17, 46}, 0.77}}, {1, {{90, 7, 18, 46}, 0.75}}, {2, {{90, 7, 18, 46}, 0.79}}, {1, {{91, 7, 17, 46}, 0.75}}, {21, {{90, 7, 18, 46}, 0.78}}}
Baryonyx.2, {{56, {{90, 7, 18, 46}, 0.96}}, {1, {{91, 7, 17, 46}, 0.96}}, {41, {{90, 7, 18, 46}, 0.95}}, {2, {{91, 7, 17, 46}, 0.95}}}
Baryonyx.1, {{97, {{90, 7, 18, 46}, 0.99}}, {3, {{91, 7, 17, 46}, 0.99}}}
Suchomimus.3, {{29, {{90, 7, 18, 46}, 0.04}}, {3, {{91, 7, 17, 46}, 0.04}}, {68, {{90, 7, 18, 46}, 0.05}}}
