Alligator, {{100, 0.88}}
Spinosaurus_.11, {{42, 0.47}, {28, 0.45}, {21, 0.46}, {8, 0.48}, {1, 0.44}}
Spinosaurus_.10, {{27, 0.5}, {26, 0.51}, {27, 0.49}, {20, 0.48}}
Spinosaurus_.9, {{40, 0.95}, {60, 0.96}}
Spinosaurus_.4, {{98, 0.95}, {2, 0.94}}
Spinosaurus_.3, {{5, 0.92}, {95, 0.93}}
Spinosaurus_.2, {{30, 0.88}, {70, 0.89}}
Spinosaurus_.1, {{49, 0.81}, {38, 0.82}, {13, 0.8}}
Spinosaurus_, {{10, 0.98}, {90, 0.97}}
Baryonyx.3, {{24, 0.78}, {76, 0.77}}
Baryonyx.2, {{100, 0.89}}
Baryonyx.1, {{100, 0.95}}
Suchomimus.3, {{67, 0.33}, {33, 0.34}}
Suchomimus.2, {{12, 0.5}, {1, 0.52}, {87, 0.51}}
Suchomimus.1, {{18, 0.33}, {79, 0.32}, {3, 0.31}}
Suchomimus, {{57, 0.5}, {43, 0.49}}
Baryonyx, {{100, 0.94}}
Diplomesodon_pulchellum, {{99, 0.63}, {1, 0.62}}
Spinosaurus_.11, {{1, 0.47}, {11, 0.43}, {25, 0.45}, {34, 0.46}, {29, 0.44}}
Spinosaurus_.10, {{30, 0.47}, {2, 0.5}, {3, 0.46}, {40, 0.49}, {25, 0.48}}
Spinosaurus_.9, {{100, 0.95}}
Spinosaurus_.8, {{1, 0.94}, {99, 0.93}}
Spinosaurus_.7, {{14, 0.88}, {86, 0.89}}
Spinosaurus_.6, {{48, 0.81}, {51, 0.82}, {1, 0.8}}
Spinosaurus_.5, {{53, 0.98}, {47, 0.97}}
Spinosaurus_.4, {{65, 0.95}, {35, 0.94}}
Spinosaurus_.3, {{46, 0.92}, {54, 0.93}}
Spinosaurus_.2, {{86, 0.88}, {1, 0.89}, {13, 0.87}}
Spinosaurus_.1, {{21, 0.79}, {24, 0.81}, {55, 0.8}}
Spinosaurus_, {{100, 0.97}}
Baryonyx.3, {{100, 0.75}}
Baryonyx.2, {{58, 0.88}, {42, 0.87}}
Baryonyx.1, {{83, 0.94}, {17, 0.95}}
Suchomimus.3, {{82, 0.3}, {9, 0.31}, {9, 0.29}}
Suchomimus.2, {{84, 0.47}, {16, 0.48}}
Suchomimus.1, {{4, 0.28}, {18, 0.3}, {78, 0.29}}
Suchomimus, {{26, 0.47}, {74, 0.46}}
Baryonyx, {{61, 0.94}, {39, 0.93}}
Euroscaptor_micrura, {{52, 0.43}, {48, 0.44}}
Spinosaurus_.11, {{5, 0.47}, {22, 0.45}, {45, 0.46}, {28, 0.44}}
Spinosaurus_.10, {{20, 0.47}, {20, 0.5}, {33, 0.49}, {27, 0.48}}
Spinosaurus_.9, {{100, 0.95}}
Spinosaurus_.8, {{1, 0.94}, {99, 0.93}}
Spinosaurus_.7, {{7, 0.88}, {5, 0.9}, {88, 0.89}}
Spinosaurus_.6, {{36, 0.81}, {62, 0.82}, {2, 0.83}}
Spinosaurus_.5, {{52, 0.98}, {48, 0.97}}
Spinosaurus_.4, {{60, 0.95}, {40, 0.94}}
Spinosaurus_.3, {{47, 0.92}, {53, 0.93}}
Spinosaurus_.2, {{85, 0.88}, {4, 0.89}, {11, 0.87}}
Spinosaurus_.1, {{12, 0.79}, {38, 0.81}, {50, 0.8}}
Spinosaurus_, {{100, 0.97}}
Baryonyx.3, {{44, 0.76}, {56, 0.75}}
Baryonyx.2, {{99, 0.88}, {1, 0.87}}
Baryonyx.1, {{55, 0.94}, {45, 0.95}}
Suchomimus.3, {{8, 0.3}, {9, 0.32}, {83, 0.31}}
Suchomimus.2, {{86, 0.48}, {14, 0.49}}
Suchomimus.1, {{81, 0.3}, {14, 0.31}, {5, 0.29}}
Suchomimus, {{84, 0.47}, {16, 0.48}}
Baryonyx, {{99, 0.94}, {1, 0.93}}
Hemiechinus_azurites, {{53, 0.64}, {47, 0.65}}
Spinosaurus_.11, {{14, 0.47}, {24, 0.45}, {40, 0.46}, {22, 0.44}}
Spinosaurus_.10, {{14, 0.47}, {37, 0.5}, {22, 0.49}, {27, 0.48}}
Spinosaurus_.9, {{99, 0.95}, {1, 0.96}}
Spinosaurus_.8, {{39, 0.94}, {61, 0.93}}
Spinosaurus_.7, {{46, 0.9}, {54, 0.89}}
Spinosaurus_.6, {{12, 0.81}, {48, 0.82}, {40, 0.83}}
Spinosaurus_.5, {{94, 0.98}, {6, 0.97}}
Spinosaurus_.4, {{92, 0.95}, {8, 0.94}}
Spinosaurus_.3, {{22, 0.92}, {78, 0.93}}
Spinosaurus_.2, {{59, 0.88}, {41, 0.89}}
Spinosaurus_.1, {{61, 0.81}, {1, 0.82}, {38, 0.8}}
Spinosaurus_, {{9, 0.98}, {91, 0.97}}
Baryonyx.3, {{99, 0.76}, {1, 0.77}}
Baryonyx.2, {{100, 0.88}}
Baryonyx.1, {{100, 0.95}}
Suchomimus.3, {{23, 0.32}, {77, 0.31}}
Suchomimus.2, {{28, 0.48}, {72, 0.49}}
Suchomimus.1, {{74, 0.3}, {25, 0.31}, {1, 0.29}}
Suchomimus, {{37, 0.47}, {63, 0.48}}
Baryonyx, {{100, 0.94}}
Lutra_vulgaris, {{100, 0.86}}
Spinosaurus_.11, {{37, 0.47}, {22, 0.45}, {23, 0.46}, {18, 0.48}}
Spinosaurus_.10, {{22, 0.5}, {37, 0.51}, {27, 0.49}, {14, 0.48}}
Spinosaurus_.9, {{69, 0.95}, {31, 0.96}}
Spinosaurus_.8, {{73, 0.94}, {27, 0.93}}
Spinosaurus_.7, {{73, 0.9}, {27, 0.89}}
Spinosaurus_.6, {{14, 0.84}, {61, 0.83}, {25, 0.82}}
Spinosaurus_.5, {{99, 0.98}, {1, 0.97}}
Spinosaurus_.4, {{98, 0.95}, {2, 0.94}}
Spinosaurus_.3, {{9, 0.92}, {91, 0.93}}
Spinosaurus_.2, {{36, 0.88}, {64, 0.89}}
Spinosaurus_.1, {{46, 0.81}, {36, 0.82}, {18, 0.8}}
Spinosaurus_, {{10, 0.98}, {90, 0.97}}
Baryonyx.3, {{13, 0.78}, {87, 0.77}}
Baryonyx.2, {{1, 0.88}, {99, 0.89}}
Baryonyx.1, {{100, 0.95}}
Suchomimus.3, {{80, 0.33}, {12, 0.34}, {8, 0.32}}
Suchomimus.2, {{41, 0.5}, {59, 0.51}}
Suchomimus.1, {{6, 0.33}, {84, 0.32}, {10, 0.31}}
Suchomimus, {{26, 0.5}, {74, 0.49}}
Baryonyx, {{100, 0.94}}
Micropotamogale_euwenzorii, {{92, 0.81}, {8, 0.8}}
Spinosaurus_.11, {{42, 0.47}, {30, 0.45}, {21, 0.46}, {1, 0.48}, {6, 0.44}}
Spinosaurus_.10, {{4, 0.47}, {35, 0.5}, {11, 0.51}, {21, 0.49}, {29, 0.48}}
Spinosaurus_.9, {{100, 0.95}}
Spinosaurus_.8, {{1, 0.94}, {99, 0.93}}
Spinosaurus_.7, {{2, 0.88}, {14, 0.9}, {84, 0.89}}
Spinosaurus_.6, {{14, 0.81}, {46, 0.82}, {40, 0.83}}
Spinosaurus_.5, {{11, 0.98}, {89, 0.97}}
Spinosaurus_.4, {{83, 0.94}, {17, 0.95}}
Spinosaurus_.3, {{88, 0.92}, {12, 0.93}}
Spinosaurus_.2, {{74, 0.88}, {26, 0.87}}
Spinosaurus_.1, {{18, 0.79}, {39, 0.81}, {43, 0.8}}
Spinosaurus_, {{100, 0.97}}
Baryonyx.3, {{17, 0.76}, {83, 0.77}}
Baryonyx.2, {{100, 0.88}}
Baryonyx.1, {{38, 0.94}, {62, 0.95}}
Suchomimus.3, {{45, 0.33}, {54, 0.34}, {1, 0.35}}
Suchomimus.2, {{39, 0.5}, {61, 0.51}}
Suchomimus.1, {{40, 0.33}, {59, 0.32}, {1, 0.31}}
Suchomimus, {{25, 0.5}, {75, 0.49}}
Baryonyx, {{100, 0.94}}
Monodelphis_domestica, {{100, 0.69}}
Spinosaurus_.11, {{9, 0.47}, {25, 0.45}, {41, 0.46}, {25, 0.44}}
Spinosaurus_.10, {{15, 0.47}, {31, 0.5}, {24, 0.49}, {30, 0.48}}
Spinosaurus_.9, {{99, 0.95}, {1, 0.96}}
Spinosaurus_.8, {{32, 0.94}, {68, 0.93}}
Spinosaurus_.7, {{40, 0.9}, {60, 0.89}}
Spinosaurus_.6, {{21, 0.81}, {52, 0.82}, {27, 0.83}}
Spinosaurus_.5, {{91, 0.98}, {9, 0.97}}
Spinosaurus_.4, {{89, 0.95}, {11, 0.94}}
Spinosaurus_.3, {{23, 0.92}, {77, 0.93}}
Spinosaurus_.2, {{65, 0.88}, {35, 0.89}}
Spinosaurus_.1, {{1, 0.79}, {58, 0.81}, {41, 0.8}}
Spinosaurus_, {{9, 0.98}, {91, 0.97}}
Baryonyx.3, {{94, 0.76}, {6, 0.75}}
Baryonyx.2, {{100, 0.88}}
Baryonyx.1, {{100, 0.95}}
Suchomimus.3, {{21, 0.3}, {3, 0.32}, {76, 0.31}}
Suchomimus.2, {{84, 0.48}, {16, 0.49}}
Suchomimus.1, {{84, 0.3}, {6, 0.31}, {10, 0.29}}
Suchomimus, {{78, 0.47}, {22, 0.48}}
Baryonyx, {{100, 0.94}}
Mustela_nivalis, {{100, 0.29}}
Spinosaurus_.11, {{13, 0.47}, {24, 0.45}, {41, 0.46}, {22, 0.44}}
Spinosaurus_.10, {{14, 0.47}, {34, 0.5}, {24, 0.49}, {28, 0.48}}
Spinosaurus_.9, {{100, 0.95}}
Spinosaurus_.8, {{1, 0.94}, {99, 0.93}}
Spinosaurus_.7, {{8, 0.9}, {92, 0.89}}
Spinosaurus_.6, {{27, 0.81}, {64, 0.82}, {9, 0.83}}
Spinosaurus_.5, {{52, 0.98}, {48, 0.97}}
Spinosaurus_.4, {{59, 0.95}, {41, 0.94}}
Spinosaurus_.3, {{48, 0.92}, {52, 0.93}}
Spinosaurus_.2, {{85, 0.88}, {4, 0.89}, {11, 0.87}}
Spinosaurus_.1, {{10, 0.79}, {43, 0.81}, {47, 0.8}}
Spinosaurus_, {{100, 0.97}}
Baryonyx.3, {{94, 0.76}, {6, 0.75}}
Baryonyx.2, {{100, 0.88}}
Baryonyx.1, {{41, 0.94}, {59, 0.95}}
Suchomimus.3, {{43, 0.32}, {57, 0.31}}
Suchomimus.2, {{28, 0.48}, {72, 0.49}}
Suchomimus.1, {{51, 0.3}, {49, 0.31}}
Suchomimus, {{36, 0.47}, {64, 0.48}}
Baryonyx, {{100, 0.94}}
Noemys_fodies, {{100, 0.47}}
Spinosaurus_.11, {{31, 0.47}, {27, 0.45}, {20, 0.46}, {21, 0.48}, {1, 0.44}}
Spinosaurus_.10, {{21, 0.5}, {1, 0.52}, {33, 0.51}, {24, 0.49}, {21, 0.48}}
Spinosaurus_.9, {{67, 0.95}, {33, 0.96}}
Spinosaurus_.8, {{76, 0.94}, {24, 0.93}}
Spinosaurus_.7, {{87, 0.9}, {13, 0.89}}
Spinosaurus_.6, {{45, 0.84}, {45, 0.83}, {10, 0.82}}
Spinosaurus_.5, {{97, 0.98}, {3, 0.97}}
Spinosaurus_.4, {{80, 0.95}, {20, 0.94}}
Spinosaurus_.3, {{23, 0.92}, {77, 0.93}}
Spinosaurus_.2, {{48, 0.88}, {52, 0.89}}
Spinosaurus_.1, {{43, 0.81}, {35, 0.82}, {22, 0.8}}
Spinosaurus_, {{100, 0.97}}
Baryonyx.3, {{99, 0.78}, {1, 0.79}}
Baryonyx.2, {{100, 0.89}}
Baryonyx.1, {{100, 0.95}}
Suchomimus.3, {{50, 0.34}, {1, 0.36}, {49, 0.35}}
Suchomimus.2, {{3, 0.53}, {93, 0.52}, {4, 0.51}}
Suchomimus.1, {{78, 0.33}, {18, 0.34}, {4, 0.32}}
Suchomimus, {{59, 0.5}, {41, 0.51}}
Baryonyx, {{100, 0.94}}
Chapsosaurus_, {{100, 0.96}}
Spinosaurus_.11, {{42, 0.47}, {28, 0.45}, {21, 0.46}, {8, 0.48}, {1, 0.44}}
Spinosaurus_.10, {{27, 0.5}, {26, 0.51}, {27, 0.49}, {20, 0.48}}
Spinosaurus_.9, {{37, 0.95}, {63, 0.96}}
Spinosaurus_.8, {{96, 0.94}, {4, 0.93}}
Spinosaurus_.7, {{1, 0.91}, {92, 0.9}, {7, 0.89}}
Spinosaurus_.6, {{31, 0.84}, {51, 0.83}, {18, 0.82}}
Spinosaurus_.5, {{100, 0.98}}
Spinosaurus_.4, {{100, 0.95}}
Spinosaurus_.3, {{100, 0.93}}
Spinosaurus_.2, {{21, 0.88}, {79, 0.89}}
Spinosaurus_.1, {{45, 0.81}, {50, 0.82}, {5, 0.8}}
Spinosaurus_, {{61, 0.98}, {39, 0.97}}
Baryonyx.3, {{14, 0.78}, {86, 0.77}}
Baryonyx.2, {{100, 0.89}}
Baryonyx.1, {{100, 0.95}}
Suchomimus.3, {{34, 0.33}, {66, 0.32}}
Suchomimus.2, {{91, 0.5}, {7, 0.51}, {2, 0.49}}
Suchomimus.1, {{1, 0.3}, {25, 0.32}, {74, 0.31}}
Suchomimus, {{1, 0.5}, {89, 0.49}, {10, 0.48}}
Baryonyx, {{100, 0.94}}
Ornithorhynchus_anatinus, {{19, 0.88}, {81, 0.89}}
Spinosaurus_.11, {{38, 0.47}, {25, 0.45}, {25, 0.46}, {12, 0.48}}
Spinosaurus_.10, {{25, 0.5}, {30, 0.51}, {26, 0.49}, {19, 0.48}}
Spinosaurus_.9, {{68, 0.95}, {32, 0.96}}
Spinosaurus_.8, {{74, 0.94}, {26, 0.93}}
Spinosaurus_.7, {{74, 0.9}, {26, 0.89}}
Spinosaurus_.6, {{12, 0.84}, {62, 0.83}, {26, 0.82}}
Spinosaurus_.5, {{100, 0.98}}
Spinosaurus_.4, {{98, 0.95}, {2, 0.94}}
Spinosaurus_.3, {{7, 0.92}, {93, 0.93}}
Spinosaurus_.2, {{37, 0.88}, {63, 0.89}}
Spinosaurus_.1, {{46, 0.81}, {35, 0.82}, {19, 0.8}}
Spinosaurus_, {{12, 0.98}, {88, 0.97}}
Baryonyx.3, {{9, 0.78}, {91, 0.77}}
Baryonyx.2, {{1, 0.88}, {99, 0.89}}
Baryonyx.1, {{100, 0.95}}
Suchomimus.3, {{81, 0.33}, {6, 0.34}, {13, 0.32}}
Suchomimus.2, {{55, 0.5}, {45, 0.51}}
Suchomimus.1, {{4, 0.33}, {79, 0.32}, {17, 0.31}}
Suchomimus, {{15, 0.5}, {85, 0.49}}
Baryonyx, {{100, 0.94}}
Procavia_capensis, {{100, 0.53}}
Spinosaurus_.11, {{37, 0.47}, {30, 0.45}, {23, 0.46}, {1, 0.48}, {9, 0.44}}
Spinosaurus_.10, {{2, 0.47}, {40, 0.5}, {4, 0.51}, {24, 0.49}, {30, 0.48}}
Spinosaurus_.9, {{99, 0.95}, {1, 0.96}}
Spinosaurus_.8, {{40, 0.94}, {60, 0.93}}
Spinosaurus_.7, {{52, 0.9}, {48, 0.89}}
Spinosaurus_.6, {{2, 0.81}, {50, 0.83}, {48, 0.82}}
Spinosaurus_.5, {{91, 0.98}, {9, 0.97}}
Spinosaurus_.4, {{87, 0.95}, {13, 0.94}}
Spinosaurus_.3, {{23, 0.92}, {77, 0.93}}
Spinosaurus_.2, {{57, 0.88}, {43, 0.89}}
Spinosaurus_.1, {{64, 0.81}, {2, 0.82}, {34, 0.8}}
Spinosaurus_, {{1, 0.98}, {99, 0.97}}
Baryonyx.3, {{71, 0.76}, {29, 0.77}}
Baryonyx.2, {{95, 0.88}, {5, 0.89}}
Baryonyx.1, {{100, 0.95}}
Suchomimus.3, {{8, 0.33}, {83, 0.32}, {9, 0.31}}
Suchomimus.2, {{33, 0.5}, {67, 0.49}}
Suchomimus.1, {{10, 0.3}, {6, 0.32}, {84, 0.31}}
Suchomimus, {{79, 0.48}, {21, 0.49}}
Baryonyx, {{100, 0.94}}
Rhynchocyon_petersi, {{100, 0.09}}
Spinosaurus_.11, {{34, 0.47}, {28, 0.45}, {25, 0.46}, {1, 0.48}, {12, 0.44}}
Spinosaurus_.10, {{4, 0.47}, {40, 0.5}, {2, 0.51}, {23, 0.49}, {31, 0.48}}
Spinosaurus_.9, {{99, 0.95}, {1, 0.96}}
Spinosaurus_.8, {{33, 0.94}, {67, 0.93}}
Spinosaurus_.7, {{45, 0.9}, {55, 0.89}}
Spinosaurus_.6, {{3, 0.81}, {48, 0.83}, {49, 0.82}}
Spinosaurus_.5, {{79, 0.98}, {21, 0.97}}
Spinosaurus_.4, {{73, 0.95}, {27, 0.94}}
Spinosaurus_.3, {{31, 0.92}, {69, 0.93}}
Spinosaurus_.2, {{72, 0.88}, {27, 0.89}, {1, 0.87}}
Spinosaurus_.1, {{59, 0.81}, {41, 0.8}}
Spinosaurus_, {{100, 0.97}}
Baryonyx.3, {{69, 0.76}, {31, 0.77}}
Baryonyx.2, {{99, 0.88}, {1, 0.89}}
Baryonyx.1, {{100, 0.95}}
Suchomimus.3, {{25, 0.33}, {75, 0.32}}
Suchomimus.2, {{60, 0.5}, {40, 0.49}}
Suchomimus.1, {{3, 0.3}, {18, 0.32}, {79, 0.31}}
Suchomimus, {{68, 0.48}, {32, 0.49}}
Baryonyx, {{100, 0.94}}
Taxidea_taxus, {{100, 0.53}}
Spinosaurus_.11, {{42, 0.47}, {29, 0.45}, {23, 0.46}, {1, 0.48}, {5, 0.44}}
Spinosaurus_.10, {{36, 0.5}, {12, 0.51}, {26, 0.49}, {26, 0.48}}
Spinosaurus_.9, {{89, 0.95}, {11, 0.96}}
Spinosaurus_.8, {{56, 0.94}, {44, 0.93}}
Spinosaurus_.7, {{62, 0.9}, {38, 0.89}}
Spinosaurus_.6, {{55, 0.83}, {45, 0.82}}
Spinosaurus_.5, {{97, 0.98}, {3, 0.97}}
Spinosaurus_.4, {{94, 0.95}, {6, 0.94}}
Spinosaurus_.3, {{17, 0.92}, {83, 0.93}}
Spinosaurus_.2, {{48, 0.88}, {52, 0.89}}
Spinosaurus_.1, {{60, 0.81}, {12, 0.82}, {28, 0.8}}
Spinosaurus_, {{9, 0.98}, {91, 0.97}}
Baryonyx.3, {{6, 0.76}, {94, 0.77}}
Baryonyx.2, {{57, 0.88}, {43, 0.89}}
Baryonyx.1, {{100, 0.95}}
Suchomimus.3, {{32, 0.33}, {68, 0.32}}
Suchomimus.2, {{83, 0.5}, {17, 0.49}}
Suchomimus.1, {{1, 0.3}, {21, 0.32}, {78, 0.31}}
Suchomimus, {{38, 0.48}, {62, 0.49}}
Baryonyx, {{100, 0.94}}
Tenrec_ecaudatus, {{100, 0.77}}
Spinosaurus_.11, {{12, 0.47}, {25, 0.45}, {39, 0.46}, {24, 0.44}}
Spinosaurus_.10, {{15, 0.47}, {36, 0.5}, {22, 0.49}, {27, 0.48}}
Spinosaurus_.9, {{71, 0.95}, {29, 0.96}}
Spinosaurus_.8, {{61, 0.94}, {39, 0.93}}
Spinosaurus_.7, {{60, 0.9}, {40, 0.89}}
Spinosaurus_.6, {{3, 0.81}, {50, 0.83}, {47, 0.82}}
Spinosaurus_.5, {{100, 0.98}}
Spinosaurus_.4, {{99, 0.95}, {1, 0.94}}
Spinosaurus_.3, {{5, 0.92}, {95, 0.93}}
Spinosaurus_.2, {{43, 0.88}, {57, 0.89}}
Spinosaurus_.1, {{68, 0.81}, {3, 0.82}, {29, 0.8}}
Spinosaurus_, {{33, 0.98}, {67, 0.97}}
Baryonyx.3, {{93, 0.76}, {7, 0.77}}
Baryonyx.2, {{94, 0.88}, {6, 0.89}}
Baryonyx.1, {{100, 0.95}}
Suchomimus.3, {{8, 0.3}, {10, 0.32}, {82, 0.31}}
Suchomimus.2, {{38, 0.48}, {62, 0.49}}
Suchomimus.1, {{83, 0.3}, {10, 0.31}, {7, 0.29}}
Suchomimus, {{49, 0.47}, {51, 0.48}}
Baryonyx, {{100, 0.94}}
Rattus_rattus, {{100, 0.2}}
Spinosaurus_.11, {{31, 0.47}, {28, 0.45}, {27, 0.46}, {1, 0.48}, {13, 0.44}}
Spinosaurus_.10, {{5, 0.47}, {39, 0.5}, {2, 0.51}, {23, 0.49}, {31, 0.48}}
Spinosaurus_.9, {{100, 0.95}}
Spinosaurus_.8, {{15, 0.94}, {85, 0.93}}
Spinosaurus_.7, {{34, 0.9}, {66, 0.89}}
Spinosaurus_.6, {{14, 0.81}, {48, 0.82}, {38, 0.83}}
Spinosaurus_.5, {{64, 0.98}, {36, 0.97}}
Spinosaurus_.4, {{67, 0.95}, {33, 0.94}}
Spinosaurus_.3, {{37, 0.92}, {63, 0.93}}
Spinosaurus_.2, {{79, 0.88}, {16, 0.89}, {5, 0.87}}
Spinosaurus_.1, {{1, 0.79}, {56, 0.81}, {43, 0.8}}
Spinosaurus_, {{100, 0.97}}
Baryonyx.3, {{97, 0.76}, {3, 0.77}}
Baryonyx.2, {{100, 0.88}}
Baryonyx.1, {{98, 0.95}, {2, 0.94}}
Suchomimus.3, {{10, 0.33}, {82, 0.32}, {8, 0.31}}
Suchomimus.2, {{17, 0.5}, {83, 0.49}}
Suchomimus.1, {{9, 0.3}, {8, 0.32}, {83, 0.31}}
Suchomimus, {{89, 0.48}, {11, 0.49}}
Baryonyx, {{100, 0.94}}
Microgale_thomasi, {{100, 0.18}}
Spinosaurus_.11, {{30, 0.47}, {26, 0.45}, {29, 0.46}, {15, 0.44}}
Spinosaurus_.10, {{9, 0.47}, {38, 0.5}, {1, 0.51}, {25, 0.49}, {27, 0.48}}
Spinosaurus_.9, {{100, 0.95}}
Spinosaurus_.8, {{12, 0.94}, {88, 0.93}}
Spinosaurus_.7, {{27, 0.9}, {73, 0.89}}
Spinosaurus_.6, {{17, 0.81}, {51, 0.82}, {32, 0.83}}
Spinosaurus_.5, {{63, 0.98}, {37, 0.97}}
Spinosaurus_.4, {{64, 0.95}, {36, 0.94}}
Spinosaurus_.3, {{43, 0.92}, {57, 0.93}}
Spinosaurus_.2, {{83, 0.88}, {11, 0.89}, {6, 0.87}}
Spinosaurus_.1, {{3, 0.79}, {53, 0.81}, {44, 0.8}}
Spinosaurus_, {{100, 0.97}}
Baryonyx.3, {{98, 0.76}, {2, 0.77}}
Baryonyx.2, {{100, 0.88}}
Baryonyx.1, {{97, 0.95}, {3, 0.94}}
Suchomimus.3, {{5, 0.33}, {80, 0.32}, {15, 0.31}}
Suchomimus.2, {{11, 0.5}, {88, 0.49}, {1, 0.48}}
Suchomimus.1, {{11, 0.3}, {4, 0.32}, {85, 0.31}}
Suchomimus, {{2, 0.47}, {92, 0.48}, {6, 0.49}}
Baryonyx, {{100, 0.94}}
Hydromys_chrysogaster, {{83, 0.5}, {17, 0.49}}
Spinosaurus_.11, {{43, 0.47}, {30, 0.45}, {20, 0.46}, {5, 0.48}, {2, 0.44}}
Spinosaurus_.10, {{29, 0.5}, {24, 0.51}, {25, 0.49}, {22, 0.48}}
Spinosaurus_.9, {{18, 0.95}, {82, 0.96}}
Spinosaurus_.8, {{100, 0.94}}
Spinosaurus_.7, {{25, 0.91}, {75, 0.9}}
Spinosaurus_.6, {{50, 0.84}, {49, 0.83}, {1, 0.82}}
Spinosaurus_.5, {{100, 0.98}}
Spinosaurus_.4, {{100, 0.95}}
