"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",36,4,22,55
"2",36,5,22,54
"3",36,5,22,54
"4",36,5,22,54
"5",36,5,22,54
"6",37,5,21,54
"7",35,5,23,54
"8",36,5,22,54
"9",36,5,22,54
"10",36,5,22,54
"11",36,5,22,54
"12",36,5,22,54
"13",36,5,22,54
"14",37,5,21,54
"15",35,5,23,54
"16",36,5,22,54
"17",36,5,22,54
"18",36,5,22,54
"19",35,5,23,54
"20",36,5,22,54
"21",36,5,22,54
"22",36,5,22,54
"23",35,5,23,54
"24",36,5,22,54
"25",37,5,21,54
"26",35,5,23,54
"27",37,5,21,54
"28",36,5,22,54
"29",37,5,21,54
"30",37,5,21,54
"31",36,5,22,54
"32",36,5,22,54
"33",36,5,22,54
"34",36,5,22,54
"35",35,5,23,54
"36",35,5,23,54
"37",35,5,23,54
"38",37,5,21,54
"39",36,5,22,54
"40",36,5,22,54
"41",36,5,22,54
"42",35,5,23,54
"43",35,5,23,54
"44",36,5,22,54
"45",37,5,21,54
"46",35,5,23,54
"47",37,5,21,54
"48",35,5,23,54
"49",37,5,21,54
"50",37,5,21,54
"51",36,5,22,54
"52",36,5,22,54
"53",36,5,22,54
"54",37,5,21,54
"55",35,5,23,54
"56",35,5,23,54
"57",37,5,21,54
"58",36,5,22,54
"59",37,5,21,54
"60",36,5,22,54
"61",36,5,22,54
"62",36,5,22,54
"63",37,5,21,54
"64",37,5,21,54
"65",37,5,21,54
"66",36,5,22,54
"67",37,5,21,54
"68",37,5,21,54
"69",36,5,22,54
"70",36,5,22,54
"71",37,5,21,54
"72",35,5,23,54
"73",37,5,21,54
"74",37,5,21,54
"75",37,5,21,54
"76",36,5,22,54
"77",37,5,21,54
"78",37,5,21,54
"79",37,5,21,54
"80",37,5,21,54
"81",37,5,21,54
"82",37,5,21,54
"83",35,5,23,54
"84",36,5,22,54
"85",37,5,21,54
"86",37,5,21,54
"87",36,5,22,54
"88",36,5,22,54
"89",37,5,21,54
"90",35,5,23,54
"91",36,5,22,54
"92",36,5,22,54
"93",37,5,21,54
"94",35,5,23,54
"95",36,5,22,54
"96",37,5,21,54
"97",37,5,21,54
"98",37,5,21,54
"99",37,5,21,54
"100",36,5,22,54
