{{100, {54, 6, 4, 27}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {54, 6, 3, 28}}}
{{100, {54, 6, 4, 27}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {54, 6, 4, 27}}}
{{100, {54, 6, 4, 27}}}
{{100, {53, 6, 4, 28}}}
{{100, {54, 5, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {54, 5, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {54, 6, 4, 27}}}
{{100, {54, 5, 4, 28}}}
{{100, {54, 6, 4, 27}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {54, 5, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {56, 5, 2, 28}}}
{{100, {54, 6, 4, 27}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {54, 6, 4, 27}}}
{{100, {54, 5, 4, 28}}}
{{100, {54, 6, 4, 27}}}
{{100, {54, 6, 4, 27}}}
{{100, {54, 6, 4, 27}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {54, 6, 3, 28}}}
{{100, {54, 6, 4, 27}}}
{{100, {53, 6, 4, 28}}}
{{100, {54, 6, 3, 28}}}
{{100, {54, 6, 4, 27}}}
{{100, {54, 6, 4, 27}}}
{{100, {54, 6, 4, 27}}}
{{100, {54, 6, 4, 27}}}
{{100, {54, 6, 4, 27}}}
{{100, {54, 6, 4, 27}}}
{{100, {54, 6, 4, 27}}}
{{100, {54, 6, 4, 27}}}
{{100, {54, 6, 4, 27}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {54, 6, 4, 27}}}
{{100, {54, 6, 4, 27}}}
{{100, {53, 6, 4, 28}}}
{{100, {54, 6, 3, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {54, 6, 4, 27}}}
{{100, {54, 6, 4, 27}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {54, 6, 4, 27}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {54, 6, 4, 27}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {53, 6, 4, 28}}}
{{100, {54, 6, 4, 27}}}
