"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",35,4,23,55
"2",35,4,23,55
"3",35,4,23,55
"4",35,4,23,55
"5",35,4,23,55
"6",35,4,23,55
"7",35,4,23,55
"8",35,4,23,55
"9",35,4,23,55
"10",35,4,23,55
"11",35,4,23,55
"12",35,4,23,55
"13",35,4,23,55
"14",35,4,23,55
"15",35,4,23,55
"16",35,4,23,55
"17",35,4,23,55
"18",35,4,23,55
"19",35,4,23,55
"20",35,4,23,55
"21",35,4,23,55
"22",35,4,23,55
"23",35,4,23,55
"24",35,4,23,55
"25",35,4,23,55
"26",35,4,23,55
"27",35,4,23,55
"28",35,4,23,55
"29",35,4,23,55
"30",35,4,23,55
"31",35,4,23,55
"32",35,4,23,55
"33",35,4,23,55
"34",35,4,23,55
"35",35,4,23,55
"36",35,4,23,55
"37",35,4,23,55
"38",35,4,23,55
"39",35,4,23,55
"40",35,4,23,55
"41",35,4,23,55
"42",35,4,23,55
"43",35,4,23,55
"44",35,4,23,55
"45",35,4,23,55
"46",35,4,23,55
"47",35,4,23,55
"48",35,4,23,55
"49",35,4,23,55
"50",35,4,23,55
"51",35,4,23,55
"52",35,4,23,55
"53",35,4,23,55
"54",35,4,23,55
"55",35,4,23,55
"56",35,4,23,55
"57",35,4,23,55
"58",35,4,23,55
"59",35,4,23,55
"60",35,4,23,55
"61",35,4,23,55
"62",35,4,23,55
"63",35,4,23,55
"64",35,4,23,55
"65",35,4,23,55
"66",35,4,23,55
"67",35,4,23,55
"68",35,4,23,55
"69",35,4,23,55
"70",35,4,23,55
"71",35,4,23,55
"72",35,4,23,55
"73",35,4,23,55
"74",35,4,23,55
"75",35,4,23,55
"76",35,4,23,55
"77",35,4,23,55
"78",35,4,23,55
"79",35,4,23,55
"80",35,4,23,55
"81",35,4,23,55
"82",35,4,23,55
"83",35,4,23,55
"84",35,4,23,55
"85",35,4,23,55
"86",35,4,23,55
"87",35,4,23,55
"88",35,4,23,55
"89",35,4,23,55
"90",35,4,23,55
"91",35,4,23,55
"92",35,4,23,55
"93",35,4,23,55
"94",35,4,23,55
"95",35,4,23,55
"96",35,4,23,55
"97",35,4,23,55
"98",35,4,23,55
"99",35,4,23,55
"100",35,4,23,55
