Dasyurus_maculatus, {{31, {{88, 9, 20, 44}, 0.67}}, {16, {{89, 9, 19, 44}, 0.67}}, {3, {{90, 9, 18, 44}, 0.67}}, {16, {{88, 9, 20, 44}, 0.66}}, {19, {{89, 9, 19, 44}, 0.66}}, {9, {{88, 8, 20, 45}, 0.67}}, {6, {{90, 9, 18, 44}, 0.66}}}
Rhynchocyon_petersi, {{9, {{88, 8, 20, 45}, 0.01}}, {47, {{88, 9, 20, 44}, 0.01}}, {35, {{89, 9, 19, 44}, 0.01}}, {9, {{90, 9, 18, 44}, 0.01}}}
Myrmecophaga_tridactyla, {{47, {{88, 9, 20, 44}, 0.66}}, {35, {{89, 9, 19, 44}, 0.66}}, {3, {{88, 8, 20, 45}, 0.67}}, {9, {{90, 9, 18, 44}, 0.66}}, {6, {{88, 8, 20, 45}, 0.66}}}
Castor_fiber, {{2, {{90, 9, 18, 44}, 0.61}}, {47, {{88, 9, 20, 44}, 0.62}}, {35, {{89, 9, 19, 44}, 0.62}}, {7, {{90, 9, 18, 44}, 0.62}}, {9, {{88, 8, 20, 45}, 0.62}}}
Euroscaptor_micrura, {{42, {{88, 9, 20, 44}, 0.53}}, {28, {{89, 9, 19, 44}, 0.53}}, {4, {{90, 9, 18, 44}, 0.53}}, {8, {{88, 8, 20, 45}, 0.53}}, {5, {{88, 9, 20, 44}, 0.54}}, {7, {{89, 9, 19, 44}, 0.54}}, {5, {{90, 9, 18, 44}, 0.54}}, {1, {{88, 8, 20, 45}, 0.54}}}
Lutra_vulgaris, {{47, {{88, 9, 20, 44}, 0.95}}, {35, {{89, 9, 19, 44}, 0.95}}, {9, {{90, 9, 18, 44}, 0.95}}, {9, {{88, 8, 20, 45}, 0.95}}}
Paguma_larvata, {{3, {{90, 9, 18, 44}, 0.21}}, {42, {{88, 9, 20, 44}, 0.22}}, {4, {{88, 9, 20, 44}, 0.23}}, {30, {{89, 9, 19, 44}, 0.22}}, {6, {{90, 9, 18, 44}, 0.22}}, {5, {{88, 8, 20, 45}, 0.22}}, {4, {{88, 8, 20, 45}, 0.23}}, {1, {{88, 9, 20, 44}, 0.21}}, {5, {{89, 9, 19, 44}, 0.21}}}
Choeropsis_liberiensis, {{44, {{88, 9, 20, 44}, 0.7}}, {20, {{89, 9, 19, 44}, 0.7}}, {3, {{90, 9, 18, 44}, 0.7}}, {3, {{88, 9, 20, 44}, 0.69}}, {15, {{89, 9, 19, 44}, 0.69}}, {6, {{90, 9, 18, 44}, 0.69}}, {9, {{88, 8, 20, 45}, 0.7}}}
Hippopotamus_amphibius, {{38, {{88, 9, 20, 44}, 0.88}}, {23, {{89, 9, 19, 44}, 0.88}}, {9, {{88, 9, 20, 44}, 0.87}}, {7, {{90, 9, 18, 44}, 0.88}}, {12, {{89, 9, 19, 44}, 0.87}}, {2, {{90, 9, 18, 44}, 0.87}}, {9, {{88, 8, 20, 45}, 0.88}}}
Giraffa_camelopardalis, {{9, {{88, 8, 20, 45}, 0.03}}, {47, {{88, 9, 20, 44}, 0.03}}, {35, {{89, 9, 19, 44}, 0.03}}, {9, {{90, 9, 18, 44}, 0.03}}}
Placodontia_indet_1, {{9, {{88, 8, 20, 45}, 1.0}}, {47, {{88, 9, 20, 44}, 1.0}}, {35, {{89, 9, 19, 44}, 1.0}}, {9, {{90, 9, 18, 44}, 1.0}}}
Neusticosaurus, {{9, {{88, 8, 20, 45}, 1.0}}, {47, {{88, 9, 20, 44}, 1.0}}, {35, {{89, 9, 19, 44}, 1.0}}, {9, {{90, 9, 18, 44}, 1.0}}}
Fruitadens, {{35, {{88, 9, 20, 44}, 0.11}}, {12, {{89, 9, 19, 44}, 0.11}}, {9, {{88, 8, 20, 45}, 0.11}}, {12, {{88, 9, 20, 44}, 0.1}}, {23, {{89, 9, 19, 44}, 0.1}}, {9, {{90, 9, 18, 44}, 0.1}}}
