"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",35,8,23,51
"2",35,8,23,51
"3",35,8,23,51
"4",35,8,23,51
"5",32,8,26,51
"6",35,8,23,51
"7",35,8,23,51
"8",35,8,23,51
"9",35,8,23,51
"10",35,8,23,51
"11",35,8,23,51
"12",35,8,23,51
"13",35,8,23,51
"14",35,8,23,51
"15",35,8,23,51
"16",35,8,23,51
"17",35,8,23,51
"18",35,8,23,51
"19",32,8,26,51
"20",35,8,23,51
"21",33,8,25,51
"22",35,8,23,51
"23",35,8,23,51
"24",35,8,23,51
"25",35,8,23,51
"26",35,8,23,51
"27",35,8,23,51
"28",33,8,25,51
"29",35,8,23,51
"30",32,8,26,51
"31",35,8,23,51
"32",35,8,23,51
"33",35,8,23,51
"34",35,8,23,51
"35",35,8,23,51
"36",35,8,23,51
"37",35,8,23,51
"38",35,8,23,51
"39",35,8,23,51
"40",32,8,26,51
"41",35,8,23,51
"42",35,8,23,51
"43",35,8,23,51
"44",35,8,23,51
"45",35,8,23,51
"46",35,8,23,51
"47",35,8,23,51
"48",35,8,23,51
"49",35,8,23,51
"50",35,8,23,51
"51",33,8,25,51
"52",35,8,23,51
"53",35,8,23,51
"54",35,8,23,51
"55",35,8,23,51
"56",35,8,23,51
"57",35,8,23,51
"58",35,8,23,51
"59",35,8,23,51
"60",35,8,23,51
"61",35,8,23,51
"62",35,8,23,51
"63",35,8,23,51
"64",32,8,26,51
"65",35,8,23,51
"66",35,8,23,51
"67",35,8,23,51
"68",33,8,25,51
"69",35,8,23,51
"70",35,8,23,51
"71",33,8,25,51
"72",35,8,23,51
"73",35,8,23,51
"74",35,8,23,51
"75",35,8,23,51
"76",35,8,23,51
"77",35,8,23,51
"78",35,8,23,51
"79",35,8,23,51
"80",35,8,23,51
"81",35,8,23,51
"82",32,8,26,51
"83",33,8,25,51
"84",35,8,23,51
"85",35,8,23,51
"86",35,8,23,51
"87",35,8,23,51
"88",35,8,23,51
"89",35,8,23,51
"90",35,8,23,51
"91",35,8,23,51
"92",35,8,23,51
"93",35,8,23,51
"94",35,8,23,51
"95",35,8,23,51
"96",35,8,23,51
"97",35,8,23,51
"98",32,8,26,51
"99",34,8,24,51
"100",35,8,23,51
