{{100, {88, 5, 10, 41}}}
{{100, {89, 5, 10, 41}}}
{{100, {89, 4, 11, 41}}}
{{100, {94, 5, 7, 39}}}
{{100, {87, 3, 12, 43}}}
{{100, {87, 4, 12, 42}}}
{{100, {89, 5, 8, 43}}}
{{100, {87, 5, 12, 41}}}
{{100, {87, 5, 11, 42}}}
{{35, {89, 4, 11, 41}}, {12, {91, 4, 9, 41}}, {53, {90, 4, 10, 41}}}
