"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",38,2,20,57
"2",38,2,20,57
"3",38,2,20,57
"4",38,2,20,57
"5",38,2,20,57
"6",38,6,20,53
"7",38,4,20,55
"8",38,5,20,54
"9",38,6,20,53
"10",38,3,20,56
"11",38,2,20,57
"12",38,2,20,57
"13",38,2,20,57
"14",38,6,20,53
"15",38,2,20,57
"16",38,6,20,53
"17",38,5,20,54
"18",38,2,20,57
"19",38,2,20,57
"20",38,4,20,55
"21",38,6,20,53
"22",38,2,20,57
"23",38,6,20,53
"24",38,4,20,55
"25",38,2,20,57
"26",38,5,20,54
"27",38,4,20,55
"28",38,2,20,57
"29",38,3,20,56
"30",38,4,20,55
"31",38,5,20,54
"32",38,6,20,53
"33",38,2,20,57
"34",38,2,20,57
"35",38,6,20,53
"36",38,5,20,54
"37",38,2,20,57
"38",38,2,20,57
"39",38,2,20,57
"40",38,6,20,53
"41",38,5,20,54
"42",38,6,20,53
"43",38,6,20,53
"44",38,5,20,54
"45",38,5,20,54
"46",38,4,20,55
"47",38,2,20,57
"48",38,3,20,56
"49",38,2,20,57
"50",38,2,20,57
"51",38,2,20,57
"52",38,2,20,57
"53",38,5,20,54
"54",38,5,20,54
"55",38,2,20,57
"56",38,2,20,57
"57",38,6,20,53
"58",38,2,20,57
"59",38,2,20,57
"60",38,4,20,55
"61",38,2,20,57
"62",38,5,20,54
"63",38,2,20,57
"64",38,2,20,57
"65",38,3,20,56
"66",38,6,20,53
"67",38,4,20,55
"68",38,2,20,57
"69",38,6,20,53
"70",38,2,20,57
"71",38,3,20,56
"72",38,2,20,57
"73",38,6,20,53
"74",38,2,20,57
"75",38,2,20,57
"76",38,5,20,54
"77",38,6,20,53
"78",38,2,20,57
"79",38,2,20,57
"80",38,4,20,55
"81",38,4,20,55
"82",38,2,20,57
"83",38,4,20,55
"84",38,2,20,57
"85",38,2,20,57
"86",38,4,20,55
"87",38,2,20,57
"88",38,6,20,53
"89",38,4,20,55
"90",38,6,20,53
"91",38,2,20,57
"92",38,2,20,57
"93",38,2,20,57
"94",38,2,20,57
"95",38,6,20,53
"96",38,5,20,54
"97",38,6,20,53
"98",38,2,20,57
"99",38,2,20,57
"100",38,4,20,55
