{{100, {85, 4, 8, 25}}}
{{9, {83, 5, 11, 24}}, {91, {82, 5, 12, 24}}}
{{100, {81, 5, 10, 26}}}
{{74, {81, 5, 10, 26}}, {26, {82, 5, 9, 26}}}
{{100, {84, 4, 7, 27}}}
{{100, {83, 5, 10, 24}}}
{{100, {81, 5, 10, 26}}}
{{100, {80, 5, 11, 27}}}
{{96, {82, 5, 11, 25}}, {4, {83, 5, 10, 25}}}
{{100, {81, 5, 9, 28}}}
