"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",32,9,26,50
"2",32,9,26,50
"3",32,10,26,49
"4",32,8,26,51
"5",32,9,26,50
"6",30,8,28,51
"7",30,8,28,51
"8",32,8,26,51
"9",32,8,26,51
"10",30,8,28,51
"11",30,8,28,51
"12",30,8,28,51
"13",30,8,28,51
"14",30,8,28,51
"15",30,8,28,51
"16",32,10,26,49
"17",32,8,26,51
"18",30,8,28,51
"19",32,10,26,49
"20",32,9,26,50
"21",30,8,28,51
"22",32,8,26,51
"23",32,8,26,51
"24",30,8,28,51
"25",32,8,26,51
"26",32,10,26,49
"27",32,8,26,51
"28",32,8,26,51
"29",30,8,28,51
"30",32,10,26,49
"31",32,9,26,50
"32",32,8,26,51
"33",32,9,26,50
"34",32,8,26,51
"35",32,8,26,51
"36",30,8,28,51
"37",32,8,26,51
"38",30,8,28,51
"39",30,8,28,51
"40",30,8,28,51
"41",32,8,26,51
"42",32,9,26,50
"43",30,8,28,51
"44",32,8,26,51
"45",32,9,26,50
"46",32,8,26,51
"47",32,9,26,50
"48",32,8,26,51
"49",32,9,26,50
"50",32,8,26,51
"51",32,10,26,49
"52",32,9,26,50
"53",32,10,26,49
"54",32,8,26,51
"55",30,8,28,51
"56",32,9,26,50
"57",30,8,28,51
"58",32,8,26,51
"59",30,10,28,49
"60",32,9,26,50
"61",32,8,26,51
"62",30,8,28,51
"63",32,8,26,51
"64",32,8,26,51
"65",32,10,26,49
"66",32,10,26,49
"67",32,8,26,51
"68",32,8,26,51
"69",30,8,28,51
"70",32,8,26,51
"71",32,8,26,51
"72",30,8,28,51
"73",32,10,26,49
"74",30,8,28,51
"75",32,10,26,49
"76",32,8,26,51
"77",30,9,28,50
"78",32,10,26,49
"79",30,8,28,51
"80",32,10,26,49
"81",32,8,26,51
"82",30,10,28,49
"83",30,8,28,51
"84",30,8,28,51
"85",30,8,28,51
"86",30,8,28,51
"87",32,8,26,51
"88",30,8,28,51
"89",32,8,26,51
"90",30,8,28,51
"91",32,8,26,51
"92",32,8,26,51
"93",32,9,26,50
"94",32,8,26,51
"95",32,8,26,51
"96",32,9,26,50
"97",32,8,26,51
"98",32,8,26,51
"99",30,8,28,51
"100",30,8,28,51
