{{100, {47, 9, 7, 37}}}
{{100, {46, 10, 10, 35}}}
{{100, {50, 9, 9, 32}}}
{{100, {47, 8, 10, 36}}}
{{100, {47, 10, 8, 36}}}
{{100, {50, 9, 7, 35}}}
{{100, {48, 10, 11, 32}}}
{{100, {48, 8, 9, 36}}}
{{100, {49, 9, 8, 35}}}
{{100, {48, 9, 8, 36}}}
