"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",35,4,19,47
"2",35,4,19,47
"3",35,4,19,47
"4",35,4,19,47
"5",35,4,19,47
"6",35,4,19,47
"7",35,4,19,47
"8",35,4,19,47
"9",35,4,19,47
"10",35,4,19,47
"11",35,4,19,47
"12",35,4,19,47
"13",35,4,19,47
"14",35,4,19,47
"15",35,4,19,47
"16",35,4,19,47
"17",35,4,19,47
"18",35,4,19,47
"19",35,4,19,47
"20",35,4,19,47
"21",35,4,19,47
"22",35,4,19,47
"23",35,4,19,47
"24",35,4,19,47
"25",35,4,19,47
"26",35,4,19,47
"27",35,4,19,47
"28",35,4,19,47
"29",35,4,19,47
"30",35,4,19,47
"31",35,4,19,47
"32",35,4,19,47
"33",35,4,19,47
"34",35,4,19,47
"35",35,4,19,47
"36",35,4,19,47
"37",35,4,19,47
"38",35,4,19,47
"39",35,4,19,47
"40",35,4,19,47
"41",35,4,19,47
"42",35,4,19,47
"43",35,4,19,47
"44",35,4,19,47
"45",35,4,19,47
"46",35,4,19,47
"47",35,4,19,47
"48",35,4,19,47
"49",35,4,19,47
"50",35,4,19,47
"51",35,4,19,47
"52",35,4,19,47
"53",35,4,19,47
"54",35,4,19,47
"55",35,4,19,47
"56",35,4,19,47
"57",35,4,19,47
"58",35,4,19,47
"59",35,4,19,47
"60",35,4,19,47
"61",35,4,19,47
"62",35,4,19,47
"63",35,4,19,47
"64",35,4,19,47
"65",35,4,19,47
"66",35,4,19,47
"67",35,4,19,47
"68",35,4,19,47
"69",35,4,19,47
"70",35,4,19,47
"71",35,4,19,47
"72",35,4,19,47
"73",35,4,19,47
"74",35,4,19,47
"75",35,4,19,47
"76",35,4,19,47
"77",35,4,19,47
"78",35,4,19,47
"79",35,4,19,47
"80",35,4,19,47
"81",35,4,19,47
"82",35,4,19,47
"83",35,4,19,47
"84",35,4,19,47
"85",35,4,19,47
"86",35,4,19,47
"87",35,4,19,47
"88",35,4,19,47
"89",35,4,19,47
"90",35,4,19,47
"91",35,4,19,47
"92",35,4,19,47
"93",35,4,19,47
"94",35,4,19,47
"95",35,4,19,47
"96",35,4,19,47
"97",35,4,19,47
"98",35,4,19,47
"99",35,4,19,47
"100",35,4,19,47
