"","coeff_diameter","coeff_compactness","coeff_intercept"
"1",0.0938327817774785,3.64348066375251,-2.35205905090527
"2",0.0955577017809934,3.64557787930378,-2.35987493154328
"3",0.0964605086473293,3.63544265010258,-2.34846287160894
"4",0.0964052741950494,3.65265574419557,-2.36282095670539
"5",0.0928977051288678,3.64691925187706,-2.35479424692475
"6",0.0940699696516228,3.64228094614887,-2.35400600733373
"7",0.0957803044730748,3.64642791967302,-2.35838340348308
"8",0.0950927832227221,3.65254168535157,-2.3637887689102
"9",0.100689934775859,3.64321535830547,-2.36027731679859
"10",0.0983415734943835,3.63658569661484,-2.3490479006527
"11",0.0967071028225225,3.6424547937274,-2.35583358605638
"12",0.0963778979707971,3.64573964274091,-2.35952441019915
"13",0.096677666511898,3.64712994718528,-2.36018968825373
"14",0.0941230749037833,3.65467019246737,-2.3640516707417
"15",0.0970906146827916,3.64447588937379,-2.35646841147658
"16",0.0986836895463031,3.64790218160876,-2.36326770247337
"17",0.0972689669254131,3.64382582691065,-2.3569325103818
"18",0.0966330223882888,3.64570156639443,-2.35897951178488
"19",0.0971001390010776,3.64406585795509,-2.35584820339187
"20",0.0949476560771294,3.64100142234355,-2.35219656898193
"21",0.092945600996733,3.63832793487003,-2.34561359127002
"22",0.0985732124316408,3.6455472822966,-2.35973792714311
"23",0.0943014563851773,3.64011530407233,-2.35003561072436
"24",0.0965425470819552,3.64686586225447,-2.358379896415
"25",0.0965260187184018,3.63951368069971,-2.35037011543556
"26",0.0944794270843871,3.65113254317481,-2.360722524877
"27",0.095853219970035,3.64630380541947,-2.35831002913248
"28",0.0940790443069902,3.64715032773423,-2.35594825845512
"29",0.0991503711513059,3.6353739242034,-2.35166848421345
"30",0.0969258277266788,3.64595392880267,-2.35727935597854
"31",0.0962599193338041,3.64272280412196,-2.35606590912629
"32",0.0965507391947479,3.650729989935,-2.36210411887869
"33",0.0941143579794013,3.65310727759003,-2.36346996202723
"34",0.0963236303598789,3.64808762233331,-2.3603022685179
