{{100, {33, 5, 16, 51}}}
{{100, {35, 6, 18, 47}}}
{{79, {38, 4, 17, 46}}, {21, {38, 5, 17, 45}}}
{{6, {36, 3, 19, 47}}, {94, {37, 3, 18, 47}}}
{{21, {36, 6, 16, 47}}, {79, {36, 5, 16, 48}}}
{{100, {34, 5, 18, 48}}}
{{100, {36, 5, 16, 48}}}
{{100, {32, 5, 18, 50}}}
{{100, {37, 5, 16, 48}}}
{{100, {34, 5, 17, 50}}}
