{{100, {34, 6, 17, 48}}}
{{100, {37, 5, 17, 47}}}
{{100, {35, 4, 18, 48}}}
{{100, {34, 5, 17, 49}}}
{{100, {35, 7, 15, 48}}}
{{100, {34, 6, 14, 51}}}
{{100, {35, 4, 17, 49}}}
{{100, {36, 5, 18, 46}}}
{{100, {36, 4, 19, 47}}}
{{100, {35, 4, 19, 48}}}
