"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",43,4,15,55
"2",42,4,16,55
"3",42,4,16,55
"4",42,4,16,55
"5",43,4,15,55
"6",42,4,16,55
"7",43,4,15,55
"8",43,4,15,55
"9",43,4,15,55
"10",43,4,15,55
"11",42,4,16,55
"12",42,4,16,55
"13",43,4,15,55
"14",42,4,16,55
"15",42,4,16,55
"16",43,4,15,55
"17",43,4,15,55
"18",42,4,16,55
"19",43,4,15,55
"20",43,4,15,55
"21",43,4,15,55
"22",42,4,16,55
"23",42,4,16,55
"24",43,4,15,55
"25",43,4,15,55
"26",42,4,16,55
"27",42,4,16,55
"28",42,4,16,55
"29",43,4,15,55
"30",43,4,15,55
"31",43,4,15,55
"32",42,4,16,55
"33",43,4,15,55
"34",43,4,15,55
"35",42,4,16,55
"36",43,4,15,55
"37",43,4,15,55
"38",43,4,15,55
"39",42,4,16,55
"40",43,4,15,55
"41",42,4,16,55
"42",43,4,15,55
"43",43,4,15,55
"44",42,4,16,55
"45",42,4,16,55
"46",42,4,16,55
"47",43,4,15,55
"48",43,4,15,55
"49",42,4,16,55
"50",43,4,15,55
"51",42,4,16,55
"52",42,4,16,55
"53",43,4,15,55
"54",42,4,16,55
"55",43,4,15,55
"56",42,4,16,55
"57",43,4,15,55
"58",42,4,16,55
"59",43,4,15,55
"60",42,4,16,55
"61",42,4,16,55
"62",43,4,15,55
"63",43,4,15,55
"64",43,4,15,55
"65",42,4,16,55
"66",42,4,16,55
"67",43,4,15,55
"68",43,4,15,55
"69",43,4,15,55
"70",43,4,15,55
"71",42,4,16,55
"72",43,4,15,55
"73",43,4,15,55
"74",42,4,16,55
"75",43,4,15,55
"76",42,4,16,55
"77",42,4,16,55
"78",42,4,16,55
"79",43,4,15,55
"80",43,4,15,55
"81",42,4,16,55
"82",42,4,16,55
"83",43,4,15,55
"84",42,4,16,55
"85",43,4,15,55
"86",43,4,15,55
"87",43,4,15,55
"88",43,4,15,55
"89",43,4,15,55
"90",42,4,16,55
"91",42,4,16,55
"92",43,4,15,55
"93",43,4,15,55
"94",42,4,16,55
"95",43,4,15,55
"96",43,4,15,55
"97",42,4,16,55
"98",43,4,15,55
"99",42,4,16,55
"100",42,4,16,55
