"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",35,7,13,50
"2",35,7,13,50
"3",35,7,13,50
"4",35,7,13,50
"5",35,7,13,50
"6",35,7,13,50
"7",35,7,13,50
"8",35,7,13,50
"9",35,7,13,50
"10",35,7,13,50
"11",35,7,13,50
"12",35,7,13,50
"13",35,7,13,50
"14",35,7,13,50
"15",35,7,13,50
"16",35,7,13,50
"17",35,7,13,50
"18",35,7,13,50
"19",35,7,13,50
"20",35,7,13,50
"21",35,7,13,50
"22",35,7,13,50
"23",35,7,13,50
"24",35,7,13,50
"25",35,7,13,50
"26",35,7,13,50
"27",35,7,13,50
"28",35,7,13,50
"29",35,7,13,50
"30",35,7,13,50
"31",35,7,13,50
"32",35,7,13,50
"33",35,7,13,50
"34",35,7,13,50
"35",35,7,13,50
"36",35,7,13,50
"37",35,7,13,50
"38",35,7,13,50
"39",35,7,13,50
"40",35,7,13,50
"41",35,7,13,50
"42",35,7,13,50
"43",35,7,13,50
"44",35,7,13,50
"45",35,7,13,50
"46",35,7,13,50
"47",35,7,13,50
"48",35,7,13,50
"49",35,7,13,50
"50",35,7,13,50
"51",35,7,13,50
"52",35,7,13,50
"53",35,7,13,50
"54",35,7,13,50
"55",35,7,13,50
"56",35,7,13,50
"57",35,7,13,50
"58",35,7,13,50
"59",35,7,13,50
"60",35,7,13,50
"61",35,7,13,50
"62",35,7,13,50
"63",35,7,13,50
"64",35,7,13,50
"65",35,7,13,50
"66",35,7,13,50
"67",35,7,13,50
"68",35,7,13,50
"69",35,7,13,50
"70",35,7,13,50
"71",35,7,13,50
"72",35,7,13,50
"73",35,7,13,50
"74",35,7,13,50
"75",35,7,13,50
"76",35,7,13,50
"77",35,7,13,50
"78",35,7,13,50
"79",35,7,13,50
"80",35,7,13,50
"81",35,7,13,50
"82",35,7,13,50
"83",35,7,13,50
"84",35,7,13,50
"85",35,7,13,50
"86",35,7,13,50
"87",35,7,13,50
"88",35,7,13,50
"89",35,7,13,50
"90",35,7,13,50
"91",35,7,13,50
"92",35,7,13,50
"93",35,7,13,50
"94",35,7,13,50
"95",35,7,13,50
"96",35,7,13,50
"97",35,7,13,50
"98",35,7,13,50
"99",35,7,13,50
"100",35,7,13,50
