"","coeff_diameter","coeff_compactness","coeff_intercept"
"1",0.157027613229497,3.57302895586129,-2.44134832281065
"2",0.161474715723012,3.57473792028525,-2.44836393815143
"3",0.158641301605829,3.57442435959257,-2.44474613492679
"4",0.159721893465713,3.56158685412189,-2.43447809500413
"5",0.15940882469269,3.56365717777266,-2.43589794994285
"6",0.159069996660909,3.57530698776658,-2.44905257462964
"7",0.158696812388701,3.58294067980336,-2.45320729274496
"8",0.159361371856346,3.58160639221445,-2.45422032102851
"9",0.15940469746833,3.56918021748507,-2.44019035242283
"10",0.159188679376811,3.5690622075644,-2.43906859968561
"11",0.159089661843002,3.57082304573918,-2.43994115919565
"12",0.158801917308321,3.57468019888807,-2.44525081510958
"13",0.159191416603205,3.57596514720679,-2.44658803834729
"14",0.15797557088783,3.57277863928408,-2.44324264708732
"15",0.157585230540027,3.5719364196698,-2.43964896452056
"16",0.159975750899306,3.58031921193207,-2.45243013469656
"17",0.159332607006271,3.58076459407536,-2.45227163368397
"18",0.158862454662033,3.58003355387132,-2.45071993967491
"19",0.159636841483939,3.57500063103612,-2.44650971045956
"20",0.16024948273226,3.57091134684449,-2.44378919257908
"21",0.157651655782078,3.5742733261773,-2.44335087528001
"22",0.158668647221598,3.56167562808165,-2.43192804370247
"23",0.160110112723242,3.57910667868928,-2.45201260334262
"24",0.157211242652359,3.57034568089422,-2.43844016682412
"25",0.158839941303511,3.57479531150073,-2.44708998154428
"26",0.157452735957173,3.56508373622546,-2.43330500040304
"27",0.15839734042883,3.56678400232186,-2.43983482303897
"28",0.158545552656303,3.57113656384174,-2.44085210784035
"29",0.157817207348281,3.57903746306124,-2.45057073505931
"30",0.160272300885026,3.57446355967731,-2.44868389188282
"31",0.157613956438195,3.58037795396568,-2.45049545841438
"32",0.159503162144012,3.5642890274832,-2.43672852456777
"33",0.160798266717509,3.57572405716412,-2.44994405182692
"34",0.158925237966244,3.57196822424272,-2.44316152395285
"35",0.159577378543977,3.58345379668585,-2.45436944757386
"36",0.158741040946755,3.57710064983076,-2.44836368068864
"37",0.159779142510108,3.56859625100457,-2.44065022688615
"38",0.159008002169745,3.5720728096701,-2.44233812627011
"39",0.159058533168478,3.57394656754147,-2.44486779186578
"40",0.160694898456211,3.57453453790693,-2.44929131036062
"41",0.161302445278419,3.5786354765718,-2.45372774349431
"42",0.162387058193873,3.57739984088385,-2.45362832796855
"43",0.158199734595403,3.58044599268768,-2.45258314959908
"44",0.158936656129203,3.56909969269003,-2.44240107352733
"45",0.15892022469589,3.56969856364131,-2.4416709888885
"46",0.162230701772279,3.57780557526036,-2.45284295047428
"47",0.158552612316716,3.57589850589236,-2.44668336466588
"48",0.157448917478897,3.57922669034085,-2.44696812639665
"49",0.160217658334206,3.56914500508818,-2.44370092360897
"50",0.158880264902416,3.57936301406826,-2.45102365496861
"51",0.157624596384958,3.57651057227747,-2.44563723395061
"52",0.158316812625917,3.57560716898075,-2.44671334737531
"53",0.16025347437778,3.57275832107,-2.44468392185867
"54",0.159931364575313,3.56804701793521,-2.44278797387512
"55",0.160445874793412,3.57791323033597,-2.4495025164398
"56",0.15752546938506,3.57779872686375,-2.44611668840083
"57",0.159285210238751,3.56509320432965,-2.43689424210708
"58",0.16090949604531,3.57182190175752,-2.44673281084693
"59",0.157780568751923,3.58260216203602,-2.45245744827257
"60",0.160736050721197,3.57381121100623,-2.44675737023055
"61",0.158945338329223,3.56970233879387,-2.4391187517968
"62",0.158378581541552,3.5643656140546,-2.43689114990944
"63",0.158932847607614,3.57794128359125,-2.44892051777037
"64",0.158746261415999,3.56592116160298,-2.4392326291089
"65",0.161304984471697,3.57503943145421,-2.44773549591321
"66",0.162278418775453,3.57241373757612,-2.44726075121737
"67",0.159683492396526,3.57750319820884,-2.45054739918785
"68",0.157479340063139,3.56894693317748,-2.43968808589336
"69",0.158984783263728,3.57449700678493,-2.44822927491082
"70",0.158156898033891,3.57868924268354,-2.4478415637459
"71",0.158527054148378,3.57310532075961,-2.44471375882167
"72",0.160410548419973,3.57672093447975,-2.45012796763831
"73",0.161337480404828,3.5730006428773,-2.44728360996589
"74",0.158052409607935,3.58225396879903,-2.45096561228907
"75",0.159528550928016,3.5794299568948,-2.44907175798635
"76",0.15814816653756,3.57834293372273,-2.44640599727682
"77",0.160270817681974,3.58174585891866,-2.45586929509871
"78",0.159663044245179,3.56937212851115,-2.443635034143
"79",0.157648094769537,3.57117226499895,-2.43999213349585
"80",0.159231065293153,3.5809337426039,-2.45107681701942
"81",0.158158258632016,3.56922450328255,-2.44052417398054
"82",0.16212683783549,3.57646403368641,-2.45171135960594
"83",0.158690672960744,3.57573351671456,-2.44555924865315
"84",0.158868280326367,3.57001234251149,-2.44259471893707
"85",0.160332846434838,3.57678003872788,-2.44936935901042
"86",0.160873149507444,3.5790002356394,-2.45183745774232
"87",0.16023046658911,3.57693631692453,-2.45106396749899
"88",0.158787695904294,3.58386136323416,-2.4541466842633
"89",0.158816032172362,3.57520919989374,-2.44760890912137
"90",0.159024843353903,3.57593130853173,-2.44579598522876
"91",0.159710559354225,3.57574999870849,-2.44822355708595
"92",0.161975719171321,3.5780581880785,-2.45293996587066
"93",0.158130292187779,3.57324622830875,-2.44467867366909
"94",0.161413906850282,3.57013063953989,-2.44578237996315
"95",0.160038179195997,3.57890091384001,-2.45198982195834
"96",0.16059767507276,3.58209852234399,-2.45597449165899
"97",0.159126145412227,3.57044710747556,-2.44046143044074
"98",0.161446676352067,3.56746897465743,-2.43965015544863
"99",0.159448898213595,3.57050652956126,-2.44120139511131
"100",0.158983020797665,3.57585333083055,-2.44572103085218
