"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",34,4,17,51
"2",34,4,17,51
"3",34,4,17,51
"4",34,4,17,51
"5",34,4,17,51
"6",34,4,17,51
"7",34,4,17,51
"8",34,4,17,51
"9",34,4,17,51
"10",34,5,17,50
"11",34,4,17,51
"12",34,4,17,51
"13",34,4,17,51
"14",34,4,17,51
"15",34,4,17,51
"16",34,4,17,51
"17",34,4,17,51
"18",34,5,17,50
"19",34,4,17,51
"20",34,4,17,51
"21",34,4,17,51
"22",34,4,17,51
"23",34,4,17,51
"24",34,4,17,51
"25",34,4,17,51
"26",34,4,17,51
"27",34,5,17,50
"28",34,4,17,51
"29",34,4,17,51
"30",34,4,17,51
"31",34,4,17,51
"32",34,4,17,51
"33",34,4,17,51
"34",34,4,17,51
"35",34,5,17,50
"36",34,4,17,51
"37",34,4,17,51
"38",34,4,17,51
"39",34,4,17,51
"40",34,4,17,51
"41",34,4,17,51
"42",34,5,17,50
"43",34,4,17,51
"44",34,4,17,51
"45",34,4,17,51
"46",34,4,17,51
"47",34,4,17,51
"48",34,4,17,51
"49",34,5,17,50
"50",34,4,17,51
"51",34,4,17,51
"52",34,4,17,51
"53",34,4,17,51
"54",34,4,17,51
"55",34,4,17,51
"56",34,4,17,51
"57",34,4,17,51
"58",34,5,17,50
"59",34,5,17,50
"60",34,5,17,50
"61",34,4,17,51
"62",34,4,17,51
"63",34,4,17,51
"64",34,4,17,51
"65",34,4,17,51
"66",34,4,17,51
"67",34,5,17,50
"68",34,4,17,51
"69",34,5,17,50
"70",34,4,17,51
"71",34,5,17,50
"72",34,4,17,51
"73",34,4,17,51
"74",34,4,17,51
"75",34,4,17,51
"76",34,5,17,50
"77",34,4,17,51
"78",34,4,17,51
"79",34,4,17,51
"80",34,4,17,51
"81",34,4,17,51
"82",34,5,17,50
"83",34,5,17,50
"84",34,5,17,50
"85",34,4,17,51
"86",34,5,17,50
"87",34,4,17,51
"88",34,4,17,51
"89",34,4,17,51
"90",34,4,17,51
"91",34,5,17,50
"92",34,4,17,51
"93",34,4,17,51
"94",34,4,17,51
"95",34,5,17,50
"96",34,4,17,51
"97",34,5,17,50
"98",34,4,17,51
"99",34,5,17,50
"100",34,4,17,51
