"","coeff_diameter","coeff_compactness","coeff_intercept"
"1",-0.0564212480469527,3.63404624316097,-2.17731711899631
"2",-0.0572941999165132,3.6367213899018,-2.17913628200653
"3",-0.0571725620713126,3.63393594460642,-2.17356999835606
"4",-0.0569746513018821,3.62968601084666,-2.17440552292844
"5",-0.057702365517742,3.63698039098035,-2.17692814560077
"6",-0.0544755455975957,3.63837253126401,-2.18600163308514
"7",-0.0557423731922935,3.62836208642252,-2.17250418343006
"8",-0.0569765313916567,3.64571771106315,-2.185330163368
"9",-0.056077220112551,3.63808781849528,-2.18002787565008
"10",-0.0575550508942887,3.64535814675486,-2.18648369635526
"11",-0.0558669667251626,3.63297922613972,-2.17697571885158
"12",-0.0594580936936341,3.63557372323819,-2.17348729041262
"13",-0.0554005161292904,3.6400278288048,-2.1830555398291
"14",-0.0586424277951705,3.62933763596855,-2.17088931420932
"15",-0.0581781600447829,3.6326944877117,-2.17530544036278
"16",-0.0566989085428937,3.64195910547172,-2.18290908810677
"17",-0.058575329058543,3.62977121562572,-2.17098915879465
"18",-0.0566560186729425,3.64033708305046,-2.18023117835015
"19",-0.0544666531854288,3.64228317150556,-2.18585488604671
"20",-0.0575113671235442,3.63892031778886,-2.18046258922392
"21",-0.0548718476856639,3.64545242316417,-2.18933357347022
"22",-0.0563117303377428,3.6366667577431,-2.18070445993069
"23",-0.0552576292699363,3.63560286998866,-2.18172394936798
"24",-0.0563072919478108,3.64051360783017,-2.18286582612813
"25",-0.0564746432689317,3.6265927737813,-2.17044944595675
"26",-0.0566803483657831,3.63876018891696,-2.1844614542185
"27",-0.0540373861156559,3.63395034879104,-2.17886482063084
"28",-0.0598435017513138,3.63964651623925,-2.17855430269534
"29",-0.0572387600382013,3.64280408693699,-2.18491675092936
"30",-0.0589357897829069,3.62642178385553,-2.16692502123469
"31",-0.0579196315531153,3.63279448751757,-2.17384600611229
"32",-0.0545824128532048,3.64342565889247,-2.18772958882402
"33",-0.0580885015874737,3.63643619971959,-2.1772314721932
