"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",35,5,18,47
"2",35,5,18,47
"3",35,5,18,47
"4",35,5,18,47
"5",35,5,18,47
"6",35,5,18,47
"7",35,5,18,47
"8",35,5,18,47
"9",35,5,18,47
"10",35,5,18,47
"11",35,5,18,47
"12",35,5,18,47
"13",35,5,18,47
"14",35,5,18,47
"15",35,5,18,47
"16",35,5,18,47
"17",35,5,18,47
"18",35,5,18,47
"19",35,5,18,47
"20",35,5,18,47
"21",35,5,18,47
"22",35,5,18,47
"23",35,5,18,47
"24",35,5,18,47
"25",35,5,18,47
"26",35,5,18,47
"27",35,5,18,47
"28",35,5,18,47
"29",35,5,18,47
"30",35,5,18,47
"31",35,5,18,47
"32",35,5,18,47
"33",35,5,18,47
"34",35,5,18,47
"35",35,5,18,47
"36",35,5,18,47
"37",35,5,18,47
"38",35,5,18,47
"39",35,5,18,47
"40",35,5,18,47
"41",35,5,18,47
"42",35,5,18,47
"43",35,5,18,47
"44",35,5,18,47
"45",35,5,18,47
"46",35,5,18,47
"47",35,5,18,47
"48",35,5,18,47
"49",35,5,18,47
"50",35,5,18,47
"51",35,5,18,47
"52",35,5,18,47
"53",35,5,18,47
"54",35,5,18,47
"55",35,5,18,47
"56",35,5,18,47
"57",35,5,18,47
"58",35,5,18,47
"59",35,5,18,47
"60",35,5,18,47
"61",35,5,18,47
"62",35,5,18,47
"63",35,5,18,47
"64",35,5,18,47
"65",35,5,18,47
"66",35,5,18,47
"67",35,5,18,47
"68",35,5,18,47
"69",35,5,18,47
"70",35,5,18,47
"71",35,5,18,47
"72",35,5,18,47
"73",35,5,18,47
"74",35,5,18,47
"75",35,5,18,47
"76",35,5,18,47
"77",35,5,18,47
"78",35,5,18,47
"79",35,5,18,47
"80",35,5,18,47
"81",35,5,18,47
"82",35,5,18,47
"83",35,5,18,47
"84",35,5,18,47
"85",35,5,18,47
"86",35,5,18,47
"87",35,5,18,47
"88",35,5,18,47
"89",35,5,18,47
"90",35,5,18,47
"91",35,5,18,47
"92",35,5,18,47
"93",35,5,18,47
"94",35,5,18,47
"95",35,5,18,47
"96",35,5,18,47
"97",35,5,18,47
"98",35,5,18,47
"99",35,5,18,47
"100",35,5,18,47
