"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",38,7,20,52
"2",36,7,22,52
"3",36,7,22,52
"4",36,7,22,52
"5",36,7,22,52
"6",38,7,20,52
"7",36,7,22,52
"8",36,7,22,52
"9",38,7,20,52
"10",36,7,22,52
"11",38,7,20,52
"12",36,7,22,52
"13",36,7,22,52
"14",36,7,22,52
"15",36,7,22,52
"16",38,7,20,52
"17",36,7,22,52
"18",38,7,20,52
"19",36,7,22,52
"20",36,7,22,52
"21",36,7,22,52
"22",38,7,20,52
"23",36,7,22,52
"24",36,7,22,52
"25",36,7,22,52
"26",36,7,22,52
"27",36,7,22,52
"28",36,7,22,52
"29",38,7,20,52
"30",36,7,22,52
"31",36,7,22,52
"32",36,7,22,52
"33",38,7,20,52
"34",36,7,22,52
"35",38,7,20,52
"36",36,7,22,52
"37",38,7,20,52
"38",38,7,20,52
"39",38,7,20,52
"40",38,7,20,52
"41",38,7,20,52
"42",38,7,20,52
"43",36,7,22,52
"44",36,7,22,52
"45",38,7,20,52
"46",36,7,22,52
"47",36,7,22,52
"48",38,7,20,52
"49",38,7,20,52
"50",36,7,22,52
"51",36,7,22,52
"52",36,7,22,52
"53",38,7,20,52
"54",38,7,20,52
"55",36,7,22,52
"56",38,7,20,52
"57",38,7,20,52
"58",36,7,22,52
"59",36,7,22,52
"60",38,7,20,52
"61",38,7,20,52
"62",36,7,22,52
"63",36,7,22,52
"64",38,7,20,52
"65",38,7,20,52
"66",36,7,22,52
"67",36,7,22,52
"68",36,7,22,52
"69",36,7,22,52
"70",36,7,22,52
"71",36,7,22,52
"72",36,7,22,52
"73",36,7,22,52
"74",38,7,20,52
"75",36,7,22,52
"76",38,7,20,52
"77",36,7,22,52
"78",38,7,20,52
"79",36,7,22,52
"80",38,7,20,52
"81",36,7,22,52
"82",38,7,20,52
"83",38,7,20,52
"84",38,7,20,52
"85",36,7,22,52
"86",36,7,22,52
"87",36,7,22,52
"88",38,7,20,52
"89",38,7,20,52
"90",38,7,20,52
"91",38,7,20,52
"92",38,7,20,52
"93",36,7,22,52
"94",38,7,20,52
"95",38,7,20,52
"96",36,7,22,52
"97",36,7,22,52
"98",36,7,22,52
"99",36,7,22,52
"100",38,7,20,52
