"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",39,9,19,50
"2",39,9,19,50
"3",39,9,19,50
"4",39,9,19,50
"5",39,9,19,50
"6",39,9,19,50
"7",39,9,19,50
"8",39,9,19,50
"9",39,9,19,50
"10",39,9,19,50
"11",39,9,19,50
"12",39,9,19,50
"13",39,9,19,50
"14",39,9,19,50
"15",39,9,19,50
"16",39,9,19,50
"17",39,9,19,50
"18",39,9,19,50
"19",39,9,19,50
"20",39,9,19,50
"21",39,9,19,50
"22",39,9,19,50
"23",39,9,19,50
"24",39,9,19,50
"25",39,9,19,50
"26",39,9,19,50
"27",39,9,19,50
"28",39,9,19,50
"29",39,9,19,50
"30",39,9,19,50
"31",39,9,19,50
"32",39,9,19,50
"33",39,9,19,50
"34",39,9,19,50
"35",39,9,19,50
"36",39,9,19,50
"37",39,9,19,50
"38",39,9,19,50
"39",39,9,19,50
"40",39,9,19,50
"41",39,9,19,50
"42",39,9,19,50
"43",39,9,19,50
"44",39,9,19,50
"45",39,9,19,50
"46",39,9,19,50
"47",39,9,19,50
"48",39,9,19,50
"49",39,9,19,50
"50",39,9,19,50
"51",39,9,19,50
"52",39,9,19,50
"53",39,9,19,50
"54",39,9,19,50
"55",39,9,19,50
"56",39,9,19,50
"57",39,9,19,50
"58",39,9,19,50
"59",39,9,19,50
"60",39,9,19,50
"61",39,9,19,50
"62",39,9,19,50
"63",39,9,19,50
"64",39,9,19,50
"65",39,9,19,50
"66",39,9,19,50
"67",39,9,19,50
"68",39,9,19,50
"69",39,9,19,50
"70",39,9,19,50
"71",39,9,19,50
"72",39,9,19,50
"73",39,9,19,50
"74",39,9,19,50
"75",39,9,19,50
"76",39,9,19,50
"77",39,9,19,50
"78",39,9,19,50
"79",39,9,19,50
"80",39,9,19,50
"81",39,9,19,50
"82",39,9,19,50
"83",39,9,19,50
"84",39,9,19,50
"85",39,9,19,50
"86",39,9,19,50
"87",39,9,19,50
"88",39,9,19,50
"89",39,9,19,50
"90",39,9,19,50
"91",39,9,19,50
"92",39,9,19,50
"93",39,9,19,50
"94",39,9,19,50
"95",39,9,19,50
"96",39,9,19,50
"97",39,9,19,50
"98",39,9,19,50
"99",39,9,19,50
"100",39,9,19,50
