"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",37,3,18,47
"2",37,3,18,47
"3",37,3,18,47
"4",37,3,18,47
"5",37,3,18,47
"6",37,3,18,47
"7",37,3,18,47
"8",36,3,19,47
"9",37,3,18,47
"10",37,3,18,47
"11",37,3,18,47
"12",37,3,18,47
"13",37,3,18,47
"14",37,3,18,47
"15",36,3,19,47
"16",37,3,18,47
"17",37,3,18,47
"18",37,3,18,47
"19",37,3,18,47
"20",37,3,18,47
"21",36,3,19,47
"22",37,3,18,47
"23",37,3,18,47
"24",37,3,18,47
"25",37,3,18,47
"26",37,3,18,47
"27",37,3,18,47
"28",36,3,19,47
"29",37,3,18,47
"30",37,3,18,47
"31",37,3,18,47
"32",37,3,18,47
"33",37,3,18,47
"34",37,3,18,47
"35",37,3,18,47
"36",37,3,18,47
"37",37,3,18,47
"38",37,3,18,47
"39",37,3,18,47
"40",37,3,18,47
"41",37,3,18,47
"42",37,3,18,47
"43",37,3,18,47
"44",37,3,18,47
"45",37,3,18,47
"46",37,3,18,47
"47",37,3,18,47
"48",37,3,18,47
"49",37,3,18,47
"50",37,3,18,47
"51",37,3,18,47
"52",37,3,18,47
"53",37,3,18,47
"54",37,3,18,47
"55",37,3,18,47
"56",37,3,18,47
"57",37,3,18,47
"58",37,3,18,47
"59",36,3,19,47
"60",37,3,18,47
"61",37,3,18,47
"62",37,3,18,47
"63",37,3,18,47
"64",37,3,18,47
"65",37,3,18,47
"66",37,3,18,47
"67",37,3,18,47
"68",37,3,18,47
"69",37,3,18,47
"70",37,3,18,47
"71",37,3,18,47
"72",37,3,18,47
"73",37,3,18,47
"74",37,3,18,47
"75",37,3,18,47
"76",37,3,18,47
"77",37,3,18,47
"78",36,3,19,47
"79",37,3,18,47
"80",37,3,18,47
"81",37,3,18,47
"82",37,3,18,47
"83",37,3,18,47
"84",37,3,18,47
"85",37,3,18,47
"86",37,3,18,47
"87",37,3,18,47
"88",37,3,18,47
"89",37,3,18,47
"90",37,3,18,47
"91",37,3,18,47
"92",37,3,18,47
"93",37,3,18,47
"94",37,3,18,47
"95",37,3,18,47
"96",37,3,18,47
"97",37,3,18,47
"98",37,3,18,47
"99",37,3,18,47
"100",37,3,18,47
