"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",35,6,16,48
"2",35,6,16,48
"3",35,6,16,48
"4",35,6,16,48
"5",35,6,16,48
"6",35,6,16,48
"7",35,6,16,48
"8",35,6,16,48
"9",35,6,16,48
"10",35,6,16,48
"11",35,6,16,48
"12",35,5,16,49
"13",35,6,16,48
"14",35,6,16,48
"15",35,6,16,48
"16",35,6,16,48
"17",35,6,16,48
"18",35,6,16,48
"19",35,6,16,48
"20",35,6,16,48
"21",35,6,16,48
"22",35,6,16,48
"23",35,6,16,48
"24",35,6,16,48
"25",35,6,16,48
"26",35,6,16,48
"27",35,6,16,48
"28",35,6,16,48
"29",35,6,16,48
"30",35,6,16,48
"31",35,6,16,48
"32",35,6,16,48
"33",35,6,16,48
"34",35,6,16,48
"35",35,6,16,48
"36",35,6,16,48
"37",35,6,16,48
"38",35,6,16,48
"39",35,6,16,48
"40",35,6,16,48
"41",35,6,16,48
"42",35,6,16,48
"43",35,6,16,48
"44",35,6,16,48
"45",35,6,16,48
"46",35,6,16,48
"47",35,6,16,48
"48",35,6,16,48
"49",35,6,16,48
"50",35,5,16,49
"51",35,6,16,48
"52",35,6,16,48
"53",35,6,16,48
"54",35,6,16,48
"55",35,6,16,48
"56",35,6,16,48
"57",35,6,16,48
"58",35,6,16,48
"59",35,6,16,48
"60",35,6,16,48
"61",35,6,16,48
"62",35,6,16,48
"63",35,6,16,48
"64",35,6,16,48
"65",35,6,16,48
"66",35,6,16,48
"67",35,6,16,48
"68",35,6,16,48
"69",35,6,16,48
"70",35,6,16,48
"71",35,6,16,48
"72",35,6,16,48
"73",35,6,16,48
"74",35,6,16,48
"75",35,6,16,48
"76",35,6,16,48
"77",35,6,16,48
"78",35,6,16,48
"79",35,6,16,48
"80",35,6,16,48
"81",35,6,16,48
"82",35,6,16,48
"83",35,6,16,48
"84",35,6,16,48
"85",35,5,16,49
"86",35,6,16,48
"87",35,6,16,48
"88",35,6,16,48
"89",35,6,16,48
"90",35,6,16,48
"91",35,6,16,48
"92",35,6,16,48
"93",35,6,16,48
"94",35,6,16,48
"95",35,6,16,48
"96",35,6,16,48
"97",35,5,16,49
"98",35,6,16,48
"99",35,6,16,48
"100",35,6,16,48
