"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",31,5,27,54
"2",32,5,26,54
"3",32,5,26,54
"4",32,5,26,54
"5",32,5,26,54
"6",32,5,26,54
"7",32,5,26,54
"8",32,5,26,54
"9",32,5,26,54
"10",32,5,26,54
"11",32,5,26,54
"12",32,5,26,54
"13",32,5,26,54
"14",32,5,26,54
"15",32,5,26,54
"16",32,5,26,54
"17",32,5,26,54
"18",32,5,26,54
"19",32,5,26,54
"20",32,5,26,54
"21",32,5,26,54
"22",32,5,26,54
"23",32,5,26,54
"24",32,5,26,54
"25",32,5,26,54
"26",32,5,26,54
"27",32,5,26,54
"28",32,5,26,54
"29",32,5,26,54
"30",32,5,26,54
"31",32,5,26,54
"32",32,5,26,54
"33",32,5,26,54
"34",32,5,26,54
"35",32,5,26,54
"36",32,5,26,54
"37",32,5,26,54
"38",32,5,26,54
"39",32,5,26,54
"40",32,5,26,54
"41",32,5,26,54
"42",32,5,26,54
"43",32,5,26,54
"44",32,5,26,54
"45",32,5,26,54
"46",32,5,26,54
"47",32,5,26,54
"48",32,5,26,54
"49",32,5,26,54
"50",32,5,26,54
"51",32,5,26,54
"52",32,5,26,54
"53",32,5,26,54
"54",32,5,26,54
"55",32,5,26,54
"56",32,5,26,54
"57",32,5,26,54
"58",32,5,26,54
"59",32,5,26,54
"60",32,5,26,54
"61",32,5,26,54
"62",32,5,26,54
"63",32,5,26,54
"64",32,5,26,54
"65",32,5,26,54
"66",32,5,26,54
"67",32,5,26,54
"68",32,5,26,54
"69",32,5,26,54
"70",32,5,26,54
"71",32,5,26,54
"72",32,5,26,54
"73",32,5,26,54
"74",32,5,26,54
"75",32,5,26,54
"76",32,5,26,54
"77",32,5,26,54
"78",32,5,26,54
"79",32,5,26,54
"80",32,5,26,54
"81",32,5,26,54
"82",32,5,26,54
"83",32,5,26,54
"84",31,5,27,54
"85",32,5,26,54
"86",32,5,26,54
"87",32,5,26,54
"88",32,5,26,54
"89",32,5,26,54
"90",32,5,26,54
"91",32,5,26,54
"92",32,5,26,54
"93",32,5,26,54
"94",32,5,26,54
"95",32,5,26,54
"96",32,5,26,54
"97",32,5,26,54
"98",32,5,26,54
"99",32,5,26,54
"100",32,5,26,54
