"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",37,4,16,48
"2",37,5,16,47
"3",37,5,16,47
"4",37,4,16,48
"5",37,4,16,48
"6",37,4,16,48
"7",37,4,16,48
"8",37,5,16,47
"9",37,5,16,47
"10",37,4,16,48
"11",37,5,16,47
"12",37,5,16,47
"13",37,5,16,47
"14",37,5,16,47
"15",37,4,16,48
"16",37,5,16,47
"17",37,5,16,47
"18",37,5,16,47
"19",37,5,16,47
"20",37,5,16,47
"21",37,4,16,48
"22",37,5,16,47
"23",37,5,16,47
"24",37,4,16,48
"25",37,5,16,47
"26",37,5,16,47
"27",37,4,16,48
"28",37,5,16,47
"29",37,4,16,48
"30",37,5,16,47
"31",37,5,16,47
"32",37,4,16,48
"33",37,4,16,48
"34",37,4,16,48
"35",37,4,16,48
"36",37,5,16,47
"37",37,5,16,47
"38",37,4,16,48
"39",37,4,16,48
"40",37,4,16,48
"41",37,5,16,47
"42",37,4,16,48
"43",37,5,16,47
"44",37,4,16,48
"45",37,4,16,48
"46",37,4,16,48
"47",37,4,16,48
"48",37,5,16,47
"49",37,5,16,47
"50",37,4,16,48
"51",37,5,16,47
"52",37,4,16,48
"53",37,4,16,48
"54",37,4,16,48
"55",37,5,16,47
"56",37,4,16,48
"57",37,4,16,48
"58",37,4,16,48
"59",37,4,16,48
"60",37,4,16,48
"61",37,5,16,47
"62",37,4,16,48
"63",37,5,16,47
"64",37,5,16,47
"65",37,5,16,47
"66",37,5,16,47
"67",37,5,16,47
"68",37,5,16,47
"69",37,4,16,48
"70",37,4,16,48
"71",37,5,16,47
"72",37,5,16,47
"73",37,5,16,47
"74",37,5,16,47
"75",37,5,16,47
"76",37,5,16,47
"77",37,5,16,47
"78",37,5,16,47
"79",37,5,16,47
"80",37,5,16,47
"81",37,5,16,47
"82",37,4,16,48
"83",37,4,16,48
"84",37,5,16,47
"85",37,5,16,47
"86",37,5,16,47
"87",37,5,16,47
"88",37,4,16,48
"89",37,4,16,48
"90",37,5,16,47
"91",37,5,16,47
"92",37,5,16,47
"93",37,5,16,47
"94",37,5,16,47
"95",37,5,16,47
"96",37,5,16,47
"97",37,4,16,48
"98",37,4,16,48
"99",37,5,16,47
"100",37,5,16,47
