{{100, {45, 10, 11, 34}}}
{{100, {49, 8, 8, 36}}}
{{100, {45, 10, 9, 36}}}
{{100, {51, 7, 7, 36}}}
{{100, {51, 8, 7, 35}}}
{{100, {49, 9, 10, 33}}}
{{100, {49, 9, 8, 35}}}
{{100, {44, 10, 11, 36}}}
{{100, {44, 10, 10, 37}}}
{{100, {48, 9, 11, 33}}}
