"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",35,7,15,48
"2",35,7,15,48
"3",35,7,15,48
"4",35,7,15,48
"5",35,7,15,48
"6",35,7,15,48
"7",35,7,15,48
"8",35,7,15,48
"9",35,7,15,48
"10",35,7,15,48
"11",35,7,15,48
"12",35,7,15,48
"13",35,7,15,48
"14",35,7,15,48
"15",35,7,15,48
"16",35,7,15,48
"17",35,7,15,48
"18",35,7,15,48
"19",35,7,15,48
"20",35,7,15,48
"21",35,7,15,48
"22",35,7,15,48
"23",35,7,15,48
"24",35,7,15,48
"25",35,7,15,48
"26",35,7,15,48
"27",35,7,15,48
"28",35,7,15,48
"29",35,7,15,48
"30",35,7,15,48
"31",35,7,15,48
"32",35,7,15,48
"33",35,7,15,48
"34",35,7,15,48
"35",35,7,15,48
"36",35,7,15,48
"37",35,7,15,48
"38",35,7,15,48
"39",35,7,15,48
"40",35,7,15,48
"41",35,7,15,48
"42",35,7,15,48
"43",35,7,15,48
"44",35,7,15,48
"45",35,7,15,48
"46",35,7,15,48
"47",35,7,15,48
"48",35,7,15,48
"49",35,7,15,48
"50",35,7,15,48
"51",35,7,15,48
"52",35,7,15,48
"53",35,7,15,48
"54",35,7,15,48
"55",35,7,15,48
"56",35,7,15,48
"57",35,7,15,48
"58",35,7,15,48
"59",35,7,15,48
"60",35,7,15,48
"61",35,7,15,48
"62",35,7,15,48
"63",35,7,15,48
"64",35,7,15,48
"65",35,7,15,48
"66",35,7,15,48
"67",35,7,15,48
"68",35,7,15,48
"69",35,7,15,48
"70",35,7,15,48
"71",35,7,15,48
"72",35,7,15,48
"73",35,7,15,48
"74",35,7,15,48
"75",35,7,15,48
"76",35,7,15,48
"77",35,7,15,48
"78",35,7,15,48
"79",35,7,15,48
"80",35,7,15,48
"81",35,7,15,48
"82",35,7,15,48
"83",35,7,15,48
"84",35,7,15,48
"85",35,7,15,48
"86",35,7,15,48
"87",35,7,15,48
"88",35,7,15,48
"89",35,7,15,48
"90",35,7,15,48
"91",35,7,15,48
"92",35,7,15,48
"93",35,7,15,48
"94",35,7,15,48
"95",35,7,15,48
"96",35,7,15,48
"97",35,7,15,48
"98",35,7,15,48
"99",35,7,15,48
"100",35,7,15,48
