"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",36,4,22,55
"2",36,4,22,55
"3",36,4,22,55
"4",36,4,22,55
"5",36,4,22,55
"6",36,4,22,55
"7",36,4,22,55
"8",36,4,22,55
"9",36,4,22,55
"10",36,4,22,55
"11",36,4,22,55
"12",36,4,22,55
"13",36,4,22,55
"14",36,4,22,55
"15",36,4,22,55
"16",36,4,22,55
"17",36,5,22,54
"18",36,4,22,55
"19",36,4,22,55
"20",36,4,22,55
"21",36,4,22,55
"22",36,4,22,55
"23",36,4,22,55
"24",36,4,22,55
"25",36,4,22,55
"26",36,4,22,55
"27",36,4,22,55
"28",36,4,22,55
"29",36,4,22,55
"30",36,4,22,55
"31",36,4,22,55
"32",36,4,22,55
"33",36,4,22,55
"34",36,4,22,55
"35",36,4,22,55
"36",36,4,22,55
"37",36,4,22,55
"38",36,4,22,55
"39",36,4,22,55
"40",36,5,22,54
"41",36,4,22,55
"42",36,4,22,55
"43",36,5,22,54
"44",36,4,22,55
"45",36,4,22,55
"46",36,4,22,55
"47",36,4,22,55
"48",36,5,22,54
"49",36,4,22,55
"50",36,4,22,55
"51",36,4,22,55
"52",36,4,22,55
"53",36,4,22,55
"54",36,4,22,55
"55",36,4,22,55
"56",36,4,22,55
"57",36,4,22,55
"58",36,4,22,55
"59",36,4,22,55
"60",36,5,22,54
"61",36,4,22,55
"62",36,4,22,55
"63",36,4,22,55
"64",36,5,22,54
"65",36,4,22,55
"66",36,4,22,55
"67",36,4,22,55
"68",36,4,22,55
"69",36,4,22,55
"70",36,4,22,55
"71",36,4,22,55
"72",36,4,22,55
"73",36,4,22,55
"74",36,4,22,55
"75",36,4,22,55
"76",36,4,22,55
"77",36,4,22,55
"78",36,4,22,55
"79",36,4,22,55
"80",36,4,22,55
"81",36,4,22,55
"82",36,4,22,55
"83",36,4,22,55
"84",36,4,22,55
"85",36,4,22,55
"86",36,4,22,55
"87",36,4,22,55
"88",36,4,22,55
"89",36,4,22,55
"90",36,4,22,55
"91",36,4,22,55
"92",36,4,22,55
"93",36,4,22,55
"94",36,5,22,54
"95",36,5,22,54
"96",36,4,22,55
"97",36,4,22,55
"98",36,4,22,55
"99",36,4,22,55
"100",36,4,22,55
