"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",39,5,19,54
"2",39,6,19,53
"3",39,5,19,54
"4",39,7,19,52
"5",39,5,19,54
"6",39,5,19,54
"7",39,5,19,54
"8",39,7,19,52
"9",39,7,19,52
"10",39,7,19,52
"11",39,5,19,54
"12",39,7,19,52
"13",39,5,19,54
"14",39,6,19,53
"15",39,5,19,54
"16",39,7,19,52
"17",39,7,19,52
"18",39,5,19,54
"19",39,7,19,52
"20",39,5,19,54
"21",39,5,19,54
"22",39,5,19,54
"23",39,7,19,52
"24",39,5,19,54
"25",39,5,19,54
"26",39,7,19,52
"27",39,7,19,52
"28",39,6,19,53
"29",39,7,19,52
"30",39,5,19,54
"31",39,5,19,54
"32",39,5,19,54
"33",39,5,19,54
"34",39,7,19,52
"35",39,5,19,54
"36",39,6,19,53
"37",39,6,19,53
"38",39,5,19,54
"39",39,7,19,52
"40",39,5,19,54
"41",39,7,19,52
"42",39,5,19,54
"43",39,7,19,52
"44",39,7,19,52
"45",39,7,19,52
"46",39,5,19,54
"47",39,5,19,54
"48",39,7,19,52
"49",39,5,19,54
"50",39,5,19,54
"51",39,7,19,52
"52",39,7,19,52
"53",39,5,19,54
"54",39,5,19,54
"55",39,5,19,54
"56",39,7,19,52
"57",39,5,19,54
"58",39,7,19,52
"59",39,5,19,54
"60",39,7,19,52
"61",39,6,19,53
"62",39,5,19,54
"63",39,7,19,52
"64",39,5,19,54
"65",39,7,19,52
"66",39,7,19,52
"67",39,5,19,54
"68",39,7,19,52
"69",39,7,19,52
"70",39,7,19,52
"71",39,6,19,53
"72",39,5,19,54
"73",39,5,19,54
"74",39,6,19,53
"75",39,5,19,54
"76",39,5,19,54
"77",39,7,19,52
"78",39,5,19,54
"79",39,7,19,52
"80",39,5,19,54
"81",39,5,19,54
"82",39,7,19,52
"83",39,7,19,52
"84",39,7,19,52
"85",39,7,19,52
"86",39,5,19,54
"87",39,5,19,54
"88",39,5,19,54
"89",39,7,19,52
"90",39,5,19,54
"91",39,7,19,52
"92",39,7,19,52
"93",39,7,19,52
"94",39,5,19,54
"95",39,5,19,54
"96",39,5,19,54
"97",39,5,19,54
"98",39,6,19,53
"99",39,5,19,54
"100",39,5,19,54
