"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",45,5,13,54
"2",45,6,13,53
"3",45,6,13,53
"4",45,5,13,54
"5",45,6,13,53
"6",45,5,13,54
"7",45,5,13,54
"8",45,6,13,53
"9",45,6,13,53
"10",45,5,13,54
"11",45,6,13,53
"12",45,6,13,53
"13",45,6,13,53
"14",45,6,13,53
"15",45,5,13,54
"16",45,6,13,53
"17",45,6,13,53
"18",45,5,13,54
"19",45,6,13,53
"20",45,6,13,53
"21",45,5,13,54
"22",45,6,13,53
"23",45,5,13,54
"24",45,6,13,53
"25",45,6,13,53
"26",45,6,13,53
"27",45,6,13,53
"28",45,5,13,54
"29",45,6,13,53
"30",45,6,13,53
"31",45,5,13,54
"32",45,5,13,54
"33",45,6,13,53
"34",45,6,13,53
"35",45,5,13,54
"36",45,6,13,53
"37",45,6,13,53
"38",45,6,13,53
"39",45,6,13,53
"40",45,5,13,54
"41",45,6,13,53
"42",45,6,13,53
"43",45,5,13,54
"44",45,6,13,53
"45",45,5,13,54
"46",45,5,13,54
"47",45,5,13,54
"48",45,5,13,54
"49",45,6,13,53
"50",45,5,13,54
"51",45,5,13,54
"52",45,5,13,54
"53",45,5,13,54
"54",45,6,13,53
"55",45,5,13,54
"56",45,6,13,53
"57",45,5,13,54
"58",45,5,13,54
"59",45,6,13,53
"60",45,6,13,53
"61",45,6,13,53
"62",45,6,13,53
"63",45,6,13,53
"64",45,5,13,54
"65",45,5,13,54
"66",45,5,13,54
"67",45,6,13,53
"68",45,6,13,53
"69",45,6,13,53
"70",45,5,13,54
"71",45,6,13,53
"72",45,5,13,54
"73",45,6,13,53
"74",45,6,13,53
"75",45,5,13,54
"76",45,5,13,54
"77",45,6,13,53
"78",45,6,13,53
"79",45,6,13,53
"80",45,6,13,53
"81",45,6,13,53
"82",45,6,13,53
"83",45,6,13,53
"84",45,6,13,53
"85",45,5,13,54
"86",45,6,13,53
"87",45,5,13,54
"88",45,6,13,53
"89",45,5,13,54
"90",45,5,13,54
"91",45,6,13,53
"92",45,6,13,53
"93",45,6,13,53
"94",45,6,13,53
"95",45,5,13,54
"96",45,5,13,54
"97",45,6,13,53
"98",45,6,13,53
"99",45,6,13,53
"100",45,5,13,54
