"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",40,5,18,54
"2",40,5,18,54
"3",40,5,18,54
"4",40,5,18,54
"5",40,5,18,54
"6",40,5,18,54
"7",37,5,21,54
"8",40,5,18,54
"9",40,5,18,54
"10",40,5,18,54
"11",37,5,21,54
"12",40,5,18,54
"13",40,5,18,54
"14",40,5,18,54
"15",40,5,18,54
"16",40,5,18,54
"17",40,5,18,54
"18",40,5,18,54
"19",40,5,18,54
"20",40,5,18,54
"21",40,5,18,54
"22",40,5,18,54
"23",40,5,18,54
"24",40,5,18,54
"25",40,5,18,54
"26",40,5,18,54
"27",40,5,18,54
"28",40,5,18,54
"29",37,5,21,54
"30",40,5,18,54
"31",40,5,18,54
"32",40,5,18,54
"33",40,5,18,54
"34",40,5,18,54
"35",37,5,21,54
"36",37,5,21,54
"37",37,5,21,54
"38",40,5,18,54
"39",37,5,21,54
"40",37,5,21,54
"41",37,5,21,54
"42",40,5,18,54
"43",40,5,18,54
"44",40,5,18,54
"45",40,5,18,54
"46",40,5,18,54
"47",40,5,18,54
"48",40,5,18,54
"49",40,5,18,54
"50",40,5,18,54
"51",40,5,18,54
"52",37,5,21,54
"53",40,5,18,54
"54",40,5,18,54
"55",40,5,18,54
"56",40,5,18,54
"57",40,5,18,54
"58",40,5,18,54
"59",40,5,18,54
"60",40,5,18,54
"61",37,5,21,54
"62",40,5,18,54
"63",40,5,18,54
"64",40,5,18,54
"65",40,5,18,54
"66",40,5,18,54
"67",37,5,21,54
"68",40,5,18,54
"69",40,5,18,54
"70",40,5,18,54
"71",40,5,18,54
"72",40,5,18,54
"73",40,5,18,54
"74",40,5,18,54
"75",40,5,18,54
"76",37,5,21,54
"77",40,5,18,54
"78",37,5,21,54
"79",40,5,18,54
"80",40,5,18,54
"81",37,5,21,54
"82",40,5,18,54
"83",37,5,21,54
"84",37,5,21,54
"85",40,5,18,54
"86",37,5,21,54
"87",37,5,21,54
"88",40,5,18,54
"89",40,5,18,54
"90",40,5,18,54
"91",40,5,18,54
"92",40,5,18,54
"93",40,5,18,54
"94",40,5,18,54
"95",40,5,18,54
"96",40,5,18,54
"97",40,5,18,54
"98",40,5,18,54
"99",40,5,18,54
"100",37,5,21,54
