"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",36,4,17,49
"2",36,4,17,49
"3",36,4,17,49
"4",36,4,17,49
"5",36,4,17,49
"6",36,4,17,49
"7",36,4,17,49
"8",36,4,17,49
"9",36,4,17,49
"10",36,4,17,49
"11",36,4,17,49
"12",36,4,17,49
"13",36,4,17,49
"14",36,4,17,49
"15",36,4,17,49
"16",36,4,17,49
"17",36,4,17,49
"18",36,4,17,49
"19",36,4,17,49
"20",36,4,17,49
"21",36,4,17,49
"22",36,4,17,49
"23",36,4,17,49
"24",36,4,17,49
"25",36,4,17,49
"26",36,4,17,49
"27",36,4,17,49
"28",36,4,17,49
"29",36,4,17,49
"30",36,4,17,49
"31",36,4,17,49
"32",36,4,17,49
"33",36,4,17,49
"34",36,4,17,49
"35",36,4,17,49
"36",36,4,17,49
"37",36,4,17,49
"38",36,4,17,49
"39",36,4,17,49
"40",36,4,17,49
"41",36,4,17,49
"42",36,4,17,49
"43",36,4,17,49
"44",36,4,17,49
"45",36,4,17,49
"46",36,4,17,49
"47",36,4,17,49
"48",36,4,17,49
"49",36,4,17,49
"50",36,4,17,49
"51",36,4,17,49
"52",36,4,17,49
"53",36,4,17,49
"54",36,4,17,49
"55",36,4,17,49
"56",36,4,17,49
"57",36,4,17,49
"58",36,4,17,49
"59",36,4,17,49
"60",36,4,17,49
"61",36,4,17,49
"62",36,4,17,49
"63",36,4,17,49
"64",36,4,17,49
"65",36,4,17,49
"66",36,4,17,49
"67",36,4,17,49
"68",36,4,17,49
"69",36,4,17,49
"70",36,4,17,49
"71",36,4,17,49
"72",36,4,17,49
"73",36,4,17,49
"74",36,4,17,49
"75",36,4,17,49
"76",36,4,17,49
"77",36,4,17,49
"78",36,4,17,49
"79",36,4,17,49
"80",36,4,17,49
"81",36,4,17,49
"82",36,4,17,49
"83",36,4,17,49
"84",36,4,17,49
"85",36,4,17,49
"86",36,4,17,49
"87",36,4,17,49
"88",36,4,17,49
"89",36,4,17,49
"90",36,4,17,49
"91",36,4,17,49
"92",36,4,17,49
"93",36,4,17,49
"94",36,4,17,49
"95",36,4,17,49
"96",36,4,17,49
"97",36,4,17,49
"98",36,4,17,49
"99",36,4,17,49
"100",36,4,17,49
