"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",35,5,16,49
"2",35,5,16,49
"3",35,5,16,49
"4",35,5,16,49
"5",35,5,16,49
"6",35,5,16,49
"7",35,5,16,49
"8",35,5,16,49
"9",35,5,16,49
"10",35,5,16,49
"11",35,5,16,49
"12",35,5,16,49
"13",35,5,16,49
"14",35,5,16,49
"15",35,5,16,49
"16",35,5,16,49
"17",35,5,16,49
"18",35,5,16,49
"19",35,5,16,49
"20",35,5,16,49
"21",35,5,16,49
"22",35,5,16,49
"23",35,5,16,49
"24",35,5,16,49
"25",35,5,16,49
"26",35,5,16,49
"27",35,5,16,49
"28",35,5,16,49
"29",35,5,16,49
"30",35,5,16,49
"31",35,5,16,49
"32",35,5,16,49
"33",35,5,16,49
"34",35,5,16,49
"35",35,5,16,49
"36",35,5,16,49
"37",35,5,16,49
"38",35,5,16,49
"39",35,5,16,49
"40",35,5,16,49
"41",35,5,16,49
"42",35,5,16,49
"43",35,5,16,49
"44",35,5,16,49
"45",35,5,16,49
"46",35,5,16,49
"47",35,5,16,49
"48",35,5,16,49
"49",35,5,16,49
"50",35,5,16,49
"51",35,5,16,49
"52",35,5,16,49
"53",35,5,16,49
"54",35,5,16,49
"55",35,5,16,49
"56",35,5,16,49
"57",35,5,16,49
"58",35,5,16,49
"59",35,5,16,49
"60",35,5,16,49
"61",35,5,16,49
"62",35,5,16,49
"63",35,5,16,49
"64",35,5,16,49
"65",35,5,16,49
"66",35,5,16,49
"67",35,5,16,49
"68",35,5,16,49
"69",35,5,16,49
"70",35,5,16,49
"71",35,5,16,49
"72",35,5,16,49
"73",35,5,16,49
"74",35,5,16,49
"75",35,5,16,49
"76",35,5,16,49
"77",35,5,16,49
"78",35,5,16,49
"79",35,5,16,49
"80",35,5,16,49
"81",35,5,16,49
"82",35,5,16,49
"83",35,5,16,49
"84",35,5,16,49
"85",35,5,16,49
"86",35,5,16,49
"87",35,5,16,49
"88",35,5,16,49
"89",35,5,16,49
"90",35,5,16,49
"91",35,5,16,49
"92",35,5,16,49
"93",35,5,16,49
"94",35,5,16,49
"95",35,5,16,49
"96",35,5,16,49
"97",35,5,16,49
"98",35,5,16,49
"99",35,5,16,49
"100",35,5,16,49
