"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",43,2,15,57
"2",43,2,15,57
"3",43,2,15,57
"4",43,3,15,56
"5",43,3,15,56
"6",43,2,15,57
"7",43,4,15,55
"8",43,2,15,57
"9",43,4,15,55
"10",43,2,15,57
"11",43,4,15,55
"12",43,2,15,57
"13",43,4,15,55
"14",43,2,15,57
"15",43,4,15,55
"16",43,2,15,57
"17",43,2,15,57
"18",43,3,15,56
"19",43,4,15,55
"20",43,4,15,55
"21",43,4,15,55
"22",43,3,15,56
"23",43,2,15,57
"24",43,2,15,57
"25",43,2,15,57
"26",43,2,15,57
"27",43,2,15,57
"28",43,2,15,57
"29",43,2,15,57
"30",43,3,15,56
"31",43,2,15,57
"32",43,2,15,57
"33",43,4,15,55
"34",43,4,15,55
"35",43,2,15,57
"36",43,2,15,57
"37",43,3,15,56
"38",43,2,15,57
"39",43,4,15,55
"40",43,3,15,56
"41",43,4,15,55
"42",43,2,15,57
"43",43,4,15,55
"44",43,2,15,57
"45",43,2,15,57
"46",43,4,15,55
"47",43,3,15,56
"48",43,2,15,57
"49",43,2,15,57
"50",43,2,15,57
"51",43,4,15,55
"52",43,4,15,55
"53",43,2,15,57
"54",43,3,15,56
"55",43,2,15,57
"56",43,2,15,57
"57",43,2,15,57
"58",43,2,15,57
"59",43,2,15,57
"60",43,2,15,57
"61",43,3,15,56
"62",43,2,15,57
"63",43,2,15,57
"64",43,2,15,57
"65",43,2,15,57
"66",43,2,15,57
"67",43,2,15,57
"68",43,3,15,56
"69",43,4,15,55
"70",43,2,15,57
"71",43,2,15,57
"72",43,2,15,57
"73",43,2,15,57
"74",43,4,15,55
"75",43,3,15,56
"76",43,4,15,55
"77",43,3,15,56
"78",43,2,15,57
"79",43,3,15,56
"80",43,2,15,57
"81",43,4,15,55
"82",43,2,15,57
"83",43,2,15,57
"84",43,2,15,57
"85",43,2,15,57
"86",43,4,15,55
"87",43,2,15,57
"88",43,2,15,57
"89",43,3,15,56
"90",43,3,15,56
"91",43,3,15,56
"92",43,4,15,55
"93",43,4,15,55
"94",43,3,15,56
"95",43,2,15,57
"96",43,3,15,56
"97",43,2,15,57
"98",43,4,15,55
"99",43,4,15,55
"100",43,4,15,55
