"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",32,8,26,51
"2",32,8,26,51
"3",32,8,26,51
"4",32,8,26,51
"5",32,8,26,51
"6",32,8,26,51
"7",32,8,26,51
"8",32,8,26,51
"9",32,8,26,51
"10",32,8,26,51
"11",32,8,26,51
"12",32,8,26,51
"13",32,8,26,51
"14",32,8,26,51
"15",32,8,26,51
"16",32,8,26,51
"17",32,8,26,51
"18",32,8,26,51
"19",32,8,26,51
"20",32,8,26,51
"21",32,8,26,51
"22",32,8,26,51
"23",32,8,26,51
"24",32,8,26,51
"25",32,8,26,51
"26",32,8,26,51
"27",32,8,26,51
"28",32,8,26,51
"29",32,8,26,51
"30",32,8,26,51
"31",32,8,26,51
"32",32,8,26,51
"33",32,8,26,51
"34",32,8,26,51
"35",32,8,26,51
"36",32,8,26,51
"37",32,8,26,51
"38",32,8,26,51
"39",32,8,26,51
"40",32,8,26,51
"41",32,8,26,51
"42",32,8,26,51
"43",32,8,26,51
"44",32,8,26,51
"45",32,8,26,51
"46",32,8,26,51
"47",32,8,26,51
"48",32,8,26,51
"49",32,8,26,51
"50",32,8,26,51
"51",32,8,26,51
"52",32,8,26,51
"53",32,8,26,51
"54",32,8,26,51
"55",32,8,26,51
"56",32,8,26,51
"57",32,8,26,51
"58",32,8,26,51
"59",32,8,26,51
"60",32,8,26,51
"61",32,8,26,51
"62",32,8,26,51
"63",32,8,26,51
"64",32,8,26,51
"65",32,8,26,51
"66",32,8,26,51
"67",32,8,26,51
"68",32,8,26,51
"69",32,8,26,51
"70",32,8,26,51
"71",32,8,26,51
"72",32,8,26,51
"73",32,8,26,51
"74",32,8,26,51
"75",32,8,26,51
"76",32,8,26,51
"77",32,8,26,51
"78",32,8,26,51
"79",32,8,26,51
"80",32,8,26,51
"81",32,8,26,51
"82",32,8,26,51
"83",32,8,26,51
"84",32,8,26,51
"85",32,8,26,51
"86",32,8,26,51
"87",32,8,26,51
"88",32,8,26,51
"89",32,8,26,51
"90",32,8,26,51
"91",32,8,26,51
"92",32,8,26,51
"93",32,8,26,51
"94",32,8,26,51
"95",32,8,26,51
"96",32,8,26,51
"97",32,8,26,51
"98",32,8,26,51
"99",32,8,26,51
"100",32,8,26,51
