Alligator, {{100, 0.93}}
Spinosaurus_.11, {{14, 0.47}, {19, 0.45}, {19, 0.46}, {21, 0.49}, {26, 0.48}, {1, 0.44}}
Spinosaurus_.10, {{25, 0.53}, {31, 0.52}, {16, 0.5}, {14, 0.51}, {13, 0.49}, {1, 0.48}}
Spinosaurus_.9, {{99, 0.98}, {1, 0.99}}
Spinosaurus_.8, {{49, 0.98}, {51, 0.97}}
Spinosaurus_.7, {{88, 0.95}, {12, 0.96}}
Spinosaurus_.6, {{45, 0.91}, {52, 0.9}, {3, 0.89}}
Spinosaurus_.5, {{100, 0.99}}
Spinosaurus_.4, {{100, 0.98}}
Spinosaurus_.3, {{2, 0.96}, {98, 0.97}}
Spinosaurus_.2, {{97, 0.94}, {3, 0.93}}
Spinosaurus_.1, {{47, 0.88}, {24, 0.89}, {29, 0.87}}
Spinosaurus_, {{100, 0.99}}
Baryonyx.3, {{100, 0.86}}
Baryonyx.2, {{100, 0.95}}
Baryonyx.1, {{100, 0.98}}
Suchomimus.3, {{56, 0.34}, {40, 0.33}, {4, 0.35}}
Suchomimus.2, {{64, 0.56}, {36, 0.57}}
Suchomimus.1, {{1, 0.3}, {2, 0.33}, {46, 0.32}, {51, 0.31}}
Suchomimus, {{9, 0.53}, {84, 0.54}, {7, 0.55}}
Baryonyx, {{100, 0.98}}
Microgale_thomasi, {{100, 0.1}}
Spinosaurus_.11, {{13, 0.47}, {20, 0.45}, {20, 0.46}, {20, 0.49}, {26, 0.48}, {1, 0.44}}
Spinosaurus_.10, {{25, 0.53}, {30, 0.52}, {15, 0.5}, {15, 0.51}, {14, 0.49}, {1, 0.48}}
Spinosaurus_.9, {{99, 0.98}, {1, 0.99}}
Spinosaurus_.8, {{49, 0.98}, {51, 0.97}}
Spinosaurus_.7, {{90, 0.95}, {10, 0.96}}
Spinosaurus_.6, {{44, 0.91}, {52, 0.9}, {4, 0.89}}
Spinosaurus_.5, {{100, 0.99}}
Spinosaurus_.4, {{100, 0.98}}
Spinosaurus_.3, {{3, 0.96}, {97, 0.97}}
Spinosaurus_.2, {{97, 0.94}, {3, 0.93}}
Spinosaurus_.1, {{48, 0.88}, {23, 0.89}, {29, 0.87}}
Spinosaurus_, {{100, 0.99}}
Baryonyx.3, {{100, 0.86}}
Baryonyx.2, {{100, 0.95}}
Baryonyx.1, {{100, 0.98}}
Suchomimus.3, {{53, 0.34}, {44, 0.33}, {3, 0.35}}
Suchomimus.2, {{70, 0.56}, {30, 0.57}}
Suchomimus.1, {{1, 0.3}, {2, 0.33}, {44, 0.32}, {53, 0.31}}
Suchomimus, {{12, 0.53}, {81, 0.54}, {7, 0.55}}
Baryonyx, {{100, 0.98}}
Hydromys_chrysogaster, {{96, 0.48}, {4, 0.49}}
Spinosaurus_.11, {{16, 0.47}, {6, 0.5}, {7, 0.45}, {23, 0.46}, {33, 0.49}, {15, 0.48}}
Spinosaurus_.10, {{33, 0.53}, {17, 0.54}, {13, 0.52}, {18, 0.5}, {15, 0.51}, {4, 0.49}}
Spinosaurus_.9, {{3, 0.98}, {97, 0.99}}
Spinosaurus_.8, {{100, 0.98}}
Spinosaurus_.7, {{100, 0.96}}
Spinosaurus_.6, {{51, 0.92}, {48, 0.91}, {1, 0.9}}
Spinosaurus_.5, {{86, 0.99}, {14, 1.0}}
Spinosaurus_.4, {{100, 0.98}}
Spinosaurus_.3, {{2, 0.98}, {98, 0.97}}
Spinosaurus_.2, {{74, 0.95}, {26, 0.94}}
Spinosaurus_.1, {{23, 0.88}, {26, 0.9}, {51, 0.89}}
Spinosaurus_, {{100, 0.99}}
Baryonyx.3, {{67, 0.88}, {33, 0.87}}
Baryonyx.2, {{13, 0.95}, {87, 0.96}}
Baryonyx.1, {{1, 0.98}, {99, 0.99}}
Suchomimus.3, {{45, 0.34}, {4, 0.36}, {51, 0.35}}
Suchomimus.2, {{83, 0.58}, {16, 0.59}, {1, 0.57}}
Suchomimus.1, {{20, 0.33}, {1, 0.34}, {76, 0.32}, {3, 0.31}}
Suchomimus, {{57, 0.56}, {42, 0.55}, {1, 0.57}}
Baryonyx, {{100, 0.98}}
Champsosaurus, {{100, 0.98}}
Spinosaurus_.11, {{17, 0.47}, {6, 0.5}, {5, 0.45}, {24, 0.46}, {35, 0.49}, {13, 0.48}}
Spinosaurus_.10, {{32, 0.53}, {19, 0.54}, {14, 0.52}, {17, 0.5}, {15, 0.51}, {3, 0.49}}
Spinosaurus_.9, {{17, 0.98}, {83, 0.99}}
Spinosaurus_.8, {{100, 0.98}}
Spinosaurus_.7, {{10, 0.95}, {90, 0.96}}
Spinosaurus_.6, {{31, 0.92}, {61, 0.91}, {8, 0.9}}
Spinosaurus_.5, {{99, 0.99}, {1, 1.0}}
Spinosaurus_.4, {{100, 0.98}}
Spinosaurus_.3, {{100, 0.97}}
Spinosaurus_.2, {{67, 0.95}, {33, 0.94}}
Spinosaurus_.1, {{31, 0.88}, {17, 0.9}, {52, 0.89}}
Spinosaurus_, {{100, 0.99}}
Baryonyx.3, {{2, 0.88}, {98, 0.87}}
Baryonyx.2, {{97, 0.95}, {3, 0.96}}
Baryonyx.1, {{72, 0.98}, {28, 0.99}}
Suchomimus.3, {{80, 0.34}, {6, 0.33}, {14, 0.35}}
Suchomimus.2, {{61, 0.58}, {1, 0.59}, {38, 0.57}}
Suchomimus.1, {{11, 0.33}, {71, 0.32}, {18, 0.31}}
Suchomimus, {{6, 0.54}, {9, 0.56}, {85, 0.55}}
Baryonyx, {{100, 0.98}}
Cricosaurus, {{100, 0.96}}
Spinosaurus_.11, {{17, 0.47}, {6, 0.5}, {5, 0.45}, {24, 0.46}, {34, 0.49}, {14, 0.48}}
Spinosaurus_.10, {{32, 0.53}, {17, 0.54}, {15, 0.52}, {19, 0.5}, {14, 0.51}, {3, 0.49}}
Spinosaurus_.9, {{35, 0.98}, {65, 0.99}}
Spinosaurus_.8, {{98, 0.98}, {2, 0.97}}
Spinosaurus_.7, {{25, 0.95}, {75, 0.96}}
Spinosaurus_.6, {{14, 0.92}, {70, 0.91}, {16, 0.9}}
Spinosaurus_.5, {{100, 0.99}}
Spinosaurus_.4, {{100, 0.98}}
Spinosaurus_.3, {{100, 0.97}}
Spinosaurus_.2, {{59, 0.95}, {41, 0.94}}
Spinosaurus_.1, {{43, 0.88}, {2, 0.9}, {55, 0.89}}
Spinosaurus_, {{100, 0.99}}
Baryonyx.3, {{100, 0.87}}
Baryonyx.2, {{100, 0.95}}
Baryonyx.1, {{100, 0.98}}
Suchomimus.3, {{77, 0.34}, {4, 0.33}, {19, 0.35}}
Suchomimus.2, {{50, 0.58}, {50, 0.57}}
Suchomimus.1, {{14, 0.33}, {75, 0.32}, {11, 0.31}}
Suchomimus, {{9, 0.54}, {7, 0.56}, {84, 0.55}}
Baryonyx, {{100, 0.98}}
Cryptoclidus, {{100, 1.0}}
Spinosaurus_.11, {{7, 0.47}, {11, 0.52}, {13, 0.5}, {30, 0.51}, {23, 0.48}, {16, 0.49}}
Spinosaurus_.10, {{13, 0.53}, {15, 0.54}, {24, 0.56}, {18, 0.52}, {27, 0.55}, {3, 0.51}}
Spinosaurus_.9, {{100, 0.99}}
Spinosaurus_.8, {{100, 0.98}}
Spinosaurus_.7, {{51, 0.96}, {49, 0.97}}
Spinosaurus_.6, {{42, 0.92}, {58, 0.93}}
Spinosaurus_.5, {{2, 0.99}, {98, 1.0}}
Spinosaurus_.4, {{51, 0.98}, {49, 0.99}}
Spinosaurus_.3, {{74, 0.98}, {26, 0.97}}
Spinosaurus_.2, {{63, 0.95}, {37, 0.96}}
Spinosaurus_.1, {{34, 0.91}, {54, 0.9}, {12, 0.89}}
Spinosaurus_, {{100, 0.99}}
Baryonyx.3, {{1, 0.9}, {99, 0.89}}
Baryonyx.2, {{100, 0.96}}
Baryonyx.1, {{100, 0.99}}
Suchomimus.3, {{78, 0.37}, {15, 0.38}, {7, 0.36}}
Suchomimus.2, {{87, 0.61}, {10, 0.62}, {3, 0.6}}
Suchomimus.1, {{60, 0.34}, {2, 0.36}, {2, 0.33}, {36, 0.35}}
Suchomimus, {{31, 0.59}, {68, 0.58}, {1, 0.6}}
Baryonyx, {{29, 0.98}, {71, 0.99}}
Spinosaurus_.11, {{15, 0.47}, {1, 0.5}, {14, 0.45}, {20, 0.46}, {26, 0.49}, {24, 0.48}}
Spinosaurus_.10, {{32, 0.53}, {2, 0.54}, {27, 0.52}, {17, 0.5}, {13, 0.51}, {9, 0.49}}
Spinosaurus_.9, {{95, 0.98}, {5, 0.99}}
Spinosaurus_.8, {{62, 0.98}, {38, 0.97}}
Spinosaurus_.7, {{71, 0.95}, {29, 0.96}}
Spinosaurus_.6, {{57, 0.91}, {42, 0.9}, {1, 0.89}}
Spinosaurus_.5, {{100, 0.99}}
Spinosaurus_.4, {{100, 0.98}}
Spinosaurus_.3, {{2, 0.96}, {98, 0.97}}
Spinosaurus_.2, {{96, 0.94}, {1, 0.95}, {3, 0.93}}
Spinosaurus_.1, {{50, 0.88}, {28, 0.89}, {22, 0.87}}
Spinosaurus_, {{100, 0.99}}
Baryonyx.3, {{92, 0.86}, {8, 0.87}}
Baryonyx.2, {{100, 0.95}}
Baryonyx.1, {{100, 0.98}}
Suchomimus.3, {{72, 0.34}, {2, 0.33}, {26, 0.35}}
Suchomimus.2, {{6, 0.58}, {5, 0.56}, {89, 0.57}}
Suchomimus.1, {{17, 0.33}, {78, 0.32}, {5, 0.31}}
Suchomimus, {{42, 0.54}, {1, 0.56}, {57, 0.55}}
Baryonyx, {{100, 0.98}}
Dromaius_, {{100, 0.03}}
Dyrosaurid, {{4, 0.2}, {96, 0.19}}
Spinosaurus_.11, {{17, 0.47}, {1, 0.5}, {15, 0.45}, {20, 0.46}, {25, 0.49}, {22, 0.48}}
Spinosaurus_.10, {{35, 0.53}, {16, 0.54}, {13, 0.52}, {18, 0.5}, {15, 0.51}, {3, 0.49}}
Spinosaurus_.9, {{100, 0.99}}
Spinosaurus_.8, {{94, 0.98}, {6, 0.99}}
Spinosaurus_.7, {{16, 0.96}, {84, 0.97}}
Spinosaurus_.6, {{40, 0.92}, {60, 0.93}}
Spinosaurus_.5, {{100, 1.0}}
Spinosaurus_.4, {{100, 0.99}}
Spinosaurus_.3, {{100, 0.98}}
Spinosaurus_.2, {{19, 0.95}, {81, 0.96}}
Spinosaurus_.1, {{49, 0.91}, {51, 0.9}}
Spinosaurus_, {{15, 0.99}, {85, 1.0}}
Baryonyx.3, {{15, 0.88}, {85, 0.89}}
Baryonyx.2, {{100, 0.96}}
Baryonyx.1, {{100, 0.99}}
Suchomimus.3, {{15, 0.33}, {79, 0.32}, {6, 0.31}}
Suchomimus.2, {{50, 0.58}, {50, 0.57}}
Suchomimus.1, {{72, 0.3}, {9, 0.31}, {19, 0.29}}
Suchomimus, {{23, 0.54}, {2, 0.56}, {75, 0.55}}
Baryonyx, {{100, 0.99}}
Spinosaurus_.11, {{14, 0.47}, {24, 0.45}, {17, 0.46}, {34, 0.48}, {6, 0.49}, {5, 0.44}}
Spinosaurus_.10, {{17, 0.53}, {13, 0.5}, {33, 0.52}, {15, 0.51}, {19, 0.49}, {3, 0.48}}
Spinosaurus_.9, {{63, 0.98}, {37, 0.99}}
Spinosaurus_.8, {{81, 0.98}, {19, 0.97}}
Spinosaurus_.7, {{54, 0.95}, {46, 0.96}}
Spinosaurus_.6, {{61, 0.91}, {39, 0.9}}
Spinosaurus_.5, {{100, 0.99}}
Spinosaurus_.4, {{100, 0.98}}
Spinosaurus_.3, {{100, 0.97}}
Spinosaurus_.2, {{28, 0.95}, {72, 0.94}}
Spinosaurus_.1, {{51, 0.88}, {39, 0.89}, {10, 0.87}}
Spinosaurus_, {{100, 0.99}}
Baryonyx.3, {{93, 0.86}, {7, 0.87}}
Baryonyx.2, {{100, 0.95}}
Baryonyx.1, {{100, 0.98}}
Suchomimus.3, {{70, 0.33}, {7, 0.34}, {23, 0.32}}
Suchomimus.2, {{89, 0.56}, {5, 0.55}, {6, 0.57}}
Suchomimus.1, {{28, 0.3}, {5, 0.32}, {67, 0.31}}
Suchomimus, {{37, 0.53}, {62, 0.54}, {1, 0.55}}
Baryonyx, {{100, 0.98}}
Hesperornis, {{14, 0.71}, {1, 0.69}, {85, 0.7}}
Indohyus, {{100, 0.94}}
Spinosaurus_.11, {{20, 0.47}, {27, 0.5}, {18, 0.46}, {21, 0.49}, {14, 0.48}}
Spinosaurus_.10, {{26, 0.53}, {29, 0.54}, {11, 0.5}, {14, 0.52}, {2, 0.55}, {17, 0.51}, {1, 0.49}}
Spinosaurus_.9, {{61, 0.98}, {39, 0.99}}
Spinosaurus_.8, {{86, 0.98}, {14, 0.97}}
Spinosaurus_.7, {{38, 0.95}, {62, 0.96}}
Spinosaurus_.6, {{8, 0.92}, {72, 0.91}, {20, 0.9}}
Spinosaurus_.5, {{100, 0.99}}
Spinosaurus_.4, {{100, 0.98}}
Spinosaurus_.3, {{100, 0.97}}
Spinosaurus_.2, {{38, 0.95}, {62, 0.94}}
Spinosaurus_.1, {{45, 0.88}, {54, 0.89}, {1, 0.87}}
Spinosaurus_, {{100, 0.99}}
Baryonyx.3, {{100, 0.87}}
Baryonyx.2, {{100, 0.95}}
Baryonyx.1, {{100, 0.98}}
Suchomimus.3, {{2, 0.34}, {28, 0.36}, {70, 0.35}}
Suchomimus.2, {{74, 0.58}, {26, 0.59}}
Suchomimus.1, {{76, 0.33}, {17, 0.34}, {7, 0.32}}
Suchomimus, {{75, 0.56}, {24, 0.55}, {1, 0.57}}
Baryonyx, {{100, 0.98}}
Spinosaurus_.11, {{15, 0.47}, {6, 0.5}, {4, 0.45}, {25, 0.46}, {35, 0.49}, {15, 0.48}}
Spinosaurus_.10, {{33, 0.53}, {18, 0.54}, {14, 0.52}, {18, 0.5}, {14, 0.51}, {3, 0.49}}
Spinosaurus_.9, {{44, 0.98}, {56, 0.99}}
Spinosaurus_.8, {{94, 0.98}, {6, 0.97}}
Spinosaurus_.7, {{36, 0.95}, {64, 0.96}}
Spinosaurus_.6, {{6, 0.92}, {71, 0.91}, {23, 0.9}}
Spinosaurus_.5, {{100, 0.99}}
Spinosaurus_.4, {{100, 0.98}}
Spinosaurus_.3, {{100, 0.97}}
Spinosaurus_.2, {{50, 0.95}, {50, 0.94}}
Spinosaurus_.1, {{46, 0.88}, {1, 0.9}, {53, 0.89}}
Spinosaurus_, {{100, 0.99}}
Baryonyx.3, {{100, 0.87}}
Baryonyx.2, {{100, 0.95}}
Baryonyx.1, {{100, 0.98}}
Suchomimus.3, {{77, 0.34}, {2, 0.33}, {21, 0.35}}
Suchomimus.2, {{40, 0.58}, {60, 0.57}}
Suchomimus.1, {{17, 0.33}, {76, 0.32}, {7, 0.31}}
Suchomimus, {{12, 0.54}, {7, 0.56}, {81, 0.55}}
Baryonyx, {{100, 0.98}}
large_eocene_stem_penguin, {{100, 0.99}}
Maiacetus, {{100, 0.99}}
Spinosaurus_.11, {{20, 0.47}, {21, 0.5}, {2, 0.45}, {19, 0.46}, {25, 0.49}, {13, 0.48}}
Spinosaurus_.10, {{31, 0.53}, {25, 0.54}, {14, 0.5}, {14, 0.52}, {15, 0.51}, {1, 0.49}}
Spinosaurus_.9, {{60, 0.98}, {40, 0.99}}
Spinosaurus_.8, {{86, 0.98}, {14, 0.97}}
Spinosaurus_.7, {{38, 0.95}, {62, 0.96}}
Spinosaurus_.6, {{5, 0.92}, {71, 0.91}, {24, 0.9}}
Spinosaurus_.5, {{100, 0.99}}
Spinosaurus_.4, {{100, 0.98}}
Spinosaurus_.3, {{100, 0.97}}
Spinosaurus_.2, {{39, 0.95}, {61, 0.94}}
Spinosaurus_.1, {{46, 0.88}, {53, 0.89}, {1, 0.87}}
Spinosaurus_, {{100, 0.99}}
Baryonyx.3, {{100, 0.87}}
Baryonyx.2, {{100, 0.95}}
Baryonyx.1, {{100, 0.98}}
Suchomimus.3, {{15, 0.34}, {9, 0.36}, {76, 0.35}}
Suchomimus.2, {{87, 0.58}, {3, 0.59}, {10, 0.57}}
Suchomimus.1, {{61, 0.33}, {4, 0.34}, {35, 0.32}}
Suchomimus, {{42, 0.56}, {57, 0.55}, {1, 0.57}}
Baryonyx, {{100, 0.98}}
Anarosaurus, {{100, 0.99}}
Spinosaurus_.11, {{20, 0.47}, {26, 0.5}, {17, 0.46}, {1, 0.51}, {21, 0.49}, {15, 0.48}}
Spinosaurus_.10, {{26, 0.53}, {31, 0.54}, {10, 0.5}, {14, 0.52}, {3, 0.55}, {15, 0.51}, {1, 0.49}}
Spinosaurus_.9, {{18, 0.98}, {82, 0.99}}
Spinosaurus_.8, {{100, 0.98}}
Spinosaurus_.7, {{9, 0.95}, {91, 0.96}}
Spinosaurus_.6, {{38, 0.92}, {57, 0.91}, {5, 0.9}}
Spinosaurus_.5, {{99, 0.99}, {1, 1.0}}
Spinosaurus_.4, {{100, 0.98}}
Spinosaurus_.3, {{100, 0.97}}
Spinosaurus_.2, {{68, 0.95}, {32, 0.94}}
Spinosaurus_.1, {{28, 0.88}, {23, 0.9}, {49, 0.89}}
Spinosaurus_, {{100, 0.99}}
Baryonyx.3, {{10, 0.88}, {90, 0.87}}
Baryonyx.2, {{92, 0.95}, {8, 0.96}}
Baryonyx.1, {{72, 0.98}, {28, 0.99}}
Suchomimus.3, {{22, 0.34}, {7, 0.36}, {71, 0.35}}
Suchomimus.2, {{85, 0.58}, {13, 0.59}, {2, 0.57}}
Suchomimus.1, {{50, 0.33}, {2, 0.34}, {47, 0.32}, {1, 0.31}}
Suchomimus, {{67, 0.56}, {32, 0.55}, {1, 0.57}}
Baryonyx, {{100, 0.98}}
Nanophoca_vitulinoides, {{100, 0.99}}
Spinosaurus_.11, {{16, 0.47}, {16, 0.5}, {2, 0.45}, {23, 0.46}, {29, 0.49}, {14, 0.48}}
Spinosaurus_.10, {{29, 0.53}, {23, 0.54}, {17, 0.52}, {16, 0.5}, {13, 0.51}, {2, 0.49}}
Spinosaurus_.9, {{65, 0.98}, {35, 0.99}}
Spinosaurus_.8, {{83, 0.98}, {17, 0.97}}
Spinosaurus_.7, {{45, 0.95}, {55, 0.96}}
Spinosaurus_.6, {{4, 0.92}, {70, 0.91}, {26, 0.9}}
Spinosaurus_.5, {{100, 0.99}}
Spinosaurus_.4, {{100, 0.98}}
Spinosaurus_.3, {{100, 0.97}}
Spinosaurus_.2, {{35, 0.95}, {65, 0.94}}
Spinosaurus_.1, {{48, 0.88}, {51, 0.89}, {1, 0.87}}
Spinosaurus_, {{100, 0.99}}
Baryonyx.3, {{100, 0.87}}
Baryonyx.2, {{100, 0.95}}
Baryonyx.1, {{100, 0.98}}
Suchomimus.3, {{28, 0.34}, {6, 0.36}, {66, 0.35}}
Suchomimus.2, {{75, 0.58}, {1, 0.59}, {24, 0.57}}
Suchomimus.1, {{46, 0.33}, {2, 0.34}, {51, 0.32}, {1, 0.31}}
Suchomimus, {{23, 0.56}, {1, 0.54}, {76, 0.55}}
Baryonyx, {{100, 0.98}}
Neusticosaurus, {{100, 1.0}}
Spinosaurus_.11, {{22, 0.47}, {35, 0.5}, {7, 0.46}, {6, 0.51}, {17, 0.48}, {13, 0.49}}
Spinosaurus_.10, {{14, 0.53}, {30, 0.54}, {13, 0.52}, {3, 0.5}, {21, 0.55}, {19, 0.51}}
Spinosaurus_.9, {{100, 0.99}}
Spinosaurus_.8, {{100, 0.98}}
Spinosaurus_.7, {{100, 0.96}}
Spinosaurus_.6, {{70, 0.92}, {30, 0.91}}
Spinosaurus_.5, {{50, 0.99}, {50, 1.0}}
Spinosaurus_.4, {{99, 0.98}, {1, 0.99}}
Spinosaurus_.3, {{34, 0.98}, {66, 0.97}}
Spinosaurus_.2, {{97, 0.95}, {3, 0.94}}
Spinosaurus_.1, {{1, 0.88}, {53, 0.9}, {46, 0.89}}
Spinosaurus_, {{100, 0.99}}
Baryonyx.3, {{100, 0.88}}
Baryonyx.2, {{100, 0.96}}
Baryonyx.1, {{100, 0.99}}
Suchomimus.3, {{13, 0.34}, {11, 0.36}, {76, 0.35}}
Suchomimus.2, {{81, 0.59}, {17, 0.58}, {2, 0.6}}
Suchomimus.1, {{59, 0.33}, {5, 0.34}, {36, 0.32}}
Suchomimus, {{1, 0.58}, {75, 0.56}, {1, 0.55}, {23, 0.57}}
Baryonyx, {{100, 0.98}}
Nothosaurus_102, {{100, 1.0}}
Spinosaurus_.11, {{20, 0.47}, {21, 0.5}, {2, 0.45}, {19, 0.46}, {26, 0.49}, {12, 0.48}}
Spinosaurus_.10, {{27, 0.53}, {28, 0.54}, {13, 0.5}, {13, 0.52}, {2, 0.55}, {16, 0.51}, {1, 0.49}}
Spinosaurus_.9, {{8, 0.98}, {92, 0.99}}
Spinosaurus_.8, {{100, 0.98}}
Spinosaurus_.7, {{6, 0.95}, {94, 0.96}}
Spinosaurus_.6, {{40, 0.92}, {56, 0.91}, {4, 0.9}}
Spinosaurus_.5, {{97, 0.99}, {3, 1.0}}
Spinosaurus_.4, {{100, 0.98}}
Spinosaurus_.3, {{1, 0.98}, {99, 0.97}}
Spinosaurus_.2, {{73, 0.95}, {27, 0.94}}
Spinosaurus_.1, {{23, 0.88}, {26, 0.9}, {51, 0.89}}
Spinosaurus_, {{100, 0.99}}
Baryonyx.3, {{3, 0.88}, {97, 0.87}}
Baryonyx.2, {{92, 0.95}, {8, 0.96}}
Baryonyx.1, {{46, 0.98}, {54, 0.99}}
Suchomimus.3, {{74, 0.34}, {3, 0.33}, {23, 0.35}}
Suchomimus.2, {{75, 0.58}, {1, 0.59}, {24, 0.57}}
Suchomimus.1, {{15, 0.33}, {78, 0.32}, {7, 0.31}}
Suchomimus, {{25, 0.56}, {1, 0.54}, {73, 0.55}, {1, 0.57}}
Baryonyx, {{100, 0.98}}
Nothosaurus_150, {{100, 1.0}}
Spinosaurus_.11, {{16, 0.47}, {26, 0.5}, {1, 0.45}, {20, 0.46}, {1, 0.51}, {20, 0.49}, {16, 0.48}}
Spinosaurus_.10, {{25, 0.53}, {32, 0.54}, {9, 0.5}, {13, 0.52}, {4, 0.55}, {16, 0.51}, {1, 0.49}}
Spinosaurus_.9, {{7, 0.98}, {93, 0.99}}
Spinosaurus_.8, {{100, 0.98}}
Spinosaurus_.7, {{5, 0.95}, {95, 0.96}}
Spinosaurus_.6, {{45, 0.92}, {52, 0.91}, {3, 0.9}}
Spinosaurus_.5, {{96, 0.99}, {4, 1.0}}
Spinosaurus_.4, {{100, 0.98}}
Spinosaurus_.3, {{1, 0.98}, {99, 0.97}}
Spinosaurus_.2, {{74, 0.95}, {26, 0.94}}
Spinosaurus_.1, {{20, 0.88}, {28, 0.9}, {52, 0.89}}
Spinosaurus_, {{100, 0.99}}
Baryonyx.3, {{12, 0.88}, {88, 0.87}}
Baryonyx.2, {{68, 0.95}, {32, 0.96}}
Baryonyx.1, {{22, 0.98}, {78, 0.99}}
Suchomimus.3, {{55, 0.34}, {3, 0.36}, {42, 0.35}}
Suchomimus.2, {{87, 0.58}, {6, 0.59}, {7, 0.57}}
Suchomimus.1, {{21, 0.33}, {1, 0.34}, {76, 0.32}, {2, 0.31}}
Suchomimus, {{52, 0.56}, {47, 0.55}, {1, 0.57}}
Baryonyx, {{100, 0.98}}
Nothosaurus_568, {{100, 0.99}}
Spinosaurus_.11, {{23, 0.47}, {36, 0.5}, {10, 0.46}, {2, 0.51}, {16, 0.49}, {13, 0.48}}
Spinosaurus_.10, {{17, 0.53}, {32, 0.54}, {14, 0.52}, {5, 0.5}, {13, 0.55}, {19, 0.51}}
Spinosaurus_.9, {{5, 0.98}, {95, 0.99}}
Spinosaurus_.8, {{100, 0.98}}
Spinosaurus_.7, {{100, 0.96}}
Spinosaurus_.6, {{58, 0.92}, {42, 0.91}}
Spinosaurus_.5, {{94, 0.99}, {6, 1.0}}
Spinosaurus_.4, {{100, 0.98}}
Spinosaurus_.3, {{2, 0.98}, {98, 0.97}}
Spinosaurus_.2, {{80, 0.95}, {20, 0.94}}
Spinosaurus_.1, {{15, 0.88}, {32, 0.9}, {53, 0.89}}
Spinosaurus_, {{100, 0.99}}
Baryonyx.3, {{95, 0.88}, {5, 0.87}}
Baryonyx.2, {{12, 0.95}, {88, 0.96}}
Baryonyx.1, {{5, 0.98}, {95, 0.99}}
Suchomimus.3, {{2, 0.37}, {1, 0.34}, {33, 0.36}, {64, 0.35}}
Suchomimus.2, {{85, 0.59}, {13, 0.58}, {2, 0.6}}
Suchomimus.1, {{76, 0.33}, {17, 0.34}, {7, 0.32}}
Suchomimus, {{1, 0.58}, {75, 0.56}, {1, 0.55}, {23, 0.57}}
Baryonyx, {{100, 0.98}}
Nothosaurus_giganteus, {{2, 0.63}, {58, 0.64}, {40, 0.65}}
Spinosaurus_.11, {{21, 0.43}, {17, 0.47}, {13, 0.45}, {30, 0.46}, {19, 0.44}}
Spinosaurus_.10, {{4, 0.47}, {21, 0.5}, {6, 0.52}, {34, 0.51}, {20, 0.48}, {15, 0.49}}
