{{12, {35, 4, 11, 41}}, {88, {36, 4, 10, 41}}}
{{4, {32, 4, 10, 46}}, {96, {33, 4, 9, 46}}}
{{95, {33, 4, 12, 42}}, {5, {33, 5, 12, 41}}}
{{100, {34, 5, 11, 42}}}
{{95, {36, 3, 12, 41}}, {5, {37, 3, 11, 41}}}
{{25, {36, 4, 13, 39}}, {75, {37, 4, 12, 39}}}
{{100, {36, 5, 11, 40}}}
{{100, {33, 4, 11, 44}}}
{{13, {35, 4, 11, 42}}, {87, {35, 5, 11, 41}}}
{{90, {37, 3, 10, 42}}, {10, {37, 2, 10, 43}}}
