Rhynchocyon_petersi, {{86, {{33, 4, 11, 43}, 0.04}}, {14, {{32, 4, 12, 43}, 0.04}}}
Spinosaurus_.9, {{86, {{33, 4, 11, 43}, 0.99}}, {14, {{32, 4, 12, 43}, 0.99}}}
Spinosaurus_.8, {{86, {{33, 4, 11, 43}, 0.98}}, {14, {{32, 4, 12, 43}, 0.98}}}
Spinosaurus_.7, {{14, {{32, 4, 12, 43}, 0.96}}, {86, {{33, 4, 11, 43}, 0.96}}}
Spinosaurus_.6, {{10, {{32, 4, 12, 43}, 0.92}}, {3, {{32, 4, 12, 43}, 0.91}}, {1, {{32, 4, 12, 43}, 0.93}}, {61, {{33, 4, 11, 43}, 0.92}}, {25, {{33, 4, 11, 43}, 0.91}}}
Spinosaurus_.5, {{30, {{33, 4, 11, 43}, 0.99}}, {9, {{32, 4, 12, 43}, 1.0}}, {5, {{32, 4, 12, 43}, 0.99}}, {56, {{33, 4, 11, 43}, 1.0}}}
Spinosaurus_.4, {{86, {{33, 4, 11, 43}, 0.98}}, {14, {{32, 4, 12, 43}, 0.98}}}
Spinosaurus_.3, {{64, {{33, 4, 11, 43}, 0.97}}, {22, {{33, 4, 11, 43}, 0.98}}, {11, {{32, 4, 12, 43}, 0.97}}, {3, {{32, 4, 12, 43}, 0.98}}}
Spinosaurus_.2, {{84, {{33, 4, 11, 43}, 0.95}}, {2, {{33, 4, 11, 43}, 0.94}}, {14, {{32, 4, 12, 43}, 0.95}}}
Spinosaurus_.1, {{47, {{33, 4, 11, 43}, 0.89}}, {7, {{32, 4, 12, 43}, 0.9}}, {7, {{32, 4, 12, 43}, 0.89}}, {39, {{33, 4, 11, 43}, 0.9}}}
Spinosaurus_, {{86, {{33, 4, 11, 43}, 0.99}}, {14, {{32, 4, 12, 43}, 0.99}}}
Baryonyx.3, {{1, {{33, 4, 11, 43}, 0.89}}, {85, {{33, 4, 11, 43}, 0.88}}, {14, {{32, 4, 12, 43}, 0.88}}}
Baryonyx.2, {{14, {{32, 4, 12, 43}, 0.96}}, {86, {{33, 4, 11, 43}, 0.96}}}
Baryonyx.1, {{86, {{33, 4, 11, 43}, 0.99}}, {14, {{32, 4, 12, 43}, 0.99}}}
Suchomimus.3, {{13, {{33, 4, 11, 43}, 0.36}}, {15, {{33, 4, 11, 43}, 0.34}}, {58, {{33, 4, 11, 43}, 0.35}}, {6, {{32, 4, 12, 43}, 0.36}}, {8, {{32, 4, 12, 43}, 0.35}}}
Suchomimus.2, {{73, {{33, 4, 11, 43}, 0.59}}, {5, {{33, 4, 11, 43}, 0.6}}, {12, {{32, 4, 12, 43}, 0.59}}, {2, {{32, 4, 12, 43}, 0.6}}, {8, {{33, 4, 11, 43}, 0.58}}}
Suchomimus.1, {{1, {{33, 4, 11, 43}, 0.31}}, {1, {{33, 4, 11, 43}, 0.34}}, {36, {{33, 4, 11, 43}, 0.33}}, {48, {{33, 4, 11, 43}, 0.32}}, {2, {{32, 4, 12, 43}, 0.34}}, {11, {{32, 4, 12, 43}, 0.33}}, {1, {{32, 4, 12, 43}, 0.32}}}
Suchomimus, {{71, {{33, 4, 11, 43}, 0.56}}, {6, {{32, 4, 12, 43}, 0.56}}, {13, {{33, 4, 11, 43}, 0.57}}, {2, {{33, 4, 11, 43}, 0.55}}, {8, {{32, 4, 12, 43}, 0.57}}}
Baryonyx, {{86, {{33, 4, 11, 43}, 0.98}}, {14, {{32, 4, 12, 43}, 0.98}}}
Tribonyx_mortieri, {{86, {{33, 4, 11, 43}, 0.07}}, {14, {{32, 4, 12, 43}, 0.07}}}
Phalacrocorax_harrisi, {{69, {{33, 4, 11, 43}, 0.26}}, {9, {{32, 4, 12, 43}, 0.27}}, {5, {{32, 4, 12, 43}, 0.26}}, {17, {{33, 4, 11, 43}, 0.27}}}
Hydromys_chrysogaster, {{4, {{32, 4, 13, 43}, 0.49}}, {58, {{33, 4, 12, 43}, 0.48}}, {38, {{33, 4, 12, 43}, 0.49}}}
Rattus_rattus, {{39, {{33, 4, 12, 43}, 0.13}}, {57, {{33, 4, 12, 43}, 0.12}}, {4, {{32, 4, 13, 43}, 0.13}}}
Castor_fiber, {{4, {{32, 4, 13, 43}, 0.82}}, {1, {{33, 4, 12, 43}, 0.81}}, {95, {{33, 4, 12, 43}, 0.82}}}
Desmana_moschata, {{4, {{32, 4, 13, 43}, 0.92}}, {96, {{33, 4, 12, 43}, 0.92}}}
Vulpes_vulpes, {{96, {{33, 4, 12, 43}, 0.13}}, {4, {{32, 4, 13, 43}, 0.13}}}
Elomeryx_borbonicus_, {{92, {{33, 4, 12, 43}, 0.33}}, {4, {{33, 4, 12, 43}, 0.32}}, {4, {{32, 4, 13, 43}, 0.33}}}
Bison_bonasus, {{3, {{32, 4, 13, 43}, 0.32}}, {96, {{33, 4, 12, 43}, 0.32}}, {1, {{32, 4, 13, 43}, 0.33}}}
Alces_americanus, {{96, {{33, 4, 12, 43}, 0.45}}, {1, {{32, 4, 13, 43}, 0.46}}, {3, {{32, 4, 13, 43}, 0.45}}}
Megaloceros_sp, {{4, {{32, 4, 13, 43}, 0.23}}, {5, {{33, 4, 12, 43}, 0.22}}, {91, {{33, 4, 12, 43}, 0.23}}}
Spinosaurus_.11, {{24, {{33, 4, 12, 43}, 0.5}}, {23, {{33, 4, 12, 43}, 0.51}}, {1, {{32, 4, 13, 43}, 0.49}}, {1, {{32, 4, 13, 43}, 0.52}}, {1, {{32, 4, 13, 43}, 0.5}}, {12, {{33, 4, 12, 43}, 0.47}}, {19, {{33, 4, 12, 43}, 0.48}}, {15, {{33, 4, 12, 43}, 0.49}}, {1, {{32, 4, 13, 43}, 0.51}}, {3, {{33, 4, 12, 43}, 0.52}}}
Spinosaurus_.10, {{1, {{32, 4, 13, 43}, 0.54}}, {3, {{33, 4, 12, 43}, 0.56}}, {18, {{33, 4, 12, 43}, 0.53}}, {16, {{33, 4, 12, 43}, 0.51}}, {1, {{32, 4, 13, 43}, 0.55}}, {21, {{33, 4, 12, 43}, 0.54}}, {2, {{32, 4, 13, 43}, 0.53}}, {24, {{33, 4, 12, 43}, 0.55}}, {14, {{33, 4, 12, 43}, 0.52}}}
Spinosaurus_.9, {{4, {{32, 4, 13, 43}, 0.98}}, {96, {{33, 4, 12, 43}, 0.98}}}
Spinosaurus_.8, {{81, {{33, 4, 12, 43}, 0.97}}, {15, {{33, 4, 12, 43}, 0.98}}, {4, {{32, 4, 13, 43}, 0.97}}}
Spinosaurus_.7, {{19, {{33, 4, 12, 43}, 0.96}}, {77, {{33, 4, 12, 43}, 0.95}}, {4, {{32, 4, 13, 43}, 0.95}}}
Spinosaurus_.6, {{64, {{33, 4, 12, 43}, 0.91}}, {1, {{32, 4, 13, 43}, 0.9}}, {3, {{32, 4, 13, 43}, 0.91}}, {3, {{33, 4, 12, 43}, 0.92}}, {29, {{33, 4, 12, 43}, 0.9}}}
Spinosaurus_.5, {{96, {{33, 4, 12, 43}, 0.99}}, {4, {{32, 4, 13, 43}, 0.99}}}
Spinosaurus_.4, {{4, {{32, 4, 13, 43}, 0.98}}, {16, {{33, 4, 12, 43}, 0.97}}, {80, {{33, 4, 12, 43}, 0.98}}}
Spinosaurus_.3, {{53, {{33, 4, 12, 43}, 0.96}}, {43, {{33, 4, 12, 43}, 0.97}}, {2, {{32, 4, 13, 43}, 0.96}}, {2, {{32, 4, 13, 43}, 0.97}}}
Spinosaurus_.2, {{3, {{32, 4, 13, 43}, 0.94}}, {29, {{33, 4, 12, 43}, 0.93}}, {67, {{33, 4, 12, 43}, 0.94}}, {1, {{32, 4, 13, 43}, 0.93}}}
Spinosaurus_.1, {{3, {{32, 4, 13, 43}, 0.88}}, {23, {{33, 4, 12, 43}, 0.89}}, {48, {{33, 4, 12, 43}, 0.88}}, {25, {{33, 4, 12, 43}, 0.87}}, {1, {{32, 4, 13, 43}, 0.89}}}
Spinosaurus_, {{96, {{33, 4, 12, 43}, 0.99}}, {4, {{32, 4, 13, 43}, 0.99}}}
Baryonyx.3, {{4, {{32, 4, 13, 43}, 0.88}}, {42, {{33, 4, 12, 43}, 0.88}}, {54, {{33, 4, 12, 43}, 0.87}}}
Baryonyx.2, {{96, {{33, 4, 12, 43}, 0.95}}, {4, {{32, 4, 13, 43}, 0.95}}}
Baryonyx.1, {{4, {{32, 4, 13, 43}, 0.98}}, {96, {{33, 4, 12, 43}, 0.98}}}
Suchomimus.3, {{61, {{33, 4, 12, 43}, 0.4}}, {8, {{33, 4, 12, 43}, 0.39}}, {4, {{32, 4, 13, 43}, 0.41}}, {1, {{33, 4, 12, 43}, 0.42}}, {26, {{33, 4, 12, 43}, 0.41}}}
Suchomimus.2, {{4, {{32, 4, 13, 43}, 0.62}}, {32, {{33, 4, 12, 43}, 0.61}}, {64, {{33, 4, 12, 43}, 0.62}}}
Suchomimus.1, {{57, {{33, 4, 12, 43}, 0.37}}, {37, {{33, 4, 12, 43}, 0.38}}, {1, {{33, 4, 12, 43}, 0.36}}, {1, {{33, 4, 12, 43}, 0.39}}, {4, {{32, 4, 13, 43}, 0.38}}}
Suchomimus, {{14, {{33, 4, 12, 43}, 0.58}}, {77, {{33, 4, 12, 43}, 0.59}}, {5, {{33, 4, 12, 43}, 0.6}}, {3, {{32, 4, 13, 43}, 0.59}}, {1, {{32, 4, 13, 43}, 0.6}}}
Baryonyx, {{4, {{32, 4, 13, 43}, 0.98}}, {96, {{33, 4, 12, 43}, 0.98}}}
Small_Eocene_penguin, {{96, {{33, 4, 12, 43}, 0.97}}, {4, {{32, 4, 13, 43}, 0.97}}}
Dasyurus_maculatus, {{4, {{36, 4, 10, 41}, 0.68}}, {14, {{36, 5, 10, 40}, 0.69}}, {51, {{36, 4, 10, 41}, 0.69}}, {27, {{36, 5, 10, 40}, 0.68}}, {4, {{35, 4, 11, 41}, 0.69}}}
Procavia_capensis, {{41, {{36, 5, 10, 40}, 0.57}}, {53, {{36, 4, 10, 41}, 0.57}}, {2, {{35, 4, 11, 41}, 0.57}}, {2, {{36, 4, 10, 41}, 0.58}}, {2, {{35, 4, 11, 41}, 0.58}}}
Procyon_lotor, {{15, {{36, 5, 10, 40}, 0.46}}, {54, {{36, 4, 10, 41}, 0.46}}, {4, {{35, 4, 11, 41}, 0.46}}, {26, {{36, 5, 10, 40}, 0.45}}, {1, {{36, 4, 10, 41}, 0.45}}}
Chapsosaurus_, {{41, {{36, 5, 10, 40}, 0.99}}, {55, {{36, 4, 10, 41}, 0.99}}, {4, {{35, 4, 11, 41}, 0.99}}}
Placodontia_indet_1, {{23, {{36, 5, 10, 40}, 1.0}}, {26, {{36, 4, 10, 41}, 1.0}}, {3, {{35, 4, 11, 41}, 1.0}}, {18, {{36, 5, 10, 40}, 0.99}}, {29, {{36, 4, 10, 41}, 0.99}}, {1, {{35, 4, 11, 41}, 0.99}}}
Simosaurus_1, {{41, {{36, 4, 10, 41}, 0.87}}, {2, {{35, 4, 11, 41}, 0.87}}, {10, {{36, 5, 10, 40}, 0.86}}, {14, {{36, 4, 10, 41}, 0.86}}, {2, {{35, 4, 11, 41}, 0.86}}, {31, {{36, 5, 10, 40}, 0.87}}}
Rhaeticosaurus, {{41, {{36, 5, 10, 40}, 1.0}}, {55, {{36, 4, 10, 41}, 1.0}}, {4, {{35, 4, 11, 41}, 1.0}}}
Cryptoclidus, {{41, {{36, 5, 10, 40}, 1.0}}, {55, {{36, 4, 10, 41}, 1.0}}, {4, {{35, 4, 11, 41}, 1.0}}}
Nothosaurus_150, {{41, {{36, 5, 10, 40}, 1.0}}, {55, {{36, 4, 10, 41}, 1.0}}, {4, {{35, 4, 11, 41}, 1.0}}}
Spinosaurus_.11, {{1, {{36, 4, 10, 41}, 0.54}}, {11, {{36, 5, 10, 40}, 0.48}}, {9, {{36, 5, 10, 40}, 0.49}}, {7, {{36, 5, 10, 40}, 0.52}}, {6, {{36, 4, 10, 41}, 0.49}}, {1, {{36, 4, 10, 41}, 0.48}}, {12, {{36, 4, 10, 41}, 0.52}}, {7, {{36, 5, 10, 40}, 0.5}}, {2, {{35, 4, 11, 41}, 0.52}}, {7, {{36, 4, 10, 41}, 0.5}}, {1, {{36, 5, 10, 40}, 0.53}}, {6, {{36, 5, 10, 40}, 0.51}}, {8, {{36, 4, 10, 41}, 0.53}}, {2, {{35, 4, 11, 41}, 0.5}}, {20, {{36, 4, 10, 41}, 0.51}}}
Spinosaurus_.10, {{13, {{36, 5, 10, 40}, 0.54}}, {9, {{36, 5, 10, 40}, 0.57}}, {6, {{36, 4, 10, 41}, 0.54}}, {18, {{36, 4, 10, 41}, 0.57}}, {7, {{36, 5, 10, 40}, 0.55}}, {5, {{36, 4, 10, 41}, 0.55}}, {2, {{35, 4, 11, 41}, 0.57}}, {3, {{36, 5, 10, 40}, 0.58}}, {2, {{35, 4, 11, 41}, 0.55}}, {7, {{36, 4, 10, 41}, 0.58}}, {4, {{36, 5, 10, 40}, 0.56}}, {5, {{36, 5, 10, 40}, 0.53}}, {17, {{36, 4, 10, 41}, 0.56}}, {2, {{36, 4, 10, 41}, 0.53}}}
Spinosaurus_.9, {{41, {{36, 5, 10, 40}, 0.99}}, {55, {{36, 4, 10, 41}, 0.99}}, {4, {{35, 4, 11, 41}, 0.99}}}
Spinosaurus_.8, {{41, {{36, 5, 10, 40}, 0.99}}, {55, {{36, 4, 10, 41}, 0.99}}, {4, {{35, 4, 11, 41}, 0.99}}}
Spinosaurus_.7, {{55, {{36, 4, 10, 41}, 0.98}}, {4, {{35, 4, 11, 41}, 0.98}}, {41, {{36, 5, 10, 40}, 0.98}}}
Spinosaurus_.6, {{7, {{36, 4, 10, 41}, 0.94}}, {2, {{35, 4, 11, 41}, 0.94}}, {26, {{36, 5, 10, 40}, 0.95}}, {48, {{36, 4, 10, 41}, 0.95}}, {15, {{36, 5, 10, 40}, 0.94}}, {2, {{35, 4, 11, 41}, 0.95}}}
Spinosaurus_.5, {{41, {{36, 5, 10, 40}, 1.0}}, {55, {{36, 4, 10, 41}, 1.0}}, {4, {{35, 4, 11, 41}, 1.0}}}
Spinosaurus_.4, {{41, {{36, 5, 10, 40}, 0.99}}, {55, {{36, 4, 10, 41}, 0.99}}, {4, {{35, 4, 11, 41}, 0.99}}}
Spinosaurus_.3, {{41, {{36, 5, 10, 40}, 0.99}}, {55, {{36, 4, 10, 41}, 0.99}}, {4, {{35, 4, 11, 41}, 0.99}}}
Spinosaurus_.2, {{41, {{36, 5, 10, 40}, 0.97}}, {55, {{36, 4, 10, 41}, 0.97}}, {4, {{35, 4, 11, 41}, 0.97}}}
Spinosaurus_.1, {{6, {{36, 4, 10, 41}, 0.94}}, {7, {{36, 5, 10, 40}, 0.92}}, {3, {{36, 4, 10, 41}, 0.92}}, {29, {{36, 5, 10, 40}, 0.93}}, {46, {{36, 4, 10, 41}, 0.93}}, {5, {{36, 5, 10, 40}, 0.94}}, {4, {{35, 4, 11, 41}, 0.93}}}
Spinosaurus_, {{41, {{36, 5, 10, 40}, 1.0}}, {55, {{36, 4, 10, 41}, 1.0}}, {4, {{35, 4, 11, 41}, 1.0}}}
Baryonyx.3, {{41, {{36, 5, 10, 40}, 0.92}}, {55, {{36, 4, 10, 41}, 0.92}}, {4, {{35, 4, 11, 41}, 0.92}}}
Baryonyx.2, {{55, {{36, 4, 10, 41}, 0.98}}, {4, {{35, 4, 11, 41}, 0.98}}, {41, {{36, 5, 10, 40}, 0.98}}}
Baryonyx.1, {{41, {{36, 5, 10, 40}, 0.99}}, {55, {{36, 4, 10, 41}, 0.99}}, {4, {{35, 4, 11, 41}, 0.99}}}
Suchomimus.3, {{1, {{35, 4, 11, 41}, 0.35}}, {5, {{36, 5, 10, 40}, 0.36}}, {15, {{36, 5, 10, 40}, 0.34}}, {9, {{36, 4, 10, 41}, 0.36}}, {7, {{36, 4, 10, 41}, 0.34}}, {21, {{36, 5, 10, 40}, 0.35}}, {3, {{35, 4, 11, 41}, 0.36}}, {39, {{36, 4, 10, 41}, 0.35}}}
Suchomimus.2, {{24, {{36, 4, 10, 41}, 0.62}}, {17, {{36, 5, 10, 40}, 0.63}}, {31, {{36, 4, 10, 41}, 0.63}}, {4, {{35, 4, 11, 41}, 0.63}}, {24, {{36, 5, 10, 40}, 0.62}}}
Suchomimus.1, {{35, {{36, 4, 10, 41}, 0.32}}, {5, {{36, 5, 10, 40}, 0.31}}, {2, {{36, 4, 10, 41}, 0.31}}, {8, {{36, 5, 10, 40}, 0.33}}, {1, {{36, 4, 10, 41}, 0.34}}, {17, {{36, 4, 10, 41}, 0.33}}, {28, {{36, 5, 10, 40}, 0.32}}, {4, {{35, 4, 11, 41}, 0.33}}}
Suchomimus, {{1, {{35, 4, 11, 41}, 0.61}}, {3, {{35, 4, 11, 41}, 0.6}}, {22, {{36, 5, 10, 40}, 0.59}}, {19, {{36, 4, 10, 41}, 0.59}}, {1, {{36, 5, 10, 40}, 0.61}}, {18, {{36, 5, 10, 40}, 0.6}}, {2, {{36, 4, 10, 41}, 0.61}}, {34, {{36, 4, 10, 41}, 0.6}}}
Baryonyx, {{41, {{36, 5, 10, 40}, 0.99}}, {55, {{36, 4, 10, 41}, 0.99}}, {4, {{35, 4, 11, 41}, 0.99}}}
Apteryx_owenii_, {{41, {{36, 5, 10, 40}, 0.02}}, {55, {{36, 4, 10, 41}, 0.02}}, {4, {{35, 4, 11, 41}, 0.02}}}
Xenicus_giliventris, {{41, {{36, 5, 10, 40}, 0.0}}, {55, {{36, 4, 10, 41}, 0.0}}, {4, {{35, 4, 11, 41}, 0.0}}}
Ornithorhynchus_anatinus, {{95, {{36, 5, 12, 39}, 0.95}}, {5, {{36, 5, 12, 39}, 0.94}}}
Chironectes_minimus, {{100, {{36, 5, 12, 39}, 0.92}}}
Mus_musculus, {{100, {{36, 5, 12, 39}, 0.02}}}
Meles_meles, {{2, {{36, 5, 12, 39}, 0.29}}, {98, {{36, 5, 12, 39}, 0.3}}}
Maiacetus, {{100, {{36, 5, 12, 39}, 1.0}}}
Pistosaurus, {{84, {{36, 5, 12, 39}, 0.99}}, {16, {{36, 5, 12, 39}, 0.98}}}
Nothosaurus_giganteus, {{74, {{36, 5, 12, 39}, 0.65}}, {23, {{36, 5, 12, 39}, 0.64}}, {3, {{36, 5, 12, 39}, 0.66}}}
Nothosaurus_mirabilis_1, {{95, {{36, 5, 12, 39}, 0.85}}, {5, {{36, 5, 12, 39}, 0.84}}}
Nothosaurus_568, {{100, {{36, 5, 12, 39}, 0.99}}}
Pogona_viceps, {{100, {{36, 5, 12, 39}, 0.01}}}
Spinosaurus_.11, {{16, {{36, 5, 12, 39}, 0.42}}, {16, {{36, 5, 12, 39}, 0.41}}, {1, {{36, 5, 12, 39}, 0.46}}, {31, {{36, 5, 12, 39}, 0.44}}, {16, {{36, 5, 12, 39}, 0.45}}, {20, {{36, 5, 12, 39}, 0.43}}}
Spinosaurus_.10, {{17, {{36, 5, 12, 39}, 0.47}}, {30, {{36, 5, 12, 39}, 0.49}}, {18, {{36, 5, 12, 39}, 0.48}}, {17, {{36, 5, 12, 39}, 0.46}}, {17, {{36, 5, 12, 39}, 0.5}}, {1, {{36, 5, 12, 39}, 0.45}}}
Spinosaurus_.9, {{100, {{36, 5, 12, 39}, 0.99}}}
Spinosaurus_.8, {{100, {{36, 5, 12, 39}, 0.98}}}
Spinosaurus_.7, {{77, {{36, 5, 12, 39}, 0.96}}, {23, {{36, 5, 12, 39}, 0.97}}}
Spinosaurus_.6, {{64, {{36, 5, 12, 39}, 0.92}}, {36, {{36, 5, 12, 39}, 0.91}}}
Spinosaurus_.5, {{100, {{36, 5, 12, 39}, 1.0}}}
Spinosaurus_.4, {{100, {{36, 5, 12, 39}, 0.99}}}
Spinosaurus_.3, {{100, {{36, 5, 12, 39}, 0.98}}}
Spinosaurus_.2, {{43, {{36, 5, 12, 39}, 0.96}}, {57, {{36, 5, 12, 39}, 0.95}}}
Spinosaurus_.1, {{56, {{36, 5, 12, 39}, 0.9}}, {44, {{36, 5, 12, 39}, 0.89}}}
Spinosaurus_, {{97, {{36, 5, 12, 39}, 1.0}}, {3, {{36, 5, 12, 39}, 0.99}}}
Baryonyx.3, {{4, {{36, 5, 12, 39}, 0.86}}, {96, {{36, 5, 12, 39}, 0.87}}}
Baryonyx.2, {{100, {{36, 5, 12, 39}, 0.96}}}
Baryonyx.1, {{100, {{36, 5, 12, 39}, 0.99}}}
Suchomimus.3, {{1, {{36, 5, 12, 39}, 0.25}}, {51, {{36, 5, 12, 39}, 0.27}}, {45, {{36, 5, 12, 39}, 0.26}}, {3, {{36, 5, 12, 39}, 0.28}}}
Suchomimus.2, {{79, {{36, 5, 12, 39}, 0.52}}, {1, {{36, 5, 12, 39}, 0.53}}, {20, {{36, 5, 12, 39}, 0.51}}}
Suchomimus.1, {{31, {{36, 5, 12, 39}, 0.24}}, {62, {{36, 5, 12, 39}, 0.25}}, {7, {{36, 5, 12, 39}, 0.26}}}
Suchomimus, {{57, {{36, 5, 12, 39}, 0.49}}, {43, {{36, 5, 12, 39}, 0.5}}}
Baryonyx, {{70, {{36, 5, 12, 39}, 0.99}}, {30, {{36, 5, 12, 39}, 0.98}}}
Microgale_thomasi, {{100, {{33, 4, 13, 42}, 0.11}}}
Mustela_nivalis, {{99, {{33, 4, 13, 42}, 0.2}}, {1, {{33, 4, 13, 42}, 0.19}}}
Nanophoca_vitulinoides, {{100, {{33, 4, 13, 42}, 0.99}}}
Phocanella_pumila, {{100, {{33, 4, 13, 42}, 0.99}}}
Sus_scrofa, {{93, {{33, 4, 13, 42}, 0.22}}, {7, {{33, 4, 13, 42}, 0.23}}}
Psephoderma, {{87, {{33, 4, 13, 42}, 0.92}}, {13, {{33, 4, 13, 42}, 0.93}}}
Spinosaurus_.11, {{14, {{33, 4, 13, 42}, 0.47}}, {19, {{33, 4, 13, 42}, 0.48}}, {17, {{33, 4, 13, 42}, 0.49}}, {1, {{33, 4, 13, 42}, 0.52}}, {32, {{33, 4, 13, 42}, 0.5}}, {17, {{33, 4, 13, 42}, 0.51}}}
Spinosaurus_.10, {{26, {{33, 4, 13, 42}, 0.54}}, {23, {{33, 4, 13, 42}, 0.55}}, {15, {{33, 4, 13, 42}, 0.52}}, {1, {{33, 4, 13, 42}, 0.56}}, {20, {{33, 4, 13, 42}, 0.53}}, {15, {{33, 4, 13, 42}, 0.51}}}
Spinosaurus_.9, {{100, {{33, 4, 13, 42}, 0.98}}}
Spinosaurus_.8, {{37, {{33, 4, 13, 42}, 0.98}}, {63, {{33, 4, 13, 42}, 0.97}}}
Spinosaurus_.7, {{22, {{33, 4, 13, 42}, 0.96}}, {78, {{33, 4, 13, 42}, 0.95}}}
Spinosaurus_.6, {{36, {{33, 4, 13, 42}, 0.9}}, {64, {{33, 4, 13, 42}, 0.91}}}
Spinosaurus_.5, {{100, {{33, 4, 13, 42}, 0.99}}}
Spinosaurus_.4, {{100, {{33, 4, 13, 42}, 0.98}}}
Spinosaurus_.3, {{8, {{33, 4, 13, 42}, 0.96}}, {92, {{33, 4, 13, 42}, 0.97}}}
Spinosaurus_.2, {{1, {{33, 4, 13, 42}, 0.95}}, {99, {{33, 4, 13, 42}, 0.94}}}
Spinosaurus_.1, {{8, {{33, 4, 13, 42}, 0.87}}, {40, {{33, 4, 13, 42}, 0.89}}, {52, {{33, 4, 13, 42}, 0.88}}}
Spinosaurus_, {{100, {{33, 4, 13, 42}, 0.99}}}
Baryonyx.3, {{98, {{33, 4, 13, 42}, 0.87}}, {2, {{33, 4, 13, 42}, 0.86}}}
Baryonyx.2, {{100, {{33, 4, 13, 42}, 0.95}}}
Baryonyx.1, {{100, {{33, 4, 13, 42}, 0.98}}}
Suchomimus.3, {{69, {{33, 4, 13, 42}, 0.37}}, {10, {{33, 4, 13, 42}, 0.38}}, {21, {{33, 4, 13, 42}, 0.36}}}
Suchomimus.2, {{3, {{33, 4, 13, 42}, 0.58}}, {88, {{33, 4, 13, 42}, 0.59}}, {9, {{33, 4, 13, 42}, 0.6}}}
Suchomimus.1, {{4, {{33, 4, 13, 42}, 0.36}}, {39, {{33, 4, 13, 42}, 0.34}}, {57, {{33, 4, 13, 42}, 0.35}}}
Suchomimus, {{68, {{33, 4, 13, 42}, 0.57}}, {1, {{33, 4, 13, 42}, 0.58}}, {31, {{33, 4, 13, 42}, 0.56}}}
Baryonyx, {{100, {{33, 4, 13, 42}, 0.98}}}
Apteryx_australis, {{1, {{33, 4, 13, 42}, 0.14}}, {99, {{33, 4, 13, 42}, 0.13}}}
Raphus, {{100, {{33, 4, 13, 42}, 0.19}}}
Aptenodytes______, {{100, {{33, 4, 13, 42}, 0.93}}}
Spheniscus, {{67, {{33, 4, 13, 42}, 0.92}}, {33, {{33, 4, 13, 42}, 0.91}}}
Myrmecophaga_tridactyla, {{100, {{38, 4, 9, 41}, 0.88}}}
Tamandua_tetradactyla, {{96, {{38, 4, 9, 41}, 0.88}}, {4, {{38, 4, 9, 41}, 0.87}}}
Otaria_byronia, {{100, {{38, 4, 9, 41}, 0.94}}}
Indohyus, {{100, {{38, 4, 9, 41}, 0.96}}}
Basilosaurus, {{100, {{38, 4, 9, 41}, 0.99}}}
Serpianosaurus, {{100, {{38, 4, 9, 41}, 1.0}}}
Plesiosaurus, {{100, {{38, 4, 9, 41}, 1.0}}}
