"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",34,5,18,48
"2",34,5,18,48
"3",34,5,18,48
"4",34,5,18,48
"5",34,5,18,48
"6",34,5,18,48
"7",34,5,18,48
"8",34,5,18,48
"9",34,5,18,48
"10",34,5,18,48
"11",34,5,18,48
"12",34,5,18,48
"13",34,5,18,48
"14",34,5,18,48
"15",34,5,18,48
"16",34,5,18,48
"17",34,5,18,48
"18",34,5,18,48
"19",34,5,18,48
"20",34,5,18,48
"21",34,5,18,48
"22",34,5,18,48
"23",34,5,18,48
"24",34,5,18,48
"25",34,5,18,48
"26",34,5,18,48
"27",34,5,18,48
"28",34,5,18,48
"29",34,5,18,48
"30",34,5,18,48
"31",34,5,18,48
"32",34,5,18,48
"33",34,5,18,48
"34",34,5,18,48
"35",34,5,18,48
"36",34,5,18,48
"37",34,5,18,48
"38",34,5,18,48
"39",34,5,18,48
"40",34,5,18,48
"41",34,5,18,48
"42",34,5,18,48
"43",34,5,18,48
"44",34,5,18,48
"45",34,5,18,48
"46",34,5,18,48
"47",34,5,18,48
"48",34,5,18,48
"49",34,5,18,48
"50",34,5,18,48
"51",34,5,18,48
"52",34,5,18,48
"53",34,5,18,48
"54",34,5,18,48
"55",34,5,18,48
"56",34,5,18,48
"57",34,5,18,48
"58",34,5,18,48
"59",34,5,18,48
"60",34,5,18,48
"61",34,5,18,48
"62",34,5,18,48
"63",34,5,18,48
"64",34,5,18,48
"65",34,5,18,48
"66",34,5,18,48
"67",34,5,18,48
"68",34,5,18,48
"69",34,5,18,48
"70",34,5,18,48
"71",34,5,18,48
"72",34,5,18,48
"73",34,5,18,48
"74",34,5,18,48
"75",34,5,18,48
"76",34,5,18,48
"77",34,5,18,48
"78",34,5,18,48
"79",34,5,18,48
"80",34,5,18,48
"81",34,5,18,48
"82",34,5,18,48
"83",34,5,18,48
"84",34,5,18,48
"85",34,5,18,48
"86",34,5,18,48
"87",34,5,18,48
"88",34,5,18,48
"89",34,5,18,48
"90",34,5,18,48
"91",34,5,18,48
"92",34,5,18,48
"93",34,5,18,48
"94",34,5,18,48
"95",34,5,18,48
"96",34,5,18,48
"97",34,5,18,48
"98",34,5,18,48
"99",34,5,18,48
"100",34,5,18,48
