"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",34,3,17,51
"2",34,3,17,51
"3",34,3,17,51
"4",34,3,17,51
"5",34,3,17,51
"6",34,3,17,51
"7",34,3,17,51
"8",34,3,17,51
"9",34,3,17,51
"10",34,3,17,51
"11",34,3,17,51
"12",34,3,17,51
"13",34,3,17,51
"14",34,3,17,51
"15",34,3,17,51
"16",34,3,17,51
"17",34,3,17,51
"18",34,3,17,51
"19",34,3,17,51
"20",34,3,17,51
"21",34,3,17,51
"22",34,3,17,51
"23",34,3,17,51
"24",34,3,17,51
"25",34,3,17,51
"26",34,3,17,51
"27",34,3,17,51
"28",34,3,17,51
"29",34,3,17,51
"30",34,3,17,51
"31",34,3,17,51
"32",34,3,17,51
"33",34,3,17,51
"34",34,3,17,51
"35",34,3,17,51
"36",34,3,17,51
"37",34,3,17,51
"38",34,3,17,51
"39",34,3,17,51
"40",34,3,17,51
"41",34,3,17,51
"42",34,3,17,51
"43",34,3,17,51
"44",34,3,17,51
"45",34,3,17,51
"46",34,3,17,51
"47",34,3,17,51
"48",34,3,17,51
"49",34,3,17,51
"50",34,3,17,51
"51",34,3,17,51
"52",34,3,17,51
"53",34,3,17,51
"54",34,3,17,51
"55",34,3,17,51
"56",34,3,17,51
"57",34,3,17,51
"58",34,3,17,51
"59",34,3,17,51
"60",34,3,17,51
"61",34,3,17,51
"62",34,3,17,51
"63",34,3,17,51
"64",34,3,17,51
"65",34,3,17,51
"66",34,3,17,51
"67",34,3,17,51
"68",34,3,17,51
"69",34,3,17,51
"70",34,3,17,51
"71",34,3,17,51
"72",34,3,17,51
"73",34,3,17,51
"74",34,3,17,51
"75",34,3,17,51
"76",34,3,17,51
"77",34,3,17,51
"78",34,3,17,51
"79",34,3,17,51
"80",34,3,17,51
"81",34,3,17,51
"82",34,3,17,51
"83",34,3,17,51
"84",34,3,17,51
"85",34,3,17,51
"86",34,3,17,51
"87",34,3,17,51
"88",34,3,17,51
"89",34,3,17,51
"90",34,3,17,51
"91",34,3,17,51
"92",34,3,17,51
"93",34,3,17,51
"94",34,3,17,51
"95",34,3,17,51
"96",34,3,17,51
"97",34,3,17,51
"98",34,3,17,51
"99",34,3,17,51
"100",34,3,17,51
