{{100, {36, 3, 19, 47}}}
{{100, {36, 4, 17, 49}}}
{{100, {36, 4, 17, 48}}}
{{100, {35, 5, 17, 48}}}
{{100, {36, 5, 18, 46}}}
{{1, {34, 6, 16, 49}}, {99, {34, 7, 16, 48}}}
{{100, {36, 5, 18, 46}}}
{{100, {35, 6, 14, 50}}}
{{100, {34, 7, 17, 48}}}
{{100, {33, 5, 18, 50}}}
