"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",37,6,21,53
"2",37,8,21,51
"3",37,7,21,52
"4",37,8,21,51
"5",37,6,21,53
"6",37,6,21,53
"7",37,6,21,53
"8",37,6,21,53
"9",37,6,21,53
"10",37,6,21,53
"11",37,6,21,53
"12",37,6,21,53
"13",37,6,21,53
"14",37,6,21,53
"15",37,7,21,52
"16",37,8,21,51
"17",37,6,21,53
"18",37,6,21,53
"19",37,6,21,53
"20",37,6,21,53
"21",37,6,21,53
"22",37,6,21,53
"23",37,7,21,52
"24",37,6,21,53
"25",37,6,21,53
"26",37,6,21,53
"27",37,6,21,53
"28",37,6,21,53
"29",37,7,21,52
"30",37,6,21,53
"31",37,8,21,51
"32",37,6,21,53
"33",37,6,21,53
"34",37,6,21,53
"35",37,6,21,53
"36",37,6,21,53
"37",37,6,21,53
"38",37,6,21,53
"39",37,6,21,53
"40",37,6,21,53
"41",37,6,21,53
"42",37,6,21,53
"43",37,6,21,53
"44",37,7,21,52
"45",37,6,21,53
"46",37,6,21,53
"47",37,8,21,51
"48",37,6,21,53
"49",37,6,21,53
"50",37,6,21,53
"51",37,6,21,53
"52",37,6,21,53
"53",37,7,21,52
"54",37,7,21,52
"55",37,6,21,53
"56",37,6,21,53
"57",37,7,21,52
"58",37,6,21,53
"59",37,6,21,53
"60",37,6,21,53
"61",37,6,21,53
"62",37,6,21,53
"63",37,7,21,52
"64",37,6,21,53
"65",37,7,21,52
"66",37,7,21,52
"67",37,7,21,52
"68",37,6,21,53
"69",37,6,21,53
"70",37,6,21,53
"71",37,6,21,53
"72",37,6,21,53
"73",37,7,21,52
"74",37,6,21,53
"75",37,6,21,53
"76",37,7,21,52
"77",37,6,21,53
"78",37,6,21,53
"79",37,6,21,53
"80",37,6,21,53
"81",37,6,21,53
"82",37,6,21,53
"83",37,6,21,53
"84",37,6,21,53
"85",37,6,21,53
"86",37,6,21,53
"87",37,6,21,53
"88",37,6,21,53
"89",37,7,21,52
"90",37,6,21,53
"91",37,6,21,53
"92",37,8,21,51
"93",37,6,21,53
"94",37,6,21,53
"95",37,6,21,53
"96",37,8,21,51
"97",37,6,21,53
"98",37,6,21,53
"99",37,6,21,53
"100",37,6,21,53
