"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",39,4,19,54
"2",39,4,19,54
"3",39,4,19,54
"4",39,4,19,54
"5",39,4,19,54
"6",39,4,19,54
"7",39,4,19,54
"8",39,4,19,54
"9",39,4,19,54
"10",39,4,19,54
"11",39,4,19,54
"12",39,4,19,54
"13",39,4,19,54
"14",39,4,19,54
"15",39,4,19,54
"16",39,4,19,54
"17",39,4,19,54
"18",39,4,19,54
"19",39,4,19,54
"20",39,4,19,54
"21",39,4,19,54
"22",39,4,19,54
"23",39,4,19,54
"24",39,4,19,54
"25",39,4,19,54
"26",39,4,19,54
"27",39,4,19,54
"28",39,4,19,54
"29",39,4,19,54
"30",39,4,19,54
"31",39,4,19,54
"32",39,4,19,54
"33",39,4,19,54
"34",39,4,19,54
"35",39,4,19,54
"36",39,4,19,54
"37",39,4,19,54
"38",39,4,19,54
"39",39,4,19,54
"40",39,4,19,54
"41",39,4,19,54
"42",39,4,19,54
"43",39,4,19,54
"44",39,4,19,54
"45",39,4,19,54
"46",39,4,19,54
"47",39,4,19,54
"48",39,4,19,54
"49",39,4,19,54
"50",39,4,19,54
"51",39,4,19,54
"52",39,4,19,54
"53",39,4,19,54
"54",39,4,19,54
"55",39,4,19,54
"56",39,4,19,54
"57",39,4,19,54
"58",39,4,19,54
"59",39,4,19,54
"60",39,4,19,54
"61",39,4,19,54
"62",39,4,19,54
"63",39,4,19,54
"64",39,4,19,54
"65",39,4,19,54
"66",39,4,19,54
"67",39,4,19,54
"68",39,4,19,54
"69",39,4,19,54
"70",39,4,19,54
"71",39,4,19,54
"72",39,4,19,54
"73",39,4,19,54
"74",39,4,19,54
"75",39,4,19,54
"76",39,4,19,54
"77",39,4,19,54
"78",39,4,19,54
"79",39,4,19,54
"80",39,4,19,54
"81",39,4,19,54
"82",39,4,19,54
"83",39,4,19,54
"84",39,4,19,54
"85",39,4,19,54
"86",39,4,19,54
"87",39,4,19,54
"88",39,4,19,54
"89",39,4,19,54
"90",39,4,19,54
"91",39,4,19,54
"92",39,4,19,54
"93",39,4,19,54
"94",39,4,19,54
"95",39,4,19,54
"96",39,4,19,54
"97",39,4,19,54
"98",39,4,19,54
"99",39,4,19,54
"100",39,4,19,54
