"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",35,6,18,46
"2",35,6,18,46
"3",35,6,18,46
"4",35,6,18,46
"5",35,6,18,46
"6",35,6,18,46
"7",35,6,18,46
"8",35,6,18,46
"9",35,6,18,46
"10",35,6,18,46
"11",35,6,18,46
"12",35,6,18,46
"13",35,6,18,46
"14",35,6,18,46
"15",35,6,18,46
"16",35,6,18,46
"17",35,6,18,46
"18",35,6,18,46
"19",35,6,18,46
"20",35,6,18,46
"21",35,6,18,46
"22",35,6,18,46
"23",35,6,18,46
"24",35,6,18,46
"25",35,6,18,46
"26",35,6,18,46
"27",35,6,18,46
"28",35,6,18,46
"29",35,6,18,46
"30",35,6,18,46
"31",35,6,18,46
"32",35,6,18,46
"33",35,6,18,46
"34",35,6,18,46
"35",35,6,18,46
"36",35,6,18,46
"37",35,6,18,46
"38",35,6,18,46
"39",35,6,18,46
"40",35,6,18,46
"41",35,6,18,46
"42",35,6,18,46
"43",35,6,18,46
"44",35,6,18,46
"45",35,6,18,46
"46",35,6,18,46
"47",35,6,18,46
"48",35,6,18,46
"49",35,6,18,46
"50",35,6,18,46
"51",35,6,18,46
"52",35,6,18,46
"53",35,6,18,46
"54",35,6,18,46
"55",35,6,18,46
"56",35,6,18,46
"57",35,6,18,46
"58",35,6,18,46
"59",35,6,18,46
"60",35,6,18,46
"61",35,6,18,46
"62",35,6,18,46
"63",35,6,18,46
"64",35,6,18,46
"65",35,6,18,46
"66",35,6,18,46
"67",35,6,18,46
"68",35,6,18,46
"69",35,6,18,46
"70",35,6,18,46
"71",35,6,18,46
"72",35,6,18,46
"73",35,6,18,46
"74",35,6,18,46
"75",35,6,18,46
"76",35,6,18,46
"77",35,6,18,46
"78",35,6,18,46
"79",35,6,18,46
"80",35,6,18,46
"81",35,6,18,46
"82",35,6,18,46
"83",35,6,18,46
"84",35,6,18,46
"85",35,6,18,46
"86",35,6,18,46
"87",35,6,18,46
"88",35,6,18,46
"89",35,6,18,46
"90",35,6,18,46
"91",35,6,18,46
"92",35,6,18,46
"93",35,6,18,46
"94",35,6,18,46
"95",35,6,18,46
"96",35,6,18,46
"97",35,6,18,46
"98",35,6,18,46
"99",35,6,18,46
"100",35,6,18,46
