{{100, {32, 5, 17, 51}}}
{{100, {34, 5, 17, 50}}}
{{96, {35, 6, 16, 48}}, {4, {35, 5, 16, 49}}}
{{100, {36, 5, 18, 46}}}
{{100, {35, 3, 17, 50}}}
{{100, {37, 5, 18, 45}}}
{{56, {34, 6, 17, 48}}, {44, {34, 5, 17, 49}}}
{{100, {37, 4, 17, 47}}}
{{100, {38, 5, 17, 46}}}
{{100, {33, 6, 17, 50}}}
