Baryonyx.1, {{100, {{92, 6, 10, 28}, 0.99}}}
Spinosaurus.3, {{100, {{92, 6, 10, 28}, 0.99}}}
Spinosaurus.2, {{100, {{92, 6, 10, 28}, 1.0}}}
Spinosaurus.1, {{89, {{92, 6, 10, 28}, 0.98}}, {11, {{92, 6, 10, 28}, 0.99}}}
Baryonyx, {{100, {{92, 6, 10, 28}, 1.0}}}
Spinosaurus, {{100, {{92, 6, 10, 28}, 1.0}}}
